seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
4,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5859499937755561,0.3197938977494005,12,2,30,2,2.0
32,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5355294291629695,0.3285399832749927,16,2,30,2,2.0
28,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5855833834737264,0.3249108843401805,19,2,30,2,2.0
40,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5588932462319791,0.3334396560298927,17,2,30,2,2.0
24,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5592186019826815,0.3082404830783008,4,2,30,2,2.0
48,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5860471857434527,0.3255253282872437,14,2,30,2,2.0
37,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5955390864718898,0.3066721128588281,6,2,30,2,2.0
5,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5778198163238908,0.3092920996636243,19,2,30,2,2.0
25,beta,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5483622545063223,0.3004361935343705,5,2,30,2,2.0
49,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5585754900608457,0.3251100376804594,12,2,30,2,2.0
7,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5350799663299664,0.336114692532074,21,2,30,2,2.0
33,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5342046672713778,0.3242943916786299,16,2,30,2,2.0
17,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.567887811424708,0.3107638650618294,17,2,30,2,2.0
31,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6008187866341504,0.3349537862564851,30,2,30,2,2.0
39,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5430290360046457,0.3149664698837202,6,2,30,2,2.0
29,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5702780586450961,0.3244553013266329,20,2,30,2,2.0
19,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6388495794161306,0.2904988122602268,4,2,30,2,2.0
35,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5868388279655447,0.2811484020893631,10,2,30,2,2.0
13,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.6067337209102913,0.3189484698296413,22,2,30,2,2.0
23,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.564169238832916,0.2874199491468996,9,2,30,2,2.0
41,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.6013437338127303,0.303335724664439,3,2,30,2,2.0
21,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6056647025675534,0.3236766672665858,16,2,30,2,2.0
45,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5579718431272512,0.3143269303430878,10,2,30,2,2.0
27,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5869146336578135,0.311581752664349,25,2,30,2,2.0
43,beta,54,none,1.0,0.5,raw,none,,54,31.0,20,0.5402394252886586,0.2769936245466899,2,2,30,2,2.0
15,beta,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5737351925353815,0.29347546308523,10,2,30,2,2.0
11,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5797732743225406,0.309140216479105,15,2,30,2,2.0
47,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.594147399709947,0.3123499987131274,7,2,30,2,2.0
