seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
22,beta,54,none,0.3,1.0,sae,none,,54,29.0,20,0.670020964360587,0.3180336602430686,29,2,30,2
23,beta,54,none,0.3,1.0,sae,none,,54,30.0,5,0.5446231954979204,0.2833550144530004,15,2,30,2
27,beta,54,none,0.3,1.0,sae,none,,54,29.0,5,0.6126035819299652,0.3336668680360652,10,2,30,2
16,beta,54,none,0.3,1.0,sae,none,,54,29.0,5,0.4351410985948206,0.3532857094558753,23,2,30,2
18,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5791309602285212,0.3229062273532568,26,2,30,2
47,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5676867219917012,0.3274283962014494,28,2,30,2
7,beta,54,none,0.3,1.0,sae,none,,54,29.0,5,0.5030892565359477,0.3135806472390244,9,2,30,2
31,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6294921875,0.3299375494291944,5,2,30,2
38,beta,54,none,0.3,1.0,sae,none,,54,30.0,50,0.6844422700587084,0.3440169035160147,25,2,30,2
35,beta,54,none,0.3,1.0,sae,none,,54,30.0,50,0.5323110624315444,0.2995553859524167,28,2,30,2
15,beta,54,none,0.3,1.0,sae,none,,54,31.0,50,0.5493203641351789,0.2677664824736553,5,2,30,2
39,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.686282932416953,0.3308363337865168,29,2,30,2
43,beta,54,none,0.3,1.0,sae,none,,54,31.0,50,0.6126797159189329,0.2847419367855135,15,2,30,2
45,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5503720930232558,0.3265303395145707,10,2,30,2
24,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6011244979919679,0.3356679566915593,17,2,30,2
36,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5712450028555112,0.3296387699688152,29,2,30,2
28,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5723176753866873,0.3365284911056871,15,2,30,2
48,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6294207741576162,0.3175558586807571,11,2,30,2
32,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.641000807102502,0.3117865524552268,18,2,30,2
29,beta,54,none,0.3,1.0,sae,none,,54,29.0,10,0.6162451093844713,0.3138756632773175,29,2,30,2
40,beta,54,none,0.3,1.0,sae,none,,54,29.0,20,0.440036231884058,0.3387422028837194,11,2,30,2
37,beta,54,none,0.3,1.0,sae,none,,54,30.0,5,0.5782271241830066,0.3016553908663554,23,2,30,2
17,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.7197242206235012,0.3118697128344641,29,2,30,2
44,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.4665806081468732,0.3248803271443615,16,2,30,2
49,beta,54,none,0.3,1.0,sae,none,,54,29.0,5,0.6815620857269111,0.3286262951749553,20,2,30,2
9,beta,54,none,0.3,1.0,sae,none,,54,30.0,50,0.6125546381738709,0.3209416444542416,27,2,30,2
25,beta,54,none,0.3,1.0,sae,none,,54,31.0,5,0.4007446808510638,0.3410972300940403,25,2,30,2
13,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.7133232016210739,0.3240215667063562,9,2,30,2
41,beta,54,none,0.3,1.0,sae,none,,54,30.0,50,0.5156223893065999,0.3298229608168981,22,2,30,2
33,beta,54,none,0.3,1.0,sae,none,,54,29.0,20,0.6882580460318977,0.3005832664564407,16,2,30,2
21,beta,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6411010990155738,0.3201726631473936,19,2,30,2
