seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
38,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,0.5451698713920656,0.3390709981424688,25,2,30,2,2.0
49,beta,54,none,0.5,1.0,sae,none,,54,29.0,5,0.6070526665559063,0.3101853119232832,15,2,30,2,2.0
30,beta,54,none,0.5,1.0,sae,none,,54,29.0,20,0.6897175846465906,0.3265165917283247,12,2,30,2,2.0
10,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,0.573529024441635,0.3186502941181412,27,2,30,2,2.0
22,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6727684080625257,0.3165304387643628,21,2,30,2,2.0
46,beta,54,none,0.5,1.0,sae,none,,54,29.0,20,0.6023418168964298,0.3108588636825049,27,2,30,2,2.0
18,beta,54,none,0.5,1.0,sae,none,,54,29.0,10,0.5449376375641967,0.3397104725443804,23,2,30,2,2.0
42,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5710365749735828,0.3107967331233772,17,2,30,2,2.0
33,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6270473157415833,0.3047772422088172,24,2,30,2,2.0
37,beta,54,none,0.5,1.0,sae,none,,54,30.0,20,0.6351968537235166,0.3187813565781587,29,2,30,2,2.0
21,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5617405582922824,0.3123352808755906,12,2,30,2,2.0
29,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5702997223384427,0.3240691609741861,18,2,30,2,2.0
25,beta,54,none,0.5,1.0,sae,none,,54,31.0,50,0.5490904041105402,0.2713050936417601,4,2,30,2,2.0
17,beta,54,none,0.5,1.0,sae,none,,54,29.0,5,0.5575297941495125,0.340092326927415,22,2,30,2,2.0
41,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,0.586823663624511,0.3131471013741884,9,2,30,2,2.0
9,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,0.6121103359277331,0.3155042955722774,20,2,30,2,2.0
45,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5812672176308541,0.3142344976469222,9,2,30,2,2.0
