seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
40,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6915032679738562,0.424099988805334,28,2,30,2,2.0
41,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,50,0.5830769230769232,0.4406724417286882,2,2,30,2,2.0
32,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.4674698795180723,0.4473659452847424,23,2,30,2,2.0
48,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5119863013698631,0.449854293386983,16,2,30,2,2.0
10,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.650854700854701,0.4780202364368858,20,2,30,2,2.0
30,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.6631578947368422,0.3979454180764153,11,2,30,2,2.0
19,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6536082474226804,0.4234065934898542,11,2,30,2,2.0
36,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.4969211822660099,0.4739857567898597,5,2,30,2,2.0
45,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6058362369337978,0.4633473907140368,17,2,30,2,2.0
13,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.755,0.420548649925357,28,2,30,2,2.0
25,bernoulli,54,none,0.1,1.0,sae,none,,54,31.0,10,0.5767045454545454,0.4421678572426727,5,2,30,2,2.0
49,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.548582995951417,0.4328495202602862,2,2,30,2,2.0
8,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.6116600790513834,0.435687346108595,3,2,30,2,2.0
39,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.5109523809523809,0.4622404949197153,17,2,30,2,2.0
28,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.6145018257694314,0.460424865531705,29,2,30,2,2.0
35,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,20,0.6275252525252525,0.3774218831805554,5,2,30,2,2.0
20,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,5,0.4810371517027864,0.4637335173101747,16,2,30,2,2.0
24,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.5370786516853933,0.4326314643932406,6,2,30,2,2.0
14,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.60875,0.4096152234137408,9,2,30,2,2.0
43,bernoulli,54,none,0.1,1.0,sae,none,,54,31.0,10,0.527511961722488,0.4326044601738266,5,2,30,2,2.0
23,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,10,0.6414852752880922,0.4407246652798683,3,2,30,2,2.0
31,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.5389702409069438,0.451369783005294,4,2,30,2,2.0
22,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.6039094650205762,0.4405692613125878,18,2,30,2,2.0
27,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.5554999999999999,0.4502367840447118,10,2,30,2,2.0
11,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.4847402597402597,0.4915331017251174,9,2,30,2,2.0
34,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,20,0.7763975155279503,0.4514496513779397,30,2,30,2,2.0
18,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.4730195177956372,0.4611733205114448,6,2,30,2,2.0
38,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,5,0.4843989769820972,0.442710300515984,4,2,30,2,2.0
46,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.8441558441558441,0.4081782465750207,28,2,30,2,2.0
26,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.4925531914893617,0.4110291230204621,27,2,30,2,2.0
