seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
21,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,5,0.6083289171524466,0.433656619213717,7,2,30,2
49,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5372755894962487,0.4564879032320522,2,2,30,2
33,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,20,0.5511769480519481,0.4409939013014025,8,2,30,2
45,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5736565632170028,0.4181551651273127,2,2,30,2
29,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5672373036449596,0.4255524466765953,4,2,30,2
41,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,50,0.5944244048232504,0.4277840328567726,12,2,30,2
40,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5540423728813559,0.4488822008031801,11,2,30,2
48,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,20,0.5872788112522687,0.435497674600763,4,2,30,2
12,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,10,0.5631103740556477,0.4419161627938821,15,2,30,2
44,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5813372956909361,0.4352852587312978,22,2,30,2
20,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,10,0.5750487054239489,0.4035812162135948,9,2,30,2
32,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,20,0.589343093909304,0.4314399701638639,6,2,30,2
28,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5553642624139181,0.4398512160377305,5,2,30,2
24,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,20,0.5586698093871695,0.4144170251021812,3,2,30,2
36,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5615822295658662,0.4469224371107525,12,2,30,2
8,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,20,0.5823840817816721,0.4310342145170824,15,2,30,2
