seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
18,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,5,0.5649857174247418,0.4397494186150295,16,2,30,2,2.0
34,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.5923846717110081,0.4183073365858744,9,2,30,2,2.0
38,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,20,0.6335616438356164,0.4111487596187185,13,2,30,2,2.0
42,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.6075049849391201,0.4295405570111564,7,2,30,2,2.0
19,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.6198156682027648,0.4251944146346152,24,2,30,2,2.0
47,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5586747925311203,0.4307750982620829,4,2,30,2,2.0
36,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,5,0.6438106796116505,0.4499846522045165,19,2,30,2,2.0
31,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.593017578125,0.4384551690878708,5,2,30,2,2.0
27,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,10,0.6269713980219193,0.4418424965586866,10,2,30,2,2.0
35,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,20,0.5141018619934283,0.4570487255439646,12,2,30,2,2.0
43,bernoulli,54,none,0.3,1.0,sae,none,,54,31.0,50,0.6218603845487615,0.4061969208887544,9,2,30,2,2.0
15,bernoulli,54,none,0.3,1.0,sae,none,,54,31.0,20,0.5526873675021823,0.4270106598809922,4,2,30,2,2.0
23,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,5,0.5233056031318816,0.4485171104503566,26,2,30,2,2.0
39,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.6721076746849943,0.4069246412427155,12,2,30,2,2.0
33,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,5,0.6385493267118708,0.4388782555848627,20,2,30,2,2.0
9,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.5926420592520641,0.4403723871888246,24,2,30,2,2.0
21,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5373456950882858,0.4306793210187562,4,2,30,2,2.0
45,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,5,0.5752093023255813,0.4573275103095214,2,2,30,2,2.0
41,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,50,0.519047619047619,0.4695764408801713,3,2,30,2,2.0
29,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6350360941202403,0.4346102578310011,26,2,30,2,2.0
17,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6830935251798562,0.4076746024185687,8,2,30,2,2.0
12,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.534996534996535,0.447473569281256,4,2,30,2,2.0
32,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6310196394942158,0.4296282814140301,27,2,30,2,2.0
25,bernoulli,54,none,0.3,1.0,sae,none,,54,31.0,10,0.5177659574468084,0.418940564108662,26,2,30,2,2.0
49,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6658749447635881,0.4207118565637063,18,2,30,2,2.0
37,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,20,0.6270169526143791,0.420422065380103,5,2,30,2,2.0
44,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.6104007868207524,0.4357938023753247,7,2,30,2,2.0
24,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.592008032128514,0.4601584332451573,25,2,30,2,2.0
28,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5781945067950862,0.4647579434481909,7,2,30,2,2.0
20,bernoulli,54,none,0.3,1.0,sae,none,,54,30.0,5,0.5222976654511924,0.4641401752494786,2,2,30,2,2.0
48,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.641882483987747,0.4291140284092704,17,2,30,2,2.0
8,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,50,0.5865295422464206,0.4558949650303815,18,2,30,2,2.0
4,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,20,0.5867471051863384,0.4521626414628264,19,2,30,2,2.0
40,bernoulli,54,none,0.3,1.0,sae,none,,54,29.0,10,0.509963768115942,0.4582709428920315,11,2,30,2,2.0
