seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
32,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,10,0.4693975903614458,0.4362454990985486,2,2,30,2,2.0
21,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.7951505016722409,0.4052056864902899,3,2,30,2,2.0
48,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,10,0.5799086757990868,0.4554167703114793,20,2,30,2,2.0
30,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.708502024291498,0.4122732117030546,22,2,30,2,2.0
36,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,20,0.4735221674876847,0.4739674280852051,7,2,30,2,2.0
29,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.5897832817337461,0.4609911289375221,11,2,30,2,2.0
37,bernoulli,54,none,0.1,1.0,raw,none,,54,30.0,5,0.7361359570661896,0.3847093298921279,5,2,30,2,2.0
41,bernoulli,54,none,0.1,1.0,raw,none,,54,30.0,5,0.6087179487179487,0.4363676471620706,3,2,30,2,2.0
19,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.7262886597938145,0.4257471963405975,28,2,30,2,2.0
33,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.5590986394557823,0.4755980472472072,17,2,30,2,2.0
39,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,5,0.4914285714285714,0.4602449192438037,16,2,30,2,2.0
28,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,5,0.6113719353155973,0.4534799895303703,13,2,30,2,2.0
13,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.8440000000000001,0.3856858997079959,13,2,30,2,2.0
20,bernoulli,54,none,0.1,1.0,raw,none,,54,30.0,5,0.5777863777089783,0.45977261002387,11,2,30,2,2.0
17,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.6404647983595353,0.4145997179170726,4,2,30,2,2.0
24,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,10,0.5570786516853933,0.4305776911688809,4,2,30,2,2.0
45,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,10,0.4216027874564459,0.4619604010858115,9,2,30,2,2.0
23,bernoulli,54,none,0.1,1.0,raw,none,,54,30.0,50,0.5064020486555698,0.4477912279921209,5,2,30,2,2.0
43,bernoulli,54,none,0.1,1.0,raw,none,,54,31.0,50,0.541866028708134,0.4299956517221473,3,2,30,2,2.0
35,bernoulli,54,none,0.1,1.0,raw,none,,54,30.0,20,0.5707070707070707,0.3760662021540321,4,2,30,2,2.0
27,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,20,0.5665,0.4574836545900954,30,2,30,2,2.0
31,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,20,0.5521965044874823,0.4577722004413857,26,2,30,2,2.0
25,bernoulli,54,none,0.1,1.0,raw,none,,54,31.0,50,0.5617897727272727,0.4380054279147833,6,2,30,2,2.0
49,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.562753036437247,0.4479090298142081,2,2,30,2,2.0
22,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.5925925925925926,0.4263938381727233,3,2,30,2,2.0
10,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,50,0.6076923076923078,0.4516466623300983,5,2,30,2,2.0
34,bernoulli,54,none,0.1,1.0,raw,none,,54,30.0,20,0.7018633540372671,0.4482719893511145,20,2,30,2,2.0
18,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,10,0.4799081515499426,0.4685232249704714,20,2,30,2,2.0
26,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,20,0.4457446808510638,0.3975976432376414,11,2,30,2,2.0
38,bernoulli,54,none,0.1,1.0,raw,none,,54,30.0,5,0.6132992327365729,0.4343194301654519,12,2,30,2,2.0
46,bernoulli,54,none,0.1,1.0,raw,none,,54,29.0,5,0.8404452690166975,0.3838167447500061,3,2,30,2,2.0
