artifact_path,config_path,status,rows,seeds_completed,taus_completed,expected_seeds,expected_taus,araf_dropout,araf_latent_dim,baseline_embedding_type,baseline_profile,cross_revision_araf_mode,cross_revision_post_binary,data_source,embedding_type,epochs,j_percentage,kind,knn_k,knn_k_grid,lambda_tau,model_type,n_samples,no_tau,pre_revision,seeds,train_retention,user_count,mean_auc,mean_rmse,min_auc,max_auc,min_rmse,max_rmse
model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv.config.json,complete,3,3,1,3,1,0.5,30,raw,full,transfer,false,local,raw,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.029,beta,max,false,false,"0,1,2",1.0,,0.673375697065798,0.30154713795632754,0.6425258415054333,0.7058470486824404,0.2768491310322665,0.3156354841058474
model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_a705c66b3f47.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_a705c66b3f47.csv.config.json,complete,1,1,1,1,1,0.5,30,raw,full,transfer,false,local,raw,50,1.0,default_response_matrix_araf,10,"5,10,20,50",0.029,beta,max,false,false,42,1.0,,0.6577723525174098,0.286757909299031,0.6577723525174098,0.6577723525174098,0.286757909299031,0.286757909299031
model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv.config.json,complete,3,3,1,3,1,0.0,64,raw,full,transfer,false,local,raw,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.029,beta,max,false,false,"0,1,2",1.0,,0.6703429666965327,0.30328642051957194,0.6400705303766528,0.7033013509920971,0.278240794818718,0.3184529266514026
model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv.config.json,complete,3,3,1,3,1,0.2,64,raw,full,transfer,false,local,raw,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.029,beta,max,false,false,"0,1,2",1.0,,0.67065280263415,0.30318359789772764,0.6397318667726831,0.7040304194761985,0.2781332089787846,0.3183390253970326
model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p5_6b4d1ad45613.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p5_6b4d1ad45613.csv.config.json,complete,3,3,1,3,1,0.5,64,raw,full,transfer,false,local,raw,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.029,beta,max,false,false,"0,1,2",1.0,,0.6718080460773034,0.3030109995933972,0.6403024413228494,0.7054200803989336,0.2779341846780448,0.3181562887592102
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p0_784b3469a7ce.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p0_784b3469a7ce.csv.config.json,complete,3,3,1,3,1,0.0,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6696855311929971,0.4096523468553644,0.6496340960626674,0.7010454603539711,0.4027662558752851,0.4178038655132834
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p2_7f6a1be120bf.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p2_7f6a1be120bf.csv.config.json,complete,3,3,1,3,1,0.2,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6697645550922958,0.4096391394917385,0.64971876196366,0.7011213341000575,0.4027562110523777,0.4177866030808146
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p5_d9a7705f92e5.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p5_d9a7705f92e5.csv.config.json,complete,3,3,1,3,1,0.5,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6698194787791216,0.40962817524744216,0.6497629354772212,0.7011492875854578,0.4027604842949506,0.4177731921037877
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p5_e0890d8acac3.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p5_e0890d8acac3.csv.config.json,complete,1,1,1,1,1,0.5,10,raw,full,transfer,false,local,sae,50,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,42,1.0,,0.6381933882974467,0.440728468954889,0.6381933882974467,0.6381933882974467,0.440728468954889,0.440728468954889
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p0_0524502bec98.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p0_0524502bec98.csv.config.json,complete,3,3,1,3,1,0.0,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6708921928282026,0.4094243776578348,0.6509224902082045,0.7029742508465913,0.4029925217407916,0.41726698743251
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p2_e618c569d0e5.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p2_e618c569d0e5.csv.config.json,complete,3,3,1,3,1,0.2,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6710400124601978,0.40940212781406293,0.6511985746679624,0.7031819053095649,0.403027203991743,0.4172765222500302
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p5_f7f45e07abb0.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p5_f7f45e07abb0.csv.config.json,complete,3,3,1,3,1,0.5,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6712439631226356,0.409392742180777,0.6512574726860442,0.7035173471343684,0.4030598129381643,0.417339707229668
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p0_416d613ff0c6.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p0_416d613ff0c6.csv.config.json,complete,3,3,1,3,1,0.0,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.669499722900125,0.40998965985237973,0.650307742144477,0.6994800651715545,0.4032817942258347,0.4176033954449893
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p2_004f0a92d9ce.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p2_004f0a92d9ce.csv.config.json,complete,3,3,1,3,1,0.2,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6696883527310433,0.4099561631073023,0.6505322908384134,0.69959986582327,0.4032673281395279,0.4175675507679514
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p5_e76597032c02.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p5_e76597032c02.csv.config.json,complete,1,1,1,1,1,0.5,30,raw,full,transfer,false,local,sae,50,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,42,1.0,,0.6903586008164572,0.4127080103901667,0.6903586008164572,0.6903586008164572,0.4127080103901667,0.4127080103901667
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p5_e9782a1214eb.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p5_e9782a1214eb.csv.config.json,complete,3,3,1,3,1,0.5,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6698220000378169,0.4099282066336349,0.650661130252967,0.6998075202862437,0.4032764180014758,0.417524886417482
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p0_ecec036e67d1.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p0_ecec036e67d1.csv.config.json,complete,3,3,1,3,1,0.0,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6687401107892393,0.41024916387974963,0.6463137202933121,0.7023512874576703,0.4036611266981904,0.4188433792134247
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p2_f4009d53d1c7.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p2_f4009d53d1c7.csv.config.json,complete,3,3,1,3,1,0.2,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6689254905987035,0.4101947544870879,0.64658612362694,0.7026108555363875,0.4036616065932498,0.418794938423317
model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p5_aeed177f35ce.csv,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p5_aeed177f35ce.csv.config.json,complete,3,3,1,3,1,0.5,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0159,bernoulli,1,false,false,"0,1,2",1.0,,0.6692300803154488,0.4101257583249147,0.6469063816002592,0.7029143505207335,0.4036619019130027,0.4187236991138305
model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,complete,5350,50,107,50,107,0.0,10,raw,full,transfer,false,local,sae,1000,0.1,default_response_matrix_araf,10,"5,10,20,50","0.002,0.004,0.005,0.006,0.008,0.010,0.012,0.014,0.015,0.0151,0.0155,0.0159,0.016,0.018,0.020,0.022,0.024,0.025,0.026,0.028,0.029,0.030,0.032,0.034,0.035,0.036,0.038,0.040,0.042,0.044,0.045,0.046,0.048,0.050,0.052,0.0535,0.054,0.055,0.056,0.058,0.060,0.062,0.064,0.065,0.066,0.068,0.070,0.072,0.074,0.075,0.076,0.078,0.080,0.082,0.084,0.085,0.086,0.088,0.090,0.092,0.094,0.095,0.096,0.098,0.100,0.105,0.110,0.115,0.120,0.125,0.130,0.135,0.140,0.145,0.150,0.155,0.160,0.165,0.170,0.175,0.180,0.185,0.190,0.195,0.200,0.210,0.220,0.230,0.250,0.30,0.40,0.50,0.75,1.0,1.5,2.0,3.0,5.0,10.0,20.0,30.0,50.0,75.0,100.0,200.0,500.0,1000.0",beta,max,false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,,0.54467676951283,0.5056786402930818,0.2708146571044375,0.8169235373335328,0.3581061145536343,0.7173588599971554
model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p2_dc97fba90b3d.csv.config.json,incomplete,1983,50,56,50,107,0.2,10,raw,full,transfer,false,local,sae,1000,0.1,default_response_matrix_araf,10,"5,10,20,50","0.002,0.004,0.005,0.006,0.008,0.010,0.012,0.014,0.015,0.0151,0.0155,0.0159,0.016,0.018,0.020,0.022,0.024,0.025,0.026,0.028,0.029,0.030,0.032,0.034,0.035,0.036,0.038,0.040,0.042,0.044,0.045,0.046,0.048,0.050,0.052,0.0535,0.054,0.055,0.056,0.058,0.060,0.062,0.064,0.065,0.066,0.068,0.070,0.072,0.074,0.075,0.076,0.078,0.080,0.082,0.084,0.085,0.086,0.088,0.090,0.092,0.094,0.095,0.096,0.098,0.100,0.105,0.110,0.115,0.120,0.125,0.130,0.135,0.140,0.145,0.150,0.155,0.160,0.165,0.170,0.175,0.180,0.185,0.190,0.195,0.200,0.210,0.220,0.230,0.250,0.30,0.40,0.50,0.75,1.0,1.5,2.0,3.0,5.0,10.0,20.0,30.0,50.0,75.0,100.0,200.0,500.0,1000.0",beta,max,false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,,0.5448996677399374,0.5003768500870776,0.2665004482294935,0.811339074636947,0.383607874996759,0.678812779531798
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p0_970e9c37f231.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p0_970e9c37f231.csv.config.json,complete,3,3,1,3,1,0.0,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6565167182709577,0.3020411263585658,0.6393637541596726,0.6728244201648458,0.2859122171324444,0.3124535287636118
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p2_adc8c65bf227.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p2_adc8c65bf227.csv.config.json,complete,3,3,1,3,1,0.2,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6566830844564038,0.30210874334049836,0.6394594634390552,0.6727565331288735,0.2860101951369208,0.3124246625687671
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p5_2604ff09c276.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p5_2604ff09c276.csv.config.json,complete,3,3,1,3,1,0.5,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6570059579316591,0.3023532630057177,0.6376851606443443,0.6741661874640598,0.2862149794365905,0.3127231635533872
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p5_8ded3e8b36f6.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p5_8ded3e8b36f6.csv.config.json,complete,1,1,1,1,1,0.5,10,raw,full,transfer,false,local,sae,50,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,42,1.0,,0.6244296806211478,0.30081089914016,0.6244296806211478,0.6244296806211478,0.30081089914016,0.30081089914016
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p0_c88d754b3834.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p0_c88d754b3834.csv.config.json,complete,3,3,1,3,1,0.0,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6595271870915623,0.30207250900361804,0.6293842212209559,0.6845728707430836,0.2865315155991621,0.3128712475475826
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p2_0b20df728060.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p2_0b20df728060.csv.config.json,complete,3,3,1,3,1,0.2,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.659380405906621,0.30204686123657887,0.6289719350943841,0.6845568973228549,0.2864995175435795,0.3128525176160514
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p5_289be2f644a7.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p5_289be2f644a7.csv.config.json,complete,3,3,1,3,1,0.5,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6594353071786131,0.30200493863266126,0.6286627204994552,0.6847166315251421,0.2864772559187237,0.3127869480683858
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p0_a9d31d298ed1.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p0_a9d31d298ed1.csv.config.json,complete,3,3,1,3,1,0.0,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6577058218546931,0.30275212266664037,0.6376336248785228,0.6760031307903648,0.2873877259457028,0.312835727595267
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p2_ec23e71a2c5c.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p2_ec23e71a2c5c.csv.config.json,complete,3,3,1,3,1,0.2,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.657582755416909,0.30276304785827285,0.6371366728509585,0.6761349115072519,0.2873922757800423,0.3128419554882501
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p5_f86d1e2e181b.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p5_f86d1e2e181b.csv.config.json,complete,3,3,1,3,1,0.5,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6577210404962043,0.3028441208373598,0.6359182201018935,0.6773009711839499,0.2874709467098462,0.3128806537653811
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p5_ff461c3a9850.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p5_ff461c3a9850.csv.config.json,complete,1,1,1,1,1,0.5,30,raw,full,transfer,false,local,sae,50,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,42,1.0,,0.6870367405747219,0.2818509542650719,0.6870367405747219,0.6870367405747219,0.2818509542650719,0.2818509542650719
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p0_e95f394c1690.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p0_e95f394c1690.csv.config.json,complete,3,3,1,3,1,0.0,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.656888869808912,0.3025753307780988,0.6276577730659363,0.6810307648073605,0.287268665786265,0.3128582926986135
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p2_663a6d1ceac0.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p2_663a6d1ceac0.csv.config.json,complete,3,3,1,3,1,0.2,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6569388747361916,0.30255132300034876,0.6277424389669288,0.6809269375758737,0.2872444795114565,0.3128368826822982
model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p5_20429ad3e487.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p5_20429ad3e487.csv.config.json,complete,3,3,1,3,1,0.5,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.0535,beta,max,false,false,"0,1,2",1.0,,0.6570370868720932,0.3025168773395878,0.6277129899578879,0.6811785189444763,0.2872372815941139,0.3127802188500703
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p0_5cccb18b3a99.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p0_5cccb18b3a99.csv.config.json,complete,3,3,1,3,1,0.0,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.7040931490068316,0.4388678968352468,0.6886248237133304,0.7147091743653112,0.4301604875493723,0.4464872325094901
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p2_c562a61fc1d6.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p2_c562a61fc1d6.csv.config.json,complete,3,3,1,3,1,0.2,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.7030822589669375,0.43923221522248207,0.6871067819043806,0.7141977949758858,0.4303729052729488,0.447147553697054
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p5_3c57f2b86870.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p5_3c57f2b86870.csv.config.json,complete,3,3,1,3,1,0.5,10,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.6998983188746989,0.4400338185493187,0.683109250555319,0.7124397999664558,0.4307993808178272,0.4486950184762985
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p5_e3463609f500.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p5_e3463609f500.csv.config.json,complete,1,1,1,1,1,0.5,10,raw,full,transfer,false,local,sae,50,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,42,1.0,,0.6950834793958727,0.422551460461569,0.6950834793958727,0.6950834793958727,0.422551460461569,0.422551460461569
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p0_72b4d221f9b1.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p0_72b4d221f9b1.csv.config.json,complete,3,3,1,3,1,0.0,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.7029224083423674,0.4431753909867205,0.6855211582257337,0.7146646768280787,0.435047102411413,0.4514798686048019
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p2_7272b4d72af2.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p2_7272b4d72af2.csv.config.json,complete,3,3,1,3,1,0.2,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.7020602990721306,0.4431636754930924,0.6843751354825218,0.7141714387422943,0.4347900349498498,0.4518706290111477
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p5_9c9b451270a6.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p5_9c9b451270a6.csv.config.json,complete,3,3,1,3,1,0.5,128,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.6996924048040908,0.4432945463378819,0.6814898359418236,0.7124712905312662,0.4347667121702244,0.4525272932567837
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p0_5c9f3ae8e1b1.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p0_5c9f3ae8e1b1.csv.config.json,complete,3,3,1,3,1,0.0,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.6948940712103949,0.44261109703977297,0.6751792194676589,0.7089553005124063,0.4342593677215302,0.4517119341889938
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p2_5a79e2136069.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p2_5a79e2136069.csv.config.json,complete,3,3,1,3,1,0.2,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.6941172220742139,0.4429239321633163,0.6757543029248922,0.7072554945901264,0.4341342238125398,0.4521893509548138
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p5_71f019ca14f9.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p5_71f019ca14f9.csv.config.json,complete,3,3,1,3,1,0.5,30,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.6911382093669821,0.4439837216351193,0.6708756570105352,0.704921085329162,0.4356226149593613,0.4530888247025891
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p5_f41344321608.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p5_f41344321608.csv.config.json,complete,1,1,1,1,1,0.5,30,raw,full,transfer,false,local,sae,50,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,42,1.0,,0.7130819990631965,0.4214127445250902,0.7130819990631965,0.7130819990631965,0.4214127445250902,0.4214127445250902
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p0_f258535c8aaf.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p0_f258535c8aaf.csv.config.json,complete,3,3,1,3,1,0.0,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.7021632476224893,0.44182824170554197,0.6854019336065511,0.7140300734893942,0.433412479621839,0.4504699365902561
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p2_989ea90f18da.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p2_989ea90f18da.csv.config.json,complete,3,3,1,3,1,0.2,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.7009199362635018,0.4420425860151252,0.6838864420568351,0.7135453926223083,0.4335260939867891,0.451228447872323
model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p5_bf4dc498907c.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p5_bf4dc498907c.csv.config.json,complete,3,3,1,3,1,0.5,64,raw,full,transfer,false,local,sae,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",0.16,beta,max,false,max,"0,1,2",1.0,,0.6949361342550405,0.44383815948978783,0.6785226093232376,0.7097144969553416,0.4345866682425113,0.4548440093626477
