seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt
33,beta,1,32,0.7,raw,14,0.4403415938620962,0.5999067164179104
9,beta,1,32,0.7,raw,17,0.4649439631557846,0.5308674730761346
16,beta,1,32,0.7,raw,15,0.4524823762032884,0.5861215707369554
29,beta,1,32,0.7,raw,14,0.4461392541448216,0.6120656370656371
37,beta,1,32,0.7,raw,17,0.4480990345400723,0.5985157376560091
13,beta,1,32,0.7,raw,21,0.4458051098449406,0.619043062200957
12,beta,1,32,0.7,raw,16,0.4425901554422005,0.6047229767823279
7,beta,1,32,0.7,raw,18,0.4569844442021795,0.5865119615418497
6,beta,1,32,0.7,raw,18,0.4460503839368208,0.588877495626998
34,beta,1,32,0.7,raw,18,0.4506571587345152,0.5538057129505227
22,beta,1,32,0.7,raw,16,0.4369624957275652,0.6168499007482058
26,beta,1,32,0.7,raw,18,0.44352564445764,0.5659146129816036
44,beta,1,32,0.7,raw,16,0.4453562330220727,0.5811366245694604
40,beta,1,32,0.7,raw,16,0.4563196952052957,0.499987922705314
46,beta,1,32,0.7,raw,17,0.459359668942968,0.5470588235294117
39,beta,1,32,0.7,raw,24,0.4340779805289416,0.6129544208987943
18,beta,1,32,0.7,raw,18,0.4582106216480827,0.540281894622225
36,beta,1,32,0.7,raw,15,0.4412077229430419,0.5604388411033869
47,beta,1,32,0.7,raw,16,0.4512811338563083,0.6128904214939592
10,beta,1,32,0.7,raw,17,0.438012368040652,0.5770483681179167
30,beta,1,32,0.7,raw,17,0.449579458956542,0.5855168614677141
41,beta,1,32,0.7,raw,16,0.4369724703591301,0.5918452257125025
23,beta,1,32,0.7,raw,17,0.4566185057465693,0.5582315271530047
27,beta,1,32,0.7,raw,17,0.4548178325412281,0.6317147227358857
49,beta,1,32,0.7,raw,20,0.4454430171367426,0.5956546532846716
31,beta,1,32,0.7,raw,17,0.4384581937956752,0.5925844048978789
43,beta,1,32,0.7,raw,24,0.439980508334658,0.6214402427637722
4,beta,1,32,0.7,raw,16,0.4466181236845961,0.6319932655336381
28,beta,1,32,0.7,raw,15,0.4495952023974357,0.5986503067484663
8,beta,1,32,0.7,raw,17,0.4569088698642667,0.5924679566486861
42,beta,1,32,0.7,raw,17,0.4402294168810817,0.6100391067201811
20,beta,1,32,0.7,raw,16,0.4397495880428638,0.5768779928172386
3,beta,1,32,0.7,raw,25,0.4471655821210657,0.6295702295967587
14,beta,1,32,0.7,raw,16,0.4456107161641608,0.5738206925026665
25,beta,1,32,0.7,raw,16,0.4313612849626129,0.5648885942721087
38,beta,1,32,0.7,raw,18,0.4543468182205217,0.6232131178174344
5,beta,1,32,0.7,raw,16,0.4398438306303611,0.6378101536472577
45,beta,1,32,0.7,raw,16,0.4528431344578617,0.6034231200897867
48,beta,1,32,0.7,raw,15,0.4446728445655302,0.574658203125
17,beta,1,32,0.7,raw,23,0.4514074329903412,0.5497061823126609
35,beta,1,32,0.7,raw,17,0.4442216998796338,0.6225044714071639
19,beta,1,32,0.7,raw,17,0.4489847983800864,0.5821685291452734
2,beta,1,32,0.7,raw,19,0.4535730547360898,0.5913736914872605
32,beta,1,32,0.7,raw,16,0.4475059030452508,0.5709206227176629
11,beta,1,32,0.7,raw,18,0.4550506190554079,0.6243476833229745
15,beta,1,32,0.7,raw,17,0.4477509110578323,0.5537321937321937
21,beta,1,32,0.7,raw,16,0.4536783358568937,0.5788873384699387
1,beta,1,32,0.7,raw,15,0.4451016211204429,0.5903787662769698
16,beta,1,32,0.7,raw,16,0.4518435379144962,0.6079343733189886
24,beta,1,32,0.7,raw,16,0.4415833109644298,0.5848249506903354
9,beta,1,32,0.7,raw,18,0.4649581447858121,0.5064520797404696
29,beta,1,32,0.7,raw,15,0.4469559276101537,0.6283180501930502
33,beta,1,32,0.7,raw,15,0.4403379391265229,0.6083372201492537
6,beta,1,32,0.7,raw,19,0.4468375743852992,0.5768743591290186
12,beta,1,32,0.7,raw,17,0.4426853080446425,0.6028266106299011
13,beta,1,32,0.7,raw,22,0.4464722472351796,0.601549043062201
7,beta,1,32,0.7,raw,19,0.4578925274371875,0.5625259554761336
37,beta,1,32,0.7,raw,18,0.4483131568592237,0.600753319079111
44,beta,1,32,0.7,raw,17,0.4460362860016409,0.5737657864523535
22,beta,1,32,0.7,raw,17,0.4367525152484457,0.6315086272713392
26,beta,1,32,0.7,raw,19,0.4436590383546429,0.566099733888696
34,beta,1,32,0.7,raw,19,0.4507819302981845,0.5542613470412991
40,beta,1,32,0.7,raw,17,0.4563257037024907,0.4736594202898551
18,beta,1,32,0.7,raw,19,0.4581619849114411,0.5485572560643639
46,beta,1,32,0.7,raw,18,0.4581950278839105,0.5724950149551347
36,beta,1,32,0.7,raw,16,0.4411012726864197,0.5631750520403754
39,beta,1,32,0.7,raw,25,0.4331632659434183,0.6306288819875776
47,beta,1,32,0.7,raw,17,0.4511762346329545,0.6197003150661142
10,beta,1,32,0.7,raw,18,0.438344888945778,0.5565244317829937
30,beta,1,32,0.7,raw,18,0.449615452623428,0.5878161525196398
23,beta,1,32,0.7,raw,18,0.4569154576393359,0.5582918269636634
41,beta,1,32,0.7,raw,17,0.4368825881528217,0.596434121807658
27,beta,1,32,0.7,raw,18,0.4542866155461431,0.6309556423076044
31,beta,1,32,0.7,raw,18,0.438376553351329,0.5927072203185831
49,beta,1,32,0.7,raw,21,0.4456840437499782,0.5996578467153285
43,beta,1,32,0.7,raw,25,0.4412722088679315,0.6091036414565826
4,beta,1,32,0.7,raw,17,0.446292601723692,0.6229040111027689
28,beta,1,32,0.7,raw,16,0.4495555278704657,0.5966932515337423
42,beta,1,32,0.7,raw,18,0.4392272877550382,0.6288334877019657
20,beta,1,32,0.7,raw,17,0.4393715168094532,0.5782995810055866
8,beta,1,32,0.7,raw,18,0.4573714465482572,0.5749430890285544
3,beta,1,32,0.7,raw,26,0.4483370877868593,0.6231550260466912
14,beta,1,32,0.7,raw,17,0.4451613922732625,0.5853700496610889
48,beta,1,32,0.7,raw,16,0.4442901252353267,0.57376708984375
25,beta,1,32,0.7,raw,17,0.4318999982684595,0.5363844207849132
38,beta,1,32,0.7,raw,19,0.4541388219498666,0.6183546669158181
5,beta,1,32,0.7,raw,17,0.4406437829255061,0.624173337974243
45,beta,1,32,0.7,raw,17,0.4525759922677323,0.5987991021324355
32,beta,1,32,0.7,raw,17,0.4469029817957151,0.5920983086680761
17,beta,1,32,0.7,raw,24,0.4517543220302713,0.5332426788402701
35,beta,1,32,0.7,raw,18,0.445088882517164,0.6142867501329337
19,beta,1,32,0.7,raw,18,0.4497422360899912,0.574823316218665
11,beta,1,32,0.7,raw,19,0.457387149838117,0.6190587876584617
15,beta,1,32,0.7,raw,18,0.4476619780009231,0.5507818930041153
2,beta,1,32,0.7,raw,20,0.4532357935449111,0.5872136085324906
21,beta,1,32,0.7,raw,17,0.4543392584752075,0.5739610507795911
16,beta,1,32,0.7,raw,17,0.4523606101206281,0.5872646584185045
24,beta,1,32,0.7,raw,17,0.4408403330369188,0.5988720414201183
1,beta,1,32,0.7,raw,16,0.4479026755284335,0.5821333523429332
6,beta,1,32,0.7,raw,20,0.4462995966162665,0.5806622836117981
12,beta,1,32,0.7,raw,18,0.4428900869180853,0.5931269540259341
9,beta,1,32,0.7,raw,19,0.4649510139637647,0.5174929750720583
22,beta,1,32,0.7,raw,18,0.4371773347361326,0.6283783783783784
7,beta,1,32,0.7,raw,20,0.4572507706026119,0.5728955614562753
44,beta,1,32,0.7,raw,18,0.445419967800905,0.5814121699196325
29,beta,1,32,0.7,raw,16,0.4451231135483971,0.6382601351351351
13,beta,1,32,0.7,raw,23,0.4457968704369637,0.6178708133971291
33,beta,1,32,0.7,raw,16,0.4398856344658418,0.6043376865671642
34,beta,1,32,0.7,raw,20,0.4508985707219123,0.5488579940417081
26,beta,1,32,0.7,raw,20,0.4434878125456847,0.5731690385282888
40,beta,1,32,0.7,raw,18,0.4563149275370963,0.5132729468599034
18,beta,1,32,0.7,raw,20,0.4582367672484631,0.5184864799467667
37,beta,1,32,0.7,raw,19,0.4486359173904347,0.5869176072795982
39,beta,1,32,0.7,raw,26,0.4341710689099398,0.6096889842893679
47,beta,1,32,0.7,raw,18,0.4514166758209071,0.6168349500111638
46,beta,1,32,0.7,raw,19,0.4587152057050542,0.5584745762711865
36,beta,1,32,0.7,raw,17,0.4410437555523422,0.5696817354646977
23,beta,1,32,0.7,raw,19,0.4565392805144302,0.5621148349594183
30,beta,1,32,0.7,raw,19,0.4500581279934827,0.5932769687679632
10,beta,1,32,0.7,raw,19,0.4377095708265185,0.5880101566854523
41,beta,1,32,0.7,raw,18,0.4372784530450966,0.5917350922062189
31,beta,1,32,0.7,raw,19,0.4386316887374616,0.5935055205531606
27,beta,1,32,0.7,raw,19,0.4544755933459224,0.6283587882108531
43,beta,1,32,0.7,raw,26,0.440772876545026,0.6172619047619048
4,beta,1,32,0.7,raw,18,0.4467815961791735,0.6232794120992879
49,beta,1,32,0.7,raw,22,0.4468629515297446,0.5840214416058395
28,beta,1,32,0.7,raw,17,0.4496661901826127,0.5947361963190183
42,beta,1,32,0.7,raw,19,0.4406350073793967,0.5977024801893588
8,beta,1,32,0.7,raw,19,0.4568459061623208,0.5916019201266888
20,beta,1,32,0.7,raw,18,0.4401244228449176,0.562824221867518
3,beta,1,32,0.7,raw,27,0.4475717288342796,0.63254871695929
48,beta,1,32,0.7,raw,17,0.4434732971366877,0.593768310546875
14,beta,1,32,0.7,raw,18,0.445379419485258,0.5727425995802319
38,beta,1,32,0.7,raw,20,0.4551637593523024,0.613064094179202
25,beta,1,32,0.7,raw,18,0.4315995416896886,0.566403766284717
45,beta,1,32,0.7,raw,18,0.4527771041757192,0.6022446689113355
11,beta,1,32,0.7,raw,20,0.455523882452321,0.6244180455712829
32,beta,1,32,0.7,raw,18,0.4475000258664172,0.5804343647895445
5,beta,1,32,0.7,raw,18,0.4402117983183259,0.6194868479936353
35,beta,1,32,0.7,raw,19,0.4443510283537986,0.6318944264513946
19,beta,1,32,0.7,raw,19,0.4493923846822766,0.5748233162186651
17,beta,1,32,0.7,raw,25,0.4515970546872598,0.5437812636588801
2,beta,1,32,0.7,raw,21,0.4536949880738501,0.5873123642109421
15,beta,1,32,0.7,raw,19,0.4475934855082079,0.5541627097182653
16,beta,1,32,0.7,raw,18,0.4523426734503024,0.5938273265196343
21,beta,1,32,0.7,raw,18,0.4542061962050229,0.5804283200873628
24,beta,1,32,0.7,raw,18,0.4411175551765879,0.5912105522682446
1,beta,1,32,0.7,raw,17,0.446504353153884,0.5776898583784811
6,beta,1,32,0.7,raw,21,0.4460867458668821,0.5849086193377164
22,beta,1,32,0.7,raw,19,0.4368884717313103,0.6219524609355117
12,beta,1,32,0.7,raw,19,0.4427232590197539,0.6009686843319153
44,beta,1,32,0.7,raw,19,0.4458079676973301,0.5866819747416762
7,beta,1,32,0.7,raw,21,0.4582175321663607,0.5513509432062721
34,beta,1,32,0.7,raw,21,0.4508807741836611,0.5497283719843449
26,beta,1,32,0.7,raw,21,0.442928020347326,0.5936943191021636
39,beta,1,32,0.7,raw,27,0.4339138773768733,0.6229790829375229
18,beta,1,32,0.7,raw,21,0.458228442443058,0.5284556288185832
13,beta,1,32,0.7,raw,24,0.4459310886427408,0.6111961722488038
46,beta,1,32,0.7,raw,20,0.458604533703949,0.569005483549352
9,beta,1,32,0.7,raw,20,0.4649589459949382,0.4967920500729628
40,beta,1,32,0.7,raw,19,0.4563148785539453,0.5283937198067633
29,beta,1,32,0.7,raw,17,0.4440253041774252,0.6337837837837839
36,beta,1,32,0.7,raw,18,0.4412151868395191,0.5702839637092023
47,beta,1,32,0.7,raw,19,0.4512076920993758,0.6044431764618323
33,beta,1,32,0.7,raw,17,0.4403377022444668,0.596513526119403
37,beta,1,32,0.7,raw,20,0.4485882024046631,0.5853637312913331
23,beta,1,32,0.7,raw,20,0.4572523511468456,0.5502478322218068
30,beta,1,32,0.7,raw,20,0.4506170486140197,0.5986300057482277
10,beta,1,32,0.7,raw,20,0.4380967804259518,0.5752028240540038
27,beta,1,32,0.7,raw,20,0.4548455491287571,0.6301851471360409
31,beta,1,32,0.7,raw,20,0.4379161830661086,0.5933458605062452
41,beta,1,32,0.7,raw,19,0.4372039201773595,0.59196759627504
43,beta,1,32,0.7,raw,27,0.4397294426158077,0.6244397759103641
4,beta,1,32,0.7,raw,19,0.4470371345684711,0.6238368257001797
28,beta,1,32,0.7,raw,18,0.4499410213126538,0.5965276073619632
49,beta,1,32,0.7,raw,23,0.4466812280545775,0.5894844890510949
8,beta,1,32,0.7,raw,20,0.4566843558485534,0.5912183896669471
42,beta,1,32,0.7,raw,20,0.4398834664553595,0.617435937017598
20,beta,1,32,0.7,raw,19,0.4395124946332771,0.5793595371109338
3,beta,1,32,0.7,raw,28,0.4484872750493967,0.6153048427551611
48,beta,1,32,0.7,raw,18,0.4450688281033256,0.5792724609375
14,beta,1,32,0.7,raw,19,0.4453456431319105,0.588891055269466
38,beta,1,32,0.7,raw,21,0.4552670197298423,0.6167896851350089
25,beta,1,32,0.7,raw,19,0.431662908470825,0.5501968370784237
32,beta,1,32,0.7,raw,19,0.4470312512266765,0.5942485104747262
35,beta,1,32,0.7,raw,20,0.4444956062923615,0.6271813216029389
11,beta,1,32,0.7,raw,21,0.4587689320194421,0.6183668922167627
45,beta,1,32,0.7,raw,19,0.4525112237381365,0.6046913580246913
15,beta,1,32,0.7,raw,20,0.4478589915321943,0.5523520101297879
2,beta,1,32,0.7,raw,22,0.4549547773199467,0.5817943906774639
19,beta,1,32,0.7,raw,20,0.4491746797920275,0.5828571428571429
17,beta,1,32,0.7,raw,26,0.452057732532561,0.5350760040794522
5,beta,1,32,0.7,raw,19,0.4398755565140053,0.6313460295360748
16,beta,1,32,0.7,raw,19,0.4522598656600488,0.599125874125874
24,beta,1,32,0.7,raw,19,0.4409764991345927,0.5958826429980276
21,beta,1,32,0.7,raw,19,0.4533803812090987,0.5905114360249955
6,beta,1,32,0.7,raw,22,0.445932224779799,0.5887809879968635
22,beta,1,32,0.7,raw,20,0.4376508588911685,0.6132742912403929
44,beta,1,32,0.7,raw,20,0.4456569778129359,0.586142365097589
12,beta,1,32,0.7,raw,20,0.4425035021530185,0.6013915227307672
1,beta,1,32,0.7,raw,18,0.4461174766523958,0.5820858283433133
7,beta,1,32,0.7,raw,22,0.458144437994246,0.5539118835181154
34,beta,1,32,0.7,raw,22,0.4505617549444,0.5572638588702612
18,beta,1,32,0.7,raw,22,0.4582542618544499,0.5216260359324904
39,beta,1,32,0.7,raw,28,0.434608012075034,0.6070172634271099
26,beta,1,32,0.7,raw,22,0.4437747471584579,0.5600717343514984
46,beta,1,32,0.7,raw,21,0.4592147573613553,0.5545613160518446
40,beta,1,32,0.7,raw,20,0.4563204952543251,0.5088707729468599
47,beta,1,32,0.7,raw,20,0.451425571866594,0.6148626857525614
36,beta,1,32,0.7,raw,19,0.4411686451886415,0.5567861958812825
13,beta,1,32,0.7,raw,25,0.4457730705615256,0.6140789473684211
29,beta,1,32,0.7,raw,18,0.443643672051427,0.6373914092664092
30,beta,1,32,0.7,raw,21,0.4502527692625973,0.5786908411573098
9,beta,1,32,0.7,raw,21,0.4649604522643577,0.4951760151473124
37,beta,1,32,0.7,raw,21,0.4484587003102736,0.5882228631097409
23,beta,1,32,0.7,raw,21,0.4569638846544763,0.5603902603745825
33,beta,1,32,0.7,raw,18,0.440682890315408,0.6015158582089553
10,beta,1,32,0.7,raw,21,0.4380903858600138,0.5770979129250016
27,beta,1,32,0.7,raw,21,0.4562849162079666,0.6304248567449718
31,beta,1,32,0.7,raw,21,0.438428914427218,0.5938616852732029
41,beta,1,32,0.7,raw,20,0.436818017067552,0.5938521029381172
43,beta,1,32,0.7,raw,28,0.4412100026533229,0.6080999066293185
4,beta,1,32,0.7,raw,20,0.4465997395027381,0.623245284735968
28,beta,1,32,0.7,raw,19,0.4497596635368731,0.607398773006135
42,beta,1,32,0.7,raw,21,0.4396391411319139,0.6242538849439127
49,beta,1,32,0.7,raw,24,0.4466076471292441,0.5770415145985403
8,beta,1,32,0.7,raw,21,0.456569715726153,0.5960558222398179
20,beta,1,32,0.7,raw,20,0.4401559423053547,0.5697077015163607
3,beta,1,32,0.7,raw,29,0.447644102720651,0.6268208566467297
48,beta,1,32,0.7,raw,19,0.4441387367711655,0.586572265625
14,beta,1,32,0.7,raw,20,0.4454673196802421,0.582433966808501
38,beta,1,32,0.7,raw,22,0.4544747080800249,0.6246963468186489
32,beta,1,32,0.7,raw,20,0.4470956970980872,0.5939602152604266
11,beta,1,32,0.7,raw,22,0.4552197542947415,0.6337644975549119
25,beta,1,32,0.7,raw,20,0.4317943420114999,0.5759006480066018
15,beta,1,32,0.7,raw,21,0.4476106803561545,0.5551123773345995
2,beta,1,32,0.7,raw,23,0.4542004549366039,0.5783996642306932
35,beta,1,32,0.7,raw,21,0.4453279592942634,0.623700874945618
19,beta,1,32,0.7,raw,21,0.4491958944062572,0.5796254907882815
45,beta,1,32,0.7,raw,20,0.4523929075105047,0.6034792368125701
17,beta,1,32,0.7,raw,27,0.4518305111850523,0.5453839055898207
5,beta,1,32,0.7,raw,20,0.438777013528527,0.6368281040226742
16,beta,1,32,0.7,raw,20,0.4528528086568559,0.5823964497041421
24,beta,1,32,0.7,raw,20,0.4413540058107182,0.5836785009861932
6,beta,1,32,0.7,raw,23,0.4464132858111792,0.581060377586103
7,beta,1,32,0.7,raw,23,0.4580967050273987,0.557114631967079
21,beta,1,32,0.7,raw,20,0.4530909953018832,0.5888127161317721
44,beta,1,32,0.7,raw,21,0.4465310840754548,0.5725373134328358
12,beta,1,32,0.7,raw,21,0.4429029896951982,0.5935754189944135
22,beta,1,32,0.7,raw,21,0.4371810840629443,0.6255535196213162
34,beta,1,32,0.7,raw,23,0.4509163665577788,0.5424090192184123
1,beta,1,32,0.7,raw,19,0.4461695972371794,0.5886916642904667
47,beta,1,32,0.7,raw,21,0.4518798293914837,0.6180505594284156
39,beta,1,32,0.7,raw,29,0.433199660456763,0.6311426744610888
18,beta,1,32,0.7,raw,23,0.4582011256129618,0.5395680842054322
26,beta,1,32,0.7,raw,23,0.4429588693529352,0.5968876547495083
46,beta,1,32,0.7,raw,22,0.4584397026378345,0.5709621136590229
40,beta,1,32,0.7,raw,21,0.4563229443752873,0.4921316425120773
36,beta,1,32,0.7,raw,20,0.4413489583062031,0.5632405116321695
23,beta,1,32,0.7,raw,22,0.4571832746361327,0.5530819233227607
30,beta,1,32,0.7,raw,22,0.4500645842830378,0.586558727725618
13,beta,1,32,0.7,raw,26,0.4458448005995976,0.6098325358851675
9,beta,1,32,0.7,raw,22,0.4649622950341386,0.4981849756991763
29,beta,1,32,0.7,raw,19,0.4448997860483352,0.6242760617760619
37,beta,1,32,0.7,raw,22,0.4491291288456273,0.5766993187807667
27,beta,1,32,0.7,raw,22,0.4539259211993556,0.6347510444490104
33,beta,1,32,0.7,raw,19,0.4403116275191208,0.6033232276119402
10,beta,1,32,0.7,raw,22,0.4376501438813968,0.5879915773827956
31,beta,1,32,0.7,raw,22,0.4387593706059539,0.5796519410977242
43,beta,1,32,0.7,raw,29,0.440273147134801,0.6219887955182073
4,beta,1,32,0.7,raw,21,0.4477491971333013,0.6113462107250928
41,beta,1,32,0.7,raw,21,0.4367706998113271,0.5996157564336323
42,beta,1,32,0.7,raw,22,0.4402047743911452,0.6101806112997838
28,beta,1,32,0.7,raw,20,0.4499160993032781,0.5995705521472392
3,beta,1,32,0.7,raw,30,0.4481804167294559,0.6336822303685125
20,beta,1,32,0.7,raw,21,0.4401596493330758,0.5639465283320032
8,beta,1,32,0.7,raw,22,0.4571885873308374,0.586616024150047
48,beta,1,32,0.7,raw,20,0.4442529118699541,0.5749267578124999
49,beta,1,32,0.7,raw,25,0.4460212688720397,0.5830976277372263
14,beta,1,32,0.7,raw,21,0.4452689802085755,0.5865628333199527
38,beta,1,32,0.7,raw,23,0.4553733653830573,0.6187167149397366
11,beta,1,32,0.7,raw,23,0.4559818675290517,0.6282996962696282
32,beta,1,32,0.7,raw,21,0.4473303702189257,0.5884345569863539
15,beta,1,32,0.7,raw,22,0.4477110730965014,0.5572016460905349
19,beta,1,32,0.7,raw,22,0.4499530264391378,0.5676472364844458
2,beta,1,32,0.7,raw,24,0.4543921248607753,0.5818684574363026
35,beta,1,32,0.7,raw,22,0.4453984395137715,0.6251510610528351
25,beta,1,32,0.7,raw,21,0.4314139103028021,0.5817042979477536
45,beta,1,32,0.7,raw,21,0.4525779348511628,0.6039506172839506
16,beta,1,32,0.7,raw,21,0.4519097870380389,0.6021247982786444
24,beta,1,32,0.7,raw,21,0.4410556650019993,0.5909516765285996
17,beta,1,32,0.7,raw,28,0.4522787446006871,0.4976263901704628
5,beta,1,32,0.7,raw,21,0.4400601750645486,0.6346153846153846
6,beta,1,32,0.7,raw,24,0.4463327999928492,0.5866095663188371
7,beta,1,32,0.7,raw,24,0.4585668409728802,0.5434101405685664
44,beta,1,32,0.7,raw,22,0.446412584836005,0.5713777267508611
12,beta,1,32,0.7,raw,22,0.4434810085068726,0.5784173030598125
47,beta,1,32,0.7,raw,22,0.4523031246146111,0.6055471482795406
22,beta,1,32,0.7,raw,22,0.4376914422929281,0.6200819463531327
21,beta,1,32,0.7,raw,21,0.4534952032598914,0.5834617484681187
39,beta,1,32,0.7,raw,30,0.4340042542334771,0.6181151808549508
34,beta,1,32,0.7,raw,24,0.4508874665576114,0.5548688591623343
23,beta,1,32,0.7,raw,23,0.4571272920296015,0.5593410436691229
46,beta,1,32,0.7,raw,23,0.4586152398242379,0.567023928215354
18,beta,1,32,0.7,raw,24,0.4581894504233462,0.5298409049664268
26,beta,1,32,0.7,raw,24,0.4429175910808478,0.5958463496471134
36,beta,1,32,0.7,raw,21,0.4415881195789223,0.5535655839650183
40,beta,1,32,0.7,raw,22,0.4563236464542057,0.4876388888888888
1,beta,1,32,0.7,raw,20,0.446992715923434,0.5760859233913126
30,beta,1,32,0.7,raw,23,0.4503761474452885,0.5958397202529221
31,beta,1,32,0.7,raw,23,0.4386345593554151,0.5904412758065903
27,beta,1,32,0.7,raw,23,0.4555306865267066,0.6247403145903249
13,beta,1,32,0.7,raw,27,0.4458122460853777,0.6133014354066986
10,beta,1,32,0.7,raw,23,0.4380554862117423,0.5803307115872918
43,beta,1,32,0.7,raw,30,0.4401449056726845,0.6142857142857143
37,beta,1,32,0.7,raw,23,0.4479080983015136,0.607030978071702
29,beta,1,32,0.7,raw,20,0.4454022534586629,0.6184966216216216
9,beta,1,32,0.7,raw,23,0.4649533855751451,0.5106067366948468
33,beta,1,32,0.7,raw,20,0.4394169262706169,0.6141324626865672
4,beta,1,32,0.7,raw,22,0.4463431327669731,0.629285828043592
28,beta,1,32,0.7,raw,21,0.449775765102436,0.6053251533742332
42,beta,1,32,0.7,raw,23,0.4394769619728708,0.6248456313677061
8,beta,1,32,0.7,raw,23,0.4573717071881735,0.5833374573167714
41,beta,1,32,0.7,raw,22,0.4364876615128474,0.5985878437083175
20,beta,1,32,0.7,raw,22,0.4393354470260513,0.5806564245810055
48,beta,1,32,0.7,raw,21,0.4436438231979848,0.5862060546875
11,beta,1,32,0.7,raw,24,0.4575081317991889,0.6184958896719948
15,beta,1,32,0.7,raw,23,0.4475002922557963,0.563798670465337
38,beta,1,32,0.7,raw,24,0.4552561039449952,0.6003573764365131
19,beta,1,32,0.7,raw,23,0.450330933108217,0.5663424947145879
14,beta,1,32,0.7,raw,22,0.4453018588752249,0.5846819052425136
49,beta,1,32,0.7,raw,26,0.4465344044714566,0.5935903284671533
35,beta,1,32,0.7,raw,23,0.4450481198846601,0.6217068690481946
32,beta,1,32,0.7,raw,22,0.4475510531877935,0.5834254276379012
2,beta,1,32,0.7,raw,25,0.45441999858008,0.5792514319573376
7,beta,1,32,0.7,raw,25,0.457776171704338,0.5602985037061274
25,beta,1,32,0.7,raw,22,0.4321172852758573,0.5474100028409475
16,beta,1,32,0.7,raw,22,0.4524932601068478,0.5966043571812802
24,beta,1,32,0.7,raw,22,0.4407584238615934,0.5962031558185404
47,beta,1,32,0.7,raw,23,0.4515904718203115,0.6174675630752438
45,beta,1,32,0.7,raw,22,0.4528342169009029,0.6040740740740742
23,beta,1,32,0.7,raw,24,0.4565161059631285,0.5665287810996273
31,beta,1,32,0.7,raw,24,0.4382009000784624,0.5962811490610761
6,beta,1,32,0.7,raw,25,0.4467182558102991,0.5753423005006333
17,beta,1,32,0.7,raw,29,0.4514489252154343,0.5495604875916663
44,beta,1,32,0.7,raw,23,0.4463967291511321,0.5779678530424799
27,beta,1,32,0.7,raw,24,0.4554492926653768,0.6273428760587174
12,beta,1,32,0.7,raw,23,0.4429625192839794,0.6000333145405157
5,beta,1,32,0.7,raw,22,0.4419876253480064,0.6306250310775197
22,beta,1,32,0.7,raw,23,0.438159156561681,0.6105894029622843
34,beta,1,32,0.7,raw,25,0.4510493752112299,0.4963958175127052
18,beta,1,32,0.7,raw,25,0.4583398717356079,0.4818099328534269
46,beta,1,32,0.7,raw,24,0.4584634787564793,0.5709621136590228
26,beta,1,32,0.7,raw,25,0.4429448748685523,0.5901885919241004
21,beta,1,32,0.7,raw,22,0.4540547500600069,0.5739974519201602
36,beta,1,32,0.7,raw,22,0.4410051701052352,0.575337444195698
40,beta,1,32,0.7,raw,23,0.4562755760444649,0.5888888888888889
1,beta,1,32,0.7,raw,21,0.4470414678585195,0.582430377340557
30,beta,1,32,0.7,raw,24,0.4499736745074629,0.585409082199655
13,beta,1,32,0.7,raw,28,0.4463963619601788,0.6124401913875599
10,beta,1,32,0.7,raw,24,0.4378842811907629,0.5874156190004335
15,beta,1,32,0.7,raw,24,0.4476890059332234,0.5631908831908832
29,beta,1,32,0.7,raw,21,0.4451976092517715,0.6250482625482625
11,beta,1,32,0.7,raw,25,0.4562008478522209,0.6254031170476001
19,beta,1,32,0.7,raw,24,0.4500449502535138,0.5631168831168831
37,beta,1,32,0.7,raw,24,0.4489984054855716,0.5844686987220924
33,beta,1,32,0.7,raw,21,0.4400426682461222,0.600058302238806
9,beta,1,32,0.7,raw,24,0.4649580646648235,0.5015738250581893
35,beta,1,32,0.7,raw,24,0.4444939803873369,0.6310363996712911
42,beta,1,32,0.7,raw,24,0.4400747691913163,0.6172944324379952
28,beta,1,32,0.7,raw,22,0.4498570261430833,0.5912269938650307
4,beta,1,32,0.7,raw,23,0.4468720716100391,0.6277955998452892
8,beta,1,32,0.7,raw,24,0.4574980023345691,0.5780917503835306
20,beta,1,32,0.7,raw,23,0.4392496273623228,0.5860809058260175
48,beta,1,32,0.7,raw,22,0.4432983356419631,0.5843505859375
41,beta,1,32,0.7,raw,23,0.4374278724342381,0.5909274464934715
7,beta,1,32,0.7,raw,26,0.4574150690864069,0.5751985200659426
38,beta,1,32,0.7,raw,25,0.4547669980268094,0.6108567691301504
14,beta,1,32,0.7,raw,23,0.4448263794294824,0.5940636074824236
23,beta,1,32,0.7,raw,25,0.4569522104630797,0.5606073396929534
49,beta,1,32,0.7,raw,27,0.4470536841770291,0.5759238138686131
32,beta,1,32,0.7,raw,23,0.4471640992189839,0.5870771670190275
47,beta,1,32,0.7,raw,24,0.4529864658498121,0.6072093080949663
31,beta,1,32,0.7,raw,25,0.4391162683274153,0.5805976198371469
2,beta,1,32,0.7,raw,26,0.454441263438509,0.5767208176970176
27,beta,1,32,0.7,raw,25,0.4542227306526162,0.6401616327648791
24,beta,1,32,0.7,raw,23,0.441029700298745,0.5937006903353057
16,beta,1,32,0.7,raw,23,0.4525234735048715,0.5907073695535234
25,beta,1,32,0.7,raw,23,0.4312942461452543,0.5877920426412695
