seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max
40,beta,1,16,0.5,raw,0.4414180483971368,0.5023817614565201,0.5149814172743901,0.4301603663060851,0.5,0.6712031558185404,0.6083826429980276,0.6896449704142013,0.4078671656249863,0.7242603550295859,16,13,2,30
5,beta,1,16,0.5,raw,0.4583439356126706,0.5394512378126498,0.4680751870547626,0.447792808648157,0.5,0.5806817108866018,0.6363893872155603,0.6399773392503069,0.4277406631077195,0.6929940515532055,16,10,2,30
13,beta,1,16,0.5,raw,0.4215498483624308,0.4563490348613869,0.4996479404289821,0.4146340042886908,0.5,0.5632352941176471,0.6217436974789916,0.6372899159663866,0.4199506173166669,0.6307773109243697,16,26,2,30
28,beta,1,16,0.5,raw,0.4403252995988098,0.5034708019397331,0.6269781042333895,0.4399610000633338,0.5,0.5039772727272727,0.484185606060606,0.5834280303030303,0.4522322047767064,0.5302556818181818,16,15,2,30
16,beta,1,16,0.5,raw,0.4578089984069858,0.5738511757995732,0.5839181817856565,0.4462784613554308,0.5,0.5941619585687382,0.5548964218455744,0.6108286252354048,0.4359595734124915,0.6856873822975518,16,7,2,30
24,beta,1,16,0.5,raw,0.4492826996770808,0.550415485760069,0.4772967794630972,0.4464879166803872,0.5,0.561328125,0.55458984375,0.6126953124999999,0.4214098273137113,0.6920898437499999,16,6,2,30
21,beta,1,16,0.5,raw,0.4559393007740961,0.4903513400301356,0.6718362309115714,0.4517251457677314,0.5,0.5874615975422427,0.6025345622119817,0.6245199692780338,0.4362896115920083,0.6975806451612904,16,12,2,30
41,beta,1,16,0.5,raw,0.4390397904248474,0.4992704134909556,0.537836366574947,0.4357436381426593,0.5,0.5489239598278336,0.578287900526064,0.5832615973218556,0.4332272810947298,0.631611669057867,16,23,2,30
33,beta,1,16,0.5,raw,0.4227607576692277,0.4163712427765111,0.4660993336193802,0.4187410652573913,0.5,0.6076183431952662,0.6306706114398422,0.6602564102564102,0.416847507651191,0.6770833333333335,16,30,2,30
36,beta,1,16,0.5,raw,0.4553254237333925,0.5466657783289801,0.4778615100841461,0.4456931712370567,0.5,0.591243595714951,0.5771774569166278,0.615556590591523,0.4130376692904645,0.728458313926409,16,10,2,30
31,beta,1,16,0.7,raw,0.4299051253868434,0.4785396492046012,0.4854250570180607,0.4224184033360731,0.5,0.6375284587282257,0.5984010165722454,0.6341663578122517,0.4208129654415338,0.6638428548737226,16,16,2,30
11,beta,1,16,0.7,raw,0.4593594580895201,0.5839015940296061,0.4870499918087981,0.4439787046978939,0.5,0.5662919170381857,0.594640434192673,0.6180461329715061,0.4271341231624667,0.6882874588098469,16,6,2,30
33,beta,1,16,0.7,raw,0.466349830601603,0.5662105353710251,0.4990211830162885,0.4548964240010122,0.5,0.5872185911401597,0.5907044299201162,0.5984991527475187,0.4428998102974071,0.6626724763979664,16,3,2,30
22,beta,1,16,0.7,raw,0.4379423323634568,0.4584963375005592,0.4956641853014301,0.432286586118817,0.5,0.5835807200302261,0.6002051060614239,0.6436552059156906,0.4031980204430021,0.7392184379554164,16,21,2,30
7,beta,1,16,0.7,raw,0.456902689662196,0.5091466543985851,0.5799120270258923,0.4522433582965361,0.5,0.5863648191517044,0.5700754618787406,0.5942753057507155,0.4343544584672761,0.6746291959406713,16,2,2,30
34,beta,1,16,0.7,raw,0.4570035355470819,0.5260549549904586,0.4770491725929648,0.4423137551947886,0.5,0.6693918245264208,0.6322532402791625,0.6591226321036889,0.418277127598657,0.7397308075772682,16,2,2,30
46,beta,1,16,0.7,raw,0.4572297015891015,0.5455543102165809,0.5019970292064257,0.4555206930074673,0.5,0.5670015494576898,0.5520067976208327,0.5955415604538412,0.4163499661710049,0.705353126405758,16,14,2,30
3,beta,1,16,0.7,raw,0.4503892493247655,0.5284053148860013,0.4705692116599075,0.4332237727178051,0.5,0.6522321428571428,0.6461805555555555,0.655406746031746,0.4358944553740652,0.6356150793650794,16,9,2,30
6,beta,1,16,0.7,raw,0.4507392526562943,0.5203265935690232,0.5109210312081938,0.4461998547768367,0.5,0.5689117632503589,0.5735636165685158,0.5919235908348592,0.4315162928412698,0.6625921710298411,16,6,2,30
43,beta,1,16,0.7,raw,0.448763741306745,0.510680419221053,0.5513015075546043,0.4407813788964517,0.5,0.5879979570990808,0.6179264555669051,0.6506128702757916,0.3839447249375925,0.784959141981614,16,9,2,30
37,beta,1,16,0.7,raw,0.4374283152843847,0.459302102357823,0.5396447285467063,0.4297373482659871,0.5,0.5943737661767932,0.5749067778021495,0.612990787453389,0.4065054493840321,0.7223349418732179,16,4,2,30
41,beta,1,16,0.7,raw,0.4364073767615064,0.4809546920796939,0.5837191231299222,0.4265708251811432,0.5,0.6348558177051825,0.6133293002621496,0.6499294212542852,0.4300020627038851,0.6397459165154264,16,3,2,30
39,beta,1,16,0.7,raw,0.4285324698434783,0.4735647880234107,0.4828663836042974,0.4250620971922332,0.5,0.5806926643032452,0.5574038723752386,0.6144532315244069,0.4130363705163181,0.6837742023452413,16,20,2,30
45,beta,1,16,0.7,raw,0.4517792086022459,0.5255933746185949,0.4950834484756217,0.4493193472301903,0.5,0.5519747393744988,0.5320769847634321,0.5667602245388933,0.4625769087278241,0.5998396150761829,16,29,2,30
47,beta,1,16,0.7,raw,0.4511056991860243,0.5198293992020361,0.4917180532202619,0.4464030714926622,0.5,0.5412077104642015,0.5512883556254917,0.5770554681353265,0.4241137267440633,0.7016374901652243,16,19,2,30
26,beta,1,16,0.7,raw,0.4436345023972575,0.4879107786464527,0.4862574637068202,0.4405503541200535,0.5,0.5520435689927214,0.5934239324069832,0.5915915915915916,0.4193446605754073,0.6863897796101186,16,28,2,30
23,beta,1,16,0.7,raw,0.4556303970844039,0.5131161370481915,0.551849627662195,0.4519833125234716,0.5,0.580109126984127,0.5286210317460318,0.5921130952380952,0.4267309254571862,0.6906498015873016,16,17,2,30
30,beta,1,16,0.7,raw,0.4325517040835132,0.4468028743932759,0.5658580889878807,0.4245013502288211,0.5,0.5965478900831259,0.6115317414094351,0.6419230158309949,0.4127219108968279,0.6916397522105151,16,10,2,30
19,beta,1,16,0.7,raw,0.4531099711589548,0.54161743404933,0.526158222341378,0.4498554527400833,0.5,0.5842818428184282,0.548509485094851,0.5998029071199803,0.4386276630463182,0.6602118748460212,16,13,2,30
15,beta,1,16,0.7,raw,0.4403225415278066,0.4866691374253344,0.4693248879238842,0.437410924562883,0.5,0.5729849744410594,0.574585635359116,0.6024164816440336,0.4297390300023004,0.6723034026953063,16,13,2,30
17,beta,1,16,0.7,raw,0.455268590795771,0.539785370382054,0.5101699687053732,0.4479276596612921,0.5,0.5868118572292802,0.5873664045170397,0.6102036700947772,0.4344243865445263,0.6630369026013309,16,15,2,30
49,beta,1,16,0.7,raw,0.4494738973733774,0.5213616616100649,0.5131686396284708,0.4485627235464129,0.5,0.5581395348837209,0.5677125100240578,0.5835505212510025,0.4442276036590833,0.6566760224538893,16,6,2,30
16,beta,1,16,0.7,raw,0.4611630453679398,0.5584894362998521,0.6231531512942518,0.4557851938594264,0.5,0.5941364868194137,0.5957625030795761,0.5929539295392954,0.4362197775605593,0.6709534368070953,16,2,2,30
4,beta,1,16,0.7,raw,0.4388886959575814,0.4652826497153414,0.5134504297802785,0.4349499191032832,0.5,0.5768264657153546,0.5734594623483512,0.6386083052749719,0.4102581624166924,0.7302121746566191,16,30,2,30
28,beta,1,16,0.7,raw,0.4427344164924878,0.4770289780193743,0.5531420063917375,0.4338298361078334,0.5,0.6249485596707818,0.6304526748971193,0.6393004115226337,0.4141263372766404,0.7124228395061729,16,5,2,30
0,beta,1,16,0.7,raw,0.4472372387536242,0.4942120888641327,0.5864193778597627,0.4428259543701545,0.5,0.6009943109015428,0.5611193685613243,0.6075547127261545,0.4301263648756744,0.6841269027727949,16,11,2,30
13,beta,1,16,0.7,raw,0.4360597780800727,0.4260407803004712,0.5168581579524958,0.4293330030711505,0.5,0.6085721051385271,0.5772555055647643,0.6190504380771964,0.4329949273380541,0.6676533270187072,16,12,2,30
18,beta,1,16,0.7,raw,0.454181130934269,0.4951020488644226,0.5214963475828197,0.4464600150070287,0.5,0.563260219341974,0.5639082751744765,0.6075772681954138,0.4641419249617372,0.5904785643070788,16,14,2,30
21,beta,1,16,0.7,raw,0.4610554495726546,0.5510913976668319,0.5582381497093548,0.4552565949154522,0.5,0.550251986819151,0.5818472572203915,0.610147315371196,0.4205043390381301,0.7381275440976933,16,2,2,30
42,beta,1,16,0.7,raw,0.4456185410233454,0.4683031972706747,0.5136528446748146,0.4390155733220295,0.5,0.6000414679659962,0.6145034211071947,0.6304167530582625,0.434765632540282,0.6465374248393116,16,11,2,30
29,beta,1,16,0.7,raw,0.4761746188202838,0.5988794661856797,0.5194057800683766,0.4649128101242714,0.5,0.5302854938271605,0.5562307098765431,0.5471402391975309,0.4342051997477854,0.7033661265432098,16,2,2,30
25,beta,1,16,0.7,raw,0.4354880083614216,0.4856002446840163,0.5667709754794569,0.4293319965466623,0.5,0.5902255639097744,0.6190655209452202,0.652094522019334,0.4154159271013008,0.6982008592910848,16,27,2,30
12,beta,1,16,0.7,raw,0.443926696118492,0.5187556852465782,0.5316656674352761,0.4413678312883544,0.5,0.5556069958847736,0.5652263374485597,0.5828189300411523,0.4487268989429295,0.6234567901234567,16,12,2,30
38,beta,1,16,0.7,raw,0.4658038698249407,0.5404973766976073,0.5734063714333041,0.4618197742064277,0.5,0.577099609375,0.587158203125,0.587158203125,0.4424297316303417,0.6711669921875001,16,25,2,30
8,beta,1,16,0.7,raw,0.4482578116958001,0.4860769795363792,0.5463538275015487,0.44542251031157,0.5,0.535921625544267,0.54722164627825,0.5802405142027783,0.4309735213530021,0.6755909185154467,16,3,2,30
14,beta,1,16,0.7,raw,0.44769110285976,0.4802921249644709,0.5205539303615926,0.4369493663782374,0.5,0.6079393173198483,0.6040960809102403,0.6418204804045512,0.4147489543588896,0.7219469026548672,16,7,2,30
32,beta,1,16,0.7,raw,0.4421982706598156,0.4768438603044624,0.5259560587754056,0.4332890170006828,0.5,0.5946502057613169,0.5585390946502058,0.6059156378600823,0.432446275968524,0.6467335390946503,16,3,2,30
2,beta,1,16,0.7,raw,0.4460424831346679,0.5108990692711097,0.5217535917033272,0.4447422056667691,0.5,0.5611810064935066,0.561130275974026,0.5705661525974026,0.4319662359065575,0.6602069805194806,16,12,2,30
10,beta,1,16,0.7,raw,0.4331501246399641,0.4697060213732845,0.4997707974093334,0.4306088366748564,0.5,0.554167530582625,0.5701845324486834,0.5850093302923491,0.421288364995203,0.6864762595894672,16,9,2,30
1,beta,1,16,0.7,raw,0.4462564736118441,0.5095044632660971,0.5003367422546021,0.4417427771894791,0.5,0.5635622385767989,0.5693334039286282,0.6113729019960821,0.4133308352053942,0.7328850532112036,16,25,2,30
40,beta,1,16,0.7,raw,0.4678729116794252,0.5689906386743393,0.6053057789663283,0.449682112841119,0.5,0.6057432432432432,0.6182915057915058,0.580284749034749,0.4514235418011057,0.6255791505791506,16,11,2,30
35,beta,1,16,0.7,raw,0.4486843247291318,0.4991163850284914,0.5501377323396044,0.4445507326868112,0.5,0.547661188369153,0.5953982300884956,0.5997471554993679,0.4382039775489842,0.6495575221238938,16,19,2,30
27,beta,1,16,0.7,raw,0.4551701104842714,0.4908678437855892,0.5312839385018986,0.4479497317004962,0.5,0.5963738508682329,0.5914198161389173,0.6314096016343206,0.4309301786789754,0.6652196118488254,16,15,2,30
48,beta,1,16,0.7,raw,0.4451213560289979,0.5169334859635678,0.4935629260904386,0.4384186840302203,0.5,0.5899302093718843,0.5804087736789632,0.6219840478564307,0.4323104218547044,0.672308075772682,16,13,2,30
44,beta,1,16,0.7,raw,0.4487969283906182,0.5374691122628178,0.505771025376652,0.4474475440656267,0.5,0.5029884381736234,0.4898589065255732,0.5899960807368215,0.4729630601564003,0.5162649421908682,16,9,2,30
5,beta,1,16,0.7,raw,0.4625359315059886,0.5678243839277873,0.4813535188831405,0.4564000523089914,0.5,0.5741315594974131,0.5894555309189455,0.5957625030795762,0.4284028529954168,0.6961074156196108,16,2,2,30
24,beta,1,16,0.7,raw,0.4510236554444368,0.5210365916049081,0.5157783742580081,0.4474131911274165,0.5,0.5074775672981057,0.5559322033898304,0.5994516450648056,0.4343049342777883,0.6546360917248255,16,23,2,30
20,beta,1,16,0.7,raw,0.4223785926821846,0.4486733318227491,0.4642862615346303,0.4166189305458244,0.5,0.59252900781435,0.5796234904096614,0.6210632251953587,0.4168252007566719,0.6865084063461995,16,21,2,30
9,beta,1,16,0.7,raw,0.465866118604108,0.5619993100756011,0.5524952239697499,0.4596682708784625,0.5,0.5390625,0.575146484375,0.578369140625,0.4460846581008531,0.6498535156249999,16,14,2,30
36,beta,1,16,0.7,raw,0.4397578221569329,0.4702683336171247,0.5200139148390952,0.4367346881831076,0.5,0.5488021295474712,0.5921140195208519,0.6068655723158829,0.4647357398457088,0.5295031055900621,16,29,2,30
25,beta,1,16,0.9,raw,0.4491239198851663,0.5007205480007489,0.5282562837565471,0.4465781679868486,0.5,0.5559617632075755,0.566210182493782,0.5866171226514039,0.4264738242232599,0.6981960384765216,16,22,2,30
26,beta,1,16,0.9,raw,0.4368514806122219,0.4784690367148627,0.5216880429197535,0.4345986689199154,0.5,0.527051101734646,0.569120175027348,0.5830598531020472,0.4259298397783159,0.6545710267229254,16,6,2,30
34,beta,1,16,0.9,raw,0.4419907944506017,0.4645984707776789,0.4745930798405845,0.4380274896497718,0.5,0.5660333871127061,0.561917618781074,0.5900036218761319,0.4268121575641697,0.7132955780185045,16,16,2,30
21,beta,1,16,0.9,raw,0.4539334221748264,0.5002623704127126,0.5250813875237483,0.4475446105810248,0.5,0.5697615423642821,0.5776106485212046,0.610857432775241,0.4090443389567993,0.7424866445817292,16,17,2,30
6,beta,1,16,0.9,raw,0.4417220479803635,0.4872061375594301,0.5506465016560732,0.4342738136609533,0.5,0.6081131605184447,0.6089855433698903,0.634502741774676,0.4275463335404426,0.6695694167497507,16,10,2,30
39,beta,1,16,0.9,raw,0.4525500629192777,0.5265815029620579,0.524977312278987,0.4468261858815376,0.5,0.5843386243386242,0.59286470143613,0.6085260770975056,0.4323463711729784,0.6858503401360544,16,18,2,30
0,beta,1,16,0.9,raw,0.4239121982144484,0.4740222234596452,0.4605245680255996,0.4155534854828573,0.5,0.5609298343814823,0.5779197260544598,0.6366928978301669,0.4448658560434547,0.587764643903724,16,10,2,30
41,beta,1,16,0.9,raw,0.438247892908927,0.4680061000636313,0.5074728783750165,0.4342475120844312,0.5,0.6080025711071831,0.573228346456693,0.5977502812148482,0.4233154149030452,0.6681504097702073,16,27,2,30
10,beta,1,16,0.9,raw,0.4543711692564622,0.5187342560918314,0.5575746697084538,0.4533096463429046,0.5,0.5434088399438923,0.5436475960247114,0.5622108813083834,0.4637329710484101,0.6180648819649626,16,25,2,30
4,beta,1,16,0.9,raw,0.4283297153733238,0.4700852767199968,0.446529048443587,0.4222389876215316,0.5,0.5580174180327869,0.5964715676229508,0.608734631147541,0.4220518165500478,0.638703893442623,16,13,2,30
28,beta,1,16,0.9,raw,0.4507590217332788,0.4690770756530054,0.4954911725021058,0.4465951016313341,0.5,0.5842531042267654,0.5496049165935031,0.592092060704879,0.4437863650666832,0.6406935908691834,16,26,2,30
15,beta,1,16,0.9,raw,0.4506774108396476,0.5102247604003953,0.4542761682332551,0.4382203506889888,0.5,0.647967014777139,0.6320161314593553,0.6424293496253047,0.4123646636955617,0.7365847052096187,16,4,2,30
14,beta,1,16,0.9,raw,0.4477430069822998,0.5255910781728027,0.484703122028026,0.4397777291002938,0.5,0.6164375496747225,0.6022489770686762,0.6253569220805981,0.424032206117411,0.6785346324806452,16,2,2,30
36,beta,1,16,0.9,raw,0.446409113323681,0.4966247150152441,0.5525094642950515,0.4364921507408215,0.5,0.5956291177888479,0.6131447854732445,0.6233006588462157,0.425321628380102,0.6989876265466817,16,2,2,30
24,beta,1,16,0.9,raw,0.4407805675459388,0.476616199782331,0.4827471729019963,0.4367633646659974,0.5,0.578896447467876,0.5875132275132275,0.5944066515495087,0.4213958597794107,0.6791232048374907,16,10,2,30
43,beta,1,16,0.9,raw,0.4360669542019249,0.4801484102303665,0.5058904807641986,0.4316470115499843,0.5,0.5768468468468468,0.5858258258258259,0.5948048048048048,0.420733054255581,0.6512912912912913,16,4,2,30
22,beta,1,16,0.9,raw,0.4406466742521322,0.506941944127761,0.4861145623024031,0.4354897705413992,0.5,0.5872015107212476,0.5995065789473685,0.5978313840155947,0.4217929053786597,0.6656767787524366,16,10,2,30
38,beta,1,16,0.9,raw,0.4442190498622079,0.4913180103737878,0.4952901654668259,0.4360881230733793,0.5,0.6213778430373678,0.6059452818315304,0.6216475382817417,0.4429312331847792,0.6253633394264481,16,6,2,30
1,beta,1,16,0.9,raw,0.4482268453395036,0.4828165578825953,0.5018381662498185,0.4400037579484331,0.5,0.6126628861003861,0.6206563706563706,0.6281370656370657,0.4096030364563829,0.7391560086872588,16,11,2,30
16,beta,1,16,0.9,raw,0.4318136843533823,0.4434597053102785,0.4961472429886464,0.4239804745577842,0.5,0.5897771074241662,0.5940338528573822,0.6338863750628456,0.4306155672687386,0.6405899111781466,16,2,2,30
49,beta,1,16,0.9,raw,0.4381551945467331,0.500627154180152,0.4865923397442367,0.4343992775369225,0.5,0.570200485094102,0.5728408707132111,0.6071658837616284,0.4193960934662599,0.6685087961683707,16,19,2,30
46,beta,1,16,0.9,raw,0.4474455958599898,0.4923196948103103,0.4779232796386367,0.4401067831499622,0.5,0.630125108385978,0.5806391675956893,0.6503778025517156,0.4475177570634661,0.641180478137,16,11,2,30
13,beta,1,16,0.9,raw,0.4336805342694696,0.4658556271008365,0.4684174947812199,0.4269531989904621,0.5,0.5889835858585859,0.5869949494949495,0.6173926767676767,0.4343759166241312,0.6377209595959596,16,13,2,30
8,beta,1,16,0.9,raw,0.4421763159210316,0.4722411642373833,0.5101766865537769,0.4326043223928748,0.5,0.6003032649374114,0.596270486514389,0.6441798941798942,0.4284003833911954,0.6713930829784488,16,6,2,30
12,beta,1,16,0.9,raw,0.4410335520233728,0.448653155319425,0.5127498924630962,0.4331194027075262,0.5,0.6239267676767677,0.5959595959595959,0.6152777777777778,0.4309993658271337,0.6755997474747475,16,6,2,30
19,beta,1,16,0.9,raw,0.4520598751199178,0.5256030422618355,0.4886334789142582,0.4457435027947116,0.5,0.6292714955084012,0.6062315337093742,0.621034410720148,0.4171024864529651,0.7030471244814516,16,4,2,30
27,beta,1,16,0.9,raw,0.4464484332979653,0.4876553605794816,0.5584115484832642,0.4436624977986897,0.5,0.5568370057821534,0.5695264885138304,0.5832786372870761,0.4603541610832172,0.5904360056258791,16,13,2,30
48,beta,1,16,0.9,raw,0.436807885397092,0.4755379654582569,0.4796024048219987,0.4332322684443972,0.5,0.5652315296566077,0.5810678980228928,0.6144315816857441,0.4183078709233234,0.6681354058272632,16,29,2,30
29,beta,1,16,0.9,raw,0.4496531832221456,0.5197298631129634,0.508942125254679,0.443688912955384,0.5,0.5906384239371945,0.6078803140275515,0.6079395645089617,0.4348826796623047,0.6596504221596801,16,2,2,30
18,beta,1,16,0.9,raw,0.4474457290709018,0.4838271272766972,0.4983950276949195,0.443666024388642,0.5,0.5384905779092082,0.5608896718784409,0.6036429987101646,0.4029885467719222,0.7563312045804889,16,23,2,30
32,beta,1,16,0.9,raw,0.4651246704617086,0.5318582923049058,0.4930482634003635,0.4599134740617858,0.5,0.5940153301886792,0.6002948113207547,0.6066037735849057,0.4425412161807764,0.6612765330188679,16,2,2,30
33,beta,1,16,0.9,raw,0.4558590585794143,0.543713614463177,0.5109871446481771,0.4496876632711341,0.5,0.5748671735110223,0.5645639475151907,0.5902486277042298,0.419082210199567,0.715311004784689,16,3,2,30
37,beta,1,16,0.9,raw,0.4284334609928523,0.4512748270522734,0.5213631478322687,0.4213537245262036,0.5,0.6175312943605626,0.6143050716221449,0.6482449348303007,0.4204026597049125,0.6785391663440444,16,5,2,30
42,beta,1,16,0.9,raw,0.429789062981509,0.4803190230632106,0.5291059367807686,0.4244731617914316,0.5,0.5832456056400931,0.5895939005327463,0.6180495741219255,0.417391815588267,0.6402845567358919,16,10,2,30
44,beta,1,16,0.9,raw,0.4521242468935489,0.5139326876656594,0.4742509249686721,0.4453575881083283,0.5,0.6185598254333858,0.6147714874530246,0.6055279427809432,0.4474752010101833,0.6496545035761909,16,11,2,30
3,beta,1,16,0.9,raw,0.4673624961253719,0.5108251267261952,0.5135994051444094,0.4556645065939873,0.5,0.6081686429512516,0.6071731810862245,0.6167179036744254,0.4394080923107069,0.6827111696676915,16,2,2,30
35,beta,1,16,0.9,raw,0.4613197325896789,0.5339993132236793,0.4898815785331567,0.454161576437933,0.5,0.6105401844532279,0.5851851851851853,0.6204655248133509,0.4361634274033132,0.6854633289415898,16,8,2,30
31,beta,1,16,0.9,raw,0.4547296589710806,0.5091644776490268,0.4874592996382234,0.4503767595365289,0.5,0.5808040111021577,0.5681499388187543,0.5979646044110186,0.4305765837316375,0.6780672695257708,16,4,2,30
5,beta,1,16,0.9,raw,0.4413507646104381,0.4811992364589994,0.5950727285285928,0.433652822233693,0.5,0.5770412642669007,0.5770099084409883,0.5902107111501317,0.4339927521454209,0.6557443873071617,16,2,2,30
2,beta,1,16,0.9,raw,0.4461572398151838,0.5311304126103694,0.477636612053896,0.4340352568511834,0.5,0.6004454208926476,0.6188942727300087,0.628404610708159,0.4291114934467472,0.6575375447678092,16,4,2,30
47,beta,1,16,0.9,raw,0.4428677963588313,0.4942845824660432,0.4942638710933162,0.4349626291873342,0.5,0.6297370751519223,0.62769108620637,0.6473875469508656,0.4323525405061826,0.668290225058784,16,29,2,30
30,beta,1,16,0.9,raw,0.4371304483933191,0.4622483122811833,0.4611137990493384,0.4342473233524245,0.5,0.5772370388833499,0.5715353938185443,0.5868799850448654,0.418675920709281,0.6725916001994018,16,20,2,30
9,beta,1,16,0.9,raw,0.4465504054306337,0.4961417617993865,0.5184568898424798,0.4410534351720642,0.5,0.5714107676969092,0.5658337487537388,0.6195164506480559,0.4156525688779869,0.7135468594217348,16,21,2,30
11,beta,1,16,0.9,raw,0.4507229375559407,0.5345855231276172,0.488900516728756,0.4422465065990115,0.5,0.6127948113207546,0.5916568396226416,0.5992924528301886,0.411329589290494,0.7276385613207549,16,11,2,30
23,beta,1,16,0.9,raw,0.4562937173409191,0.5311416908257731,0.5348183894963783,0.4543890258534253,0.5,0.5510174205826379,0.5376079636949203,0.581174059434929,0.4362886894252485,0.6591128678085199,16,2,2,30
17,beta,1,16,0.9,raw,0.4463925731995235,0.4980578253047125,0.4603474606706313,0.4340178331719342,0.5,0.6213213392112475,0.623078756106279,0.645686881925414,0.414451973758001,0.7219260097700464,16,2,2,30
40,beta,1,16,0.9,raw,0.4589701224204168,0.5627168396390747,0.5155354624371081,0.447429343831153,0.5,0.6119136741139314,0.6058603345420517,0.6339045502397942,0.4338017557580854,0.6866446367996257,16,2,2,30
7,beta,1,16,0.9,raw,0.4301582012416317,0.484711284189165,0.5405131737041414,0.4269226768365216,0.5,0.5723530176899063,0.5476066597294484,0.5826938085327784,0.4173833365965905,0.6654038761706556,16,10,2,30
45,beta,1,16,0.9,raw,0.4374950613015577,0.4716693253099617,0.5533306558479119,0.4308927625099662,0.5,0.6027361478434061,0.5827537793450225,0.6204656022463839,0.4240614956117906,0.6874816338524832,16,4,2,30
20,beta,1,16,0.9,raw,0.4156351633191668,0.4253920254714934,0.460635344830399,0.413619001862101,0.5,0.5897085454607579,0.5383196091160694,0.5960979943280829,0.4109296863233683,0.66084668739536,16,27,2,30
32,beta,1,16,1.0,raw,0.4417688180394323,0.4938979778182361,0.4943803650460013,0.4368166696030428,0.5,0.5707236842105263,0.5667364433811802,0.5958183811802233,0.4435733161350365,0.6170753588516746,16,2,2,30
42,beta,1,16,1.0,raw,0.4476750927432972,0.4730995085940472,0.4866490664739776,0.4414528847424616,0.5,0.5872502862959664,0.6192390889426136,0.6207151037027612,0.4277462021398802,0.6907749077490775,16,17,2,30
14,beta,1,16,1.0,raw,0.4258386415771569,0.4437896388442752,0.4844113459332895,0.4216432464670789,0.5,0.5754587477237707,0.5714805995237429,0.5988793948732316,0.4169791976727942,0.692505953214736,16,26,2,30
40,beta,1,16,1.0,raw,0.4405369427125015,0.4701273392079262,0.4664174696756529,0.4331884981924612,0.5,0.5722879684418146,0.5761834319526626,0.6120069033530573,0.4090183641069708,0.7144477317554241,16,6,2,30
6,beta,1,16,1.0,raw,0.4460511522948911,0.4891198852801976,0.5069065816520846,0.4414955656448888,0.5,0.5772004710038269,0.5961019527033657,0.6153714061426749,0.4053414896624894,0.7644612893729762,16,6,2,30
43,beta,1,16,1.0,raw,0.4397376093341396,0.4912387847590831,0.5101549262457552,0.4361869487996738,0.5,0.5886474609375,0.5474365234375,0.5995849609375,0.4228517739381328,0.6849853515625,16,10,2,30
11,beta,1,16,1.0,raw,0.4403533700259397,0.4919038591074142,0.5026697764949745,0.4381493109734539,0.5,0.5783730158730159,0.5525793650793651,0.5694202477739063,0.4390804151362162,0.6297546457607432,16,14,2,30
29,beta,1,16,1.0,raw,0.4384405040570078,0.4859933121941223,0.5181627822095207,0.4353630293734618,0.5,0.5780304558289632,0.5579870915691811,0.5993344090359015,0.4251577729601292,0.6669776119402985,16,30,2,30
36,beta,1,16,1.0,raw,0.4622607553137558,0.5652331074751197,0.5125476152119145,0.4487050643885893,0.5,0.6220211161387632,0.5951386471748463,0.6145724562014155,0.4471500197351181,0.6499825965889313,16,12,2,30
38,beta,1,16,1.0,raw,0.4329651752656125,0.4478466141797947,0.4686209501008553,0.4296472877412837,0.5,0.5892346776754525,0.5695458875833599,0.5979146819096008,0.4215558752411779,0.6661373981158041,16,29,2,30
31,beta,1,16,1.0,raw,0.4535893987275449,0.5120397827443235,0.5032388866256788,0.4491148953011109,0.5,0.5779592803030302,0.5727272727272728,0.6010653409090909,0.4472801339407334,0.6411339962121212,16,2,2,30
35,beta,1,16,1.0,raw,0.4310426496891239,0.4743766528064346,0.4724018578809369,0.4222311882777115,0.5,0.6000548245614035,0.5907097288676236,0.6186453349282297,0.3951459571520544,0.7140649920255183,16,3,2,30
18,beta,1,16,1.0,raw,0.4541027766385818,0.5360398898173699,0.4666183481434638,0.4457870598276381,0.5,0.6328952842424687,0.6268996402613611,0.6304480826175267,0.4225033213693659,0.7002789809852434,16,19,2,30
44,beta,1,16,1.0,raw,0.449343904392941,0.4923626421587905,0.5571136873725889,0.4439817756819734,0.5,0.5868242033655567,0.5677765843179376,0.5971595655806182,0.4325922836127845,0.6657238333930062,16,29,2,30
33,beta,1,16,1.0,raw,0.4512306274207717,0.4979610743198899,0.5597957669519542,0.4446331329781563,0.5,0.6037003807075826,0.6002327893498872,0.6230267465263464,0.4106748299868473,0.7379907369237858,16,24,2,30
5,beta,1,16,1.0,raw,0.4441338551189036,0.5153095841195153,0.4816912628309976,0.4382301436766165,0.5,0.6005613834772473,0.5870501201265492,0.6100287827969266,0.4370910572512612,0.6384309807559647,16,5,2,30
4,beta,1,16,1.0,raw,0.4375052792366854,0.4878528394032552,0.51905439477296,0.4300158373278187,0.5,0.6056062912227296,0.6118467782851345,0.6224251648909184,0.4411634604555265,0.623947234906139,16,6,2,30
34,beta,1,16,1.0,raw,0.4477780168171542,0.4928008451033056,0.5381999094148955,0.4414811197436629,0.5,0.561878101539636,0.5980404631632522,0.6300801628705943,0.4184248387740921,0.7220893243415192,16,19,2,30
