seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf
7,0.014,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.2857142857142857,0.5409421354433488
29,0.012,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4272000533228923,0.875,0.3848193949195855
11,0.006,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.6666666666666666,0.5078482982048508
4,0.008,1,bernoulli,4,0.1,pca,raw,94,0.375,0.490674843048282,0.5714285714285714,0.5324681844743562
23,0.01,1,bernoulli,4,0.1,pca,raw,97,0.5555555555555556,0.4575611694018542,0.96,0.3906577859471026
43,0.034,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.9047619047619048,0.2427801295468316
34,0.02,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4785871491208943,0.4444444444444444,0.3741258326673179
9,0.016,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.56,0.5124646349079381
49,0.035,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.4285714285714285,0.4835902902605725
9,0.002,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.52,0.530590994995521
5,0.005,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.5833333333333334,0.421020879438396
15,0.034,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.2083333333333333,0.5806866674453175
0,0.004,1,bernoulli,4,0.1,pca,raw,94,0.2083333333333333,0.5018649487658748,0.238095238095238,0.5768388411574829
11,0.04,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.6666666666666667,0.5245620263064693
39,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.96,0.379344568681733
1,0.018,1,bernoulli,4,0.1,pca,raw,94,0.0952380952380952,0.4837952651549117,0.2083333333333333,0.594316663877716
6,0.02,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.5452997135095142,0.4285714285714286,0.4991000391027855
11,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.5714285714285714,0.5038606785712327
39,0.04,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.44,0.4665937260975268
27,0.036,1,bernoulli,4,0.1,pca,raw,97,0.3,0.6395281729588042,0.6875,0.4415518765207596
33,0.038,1,bernoulli,4,0.1,pca,raw,97,0.7500000000000001,0.3894619603049204,1.0,0.3454510475567952
31,0.0159,1,bernoulli,4,0.1,pca,raw,97,0.625,0.4254350216959936,0.72,0.4197555389981717
5,0.038,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.6875,0.4268780501830568
25,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.875,0.3650951017958628,0.7500000000000001,0.4440976017199815
6,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.5452997135095142,0.625,0.4637861803495869
41,0.015,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.8095238095238095,0.4133898651811611
47,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.3948131158717347,0.5,0.6686491150385983
39,0.006,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.92,0.3820801561251917
1,0.012,1,bernoulli,4,0.1,pca,raw,94,0.0952380952380952,0.4837952651549117,0.3333333333333333,0.532032754590656
33,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.7500000000000001,0.3894619603049204,0.7500000000000001,0.4025179846815019
24,0.016,1,bernoulli,4,0.1,pca,raw,97,0.4166666666666667,0.535302719899819,0.375,0.6292593539303932
27,0.015,1,bernoulli,4,0.1,pca,raw,97,0.3,0.6395281729588042,0.5714285714285714,0.5295893012650216
43,0.012,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.75,0.4492218349185005
25,0.002,1,bernoulli,4,0.1,pca,raw,94,0.875,0.3650951017958628,0.8095238095238095,0.4258107691340092
29,0.018,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4272000533228923,0.875,0.3873183486075841
15,0.012,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.4,0.5618381580244454
25,0.006,1,bernoulli,4,0.1,pca,raw,94,0.875,0.3650951017958628,0.7500000000000001,0.4509748218448265
3,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.375,0.467494602758698,1.0,0.3006705538680972
17,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.3333333333333333,0.5240620829535629
49,0.014,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.5555555555555556,0.4193991490388186
45,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4347760003043795,0.0,0.4887088734184743
40,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4660424876244922,0.7200000000000002,0.378207319142222
2,0.018,1,bernoulli,4,0.1,pca,raw,94,0.6875,0.4408028791408875,0.4761904761904762,0.5277635386983345
14,0.015,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.625,0.39457254854601
12,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.0833333333333333,0.6537413103098687
35,0.02,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.4345910571001113,0.2857142857142857,0.514074653551389
12,0.022,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.2916666666666666,0.5842051519304531
1,0.004,1,bernoulli,4,0.1,pca,raw,94,0.0952380952380952,0.4837952651549117,1.0,0.2531695314960565
7,0.02,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.2857142857142857,0.5413448007123423
32,0.03,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.4113590406372366,0.4375,0.4870107677902505
49,0.02,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.5555555555555556,0.4205817073064736
34,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4785871491208943,0.6190476190476191,0.4605375753277521
15,0.018,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.44,0.5562027664704229
4,0.03,1,bernoulli,4,0.1,pca,raw,94,0.375,0.490674843048282,0.125,0.6202052737173261
28,0.015,1,bernoulli,4,0.1,pca,raw,97,0.28,0.56609641183748,0.56,0.4243608984760262
15,0.015,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.5714285714285714,0.449531827547712
35,0.014,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.4345910571001113,0.2857142857142857,0.5134997061196501
13,0.022,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.5140072847993029,0.6000000000000001,0.4312917758222993
38,0.032,1,bernoulli,4,0.1,pca,raw,94,0.2222222222222222,0.4579464641551162,0.64,0.4500321363524206
44,0.012,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4515601134979649,0.1904761904761905,0.6616256432183297
39,0.022,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.7083333333333333,0.4234245241999325
30,0.018,1,bernoulli,4,0.1,pca,raw,94,0.2857142857142857,0.6183555993298022,0.2857142857142857,0.6406071358027525
21,0.02,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.4451854926239046,0.375,0.510105034680284
16,0.012,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.3333333333333333,0.6002835636820171
34,0.005,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4785871491208943,0.5714285714285714,0.4670807362409674
26,0.006,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.76,0.4572526444431128
33,0.03,1,bernoulli,4,0.1,pca,raw,94,0.7500000000000001,0.3894619603049204,0.7083333333333334,0.4160874891221935
18,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5381792544884096,0.5714285714285714,0.5071917040469086
0,0.015,1,bernoulli,4,0.1,pca,raw,94,0.2083333333333333,0.5018649487658748,0.2380952380952381,0.5648989385338614
46,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.5,0.5198061796416196,0.8571428571428571,0.5315671422936192
22,0.035,1,bernoulli,4,0.1,pca,raw,94,0.8333333333333333,0.4114616691679472,0.625,0.4828920891354935
36,0.02,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.4285714285714285,0.5260492047314288
2,0.004,1,bernoulli,4,0.1,pca,raw,94,0.6875,0.4408028791408875,0.8095238095238095,0.3984168178201939
5,0.03,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.8400000000000001,0.359571610447884
8,0.02,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4081273350787579,0.625,0.4763301376693171
20,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.0833333333333333,0.524008084078302,0.875,0.4385859771355039
46,0.008,1,bernoulli,4,0.1,pca,raw,94,0.5,0.5198061796416196,0.8571428571428571,0.5220251529797694
45,0.024,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4347760003043795,0.375,0.5754761196620587
39,0.032,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.7083333333333333,0.4235705106939407
16,0.015,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.4166666666666666,0.5707464265682258
14,0.022,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.625,0.3924381139282343
17,0.024,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.8888888888888888,0.2962057827693802
43,0.018,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.75,0.4529830447175421
49,0.005,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.5714285714285714,0.4464429427286033
38,0.016,1,bernoulli,4,0.1,pca,raw,97,0.2222222222222222,0.4579464641551162,0.3333333333333333,0.5509088787708796
35,0.005,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.4345910571001113,0.8888888888888888,0.3211583970419322
10,0.032,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.3600000000000001,0.551331346828652
34,0.03,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4785871491208943,0.4444444444444444,0.3748650904214141
28,0.004,1,bernoulli,4,0.1,pca,raw,97,0.28,0.56609641183748,0.52,0.4338657969106224
18,0.008,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5381792544884096,0.5714285714285714,0.5229209799670971
8,0.014,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4081273350787579,0.625,0.4783016582821957
27,0.022,1,bernoulli,4,0.1,pca,raw,97,0.3,0.6395281729588042,0.5714285714285714,0.5307189025734931
30,0.012,1,bernoulli,4,0.1,pca,raw,94,0.2857142857142857,0.6183555993298022,0.2857142857142857,0.645166373160744
6,0.03,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.5452997135095142,0.4285714285714286,0.4989297857327307
12,0.006,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.125,0.6521255676518595
43,0.004,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.875,0.4822833986033655
24,0.01,1,bernoulli,4,0.1,pca,raw,97,0.4166666666666667,0.535302719899819,0.375,0.630189758741649
23,0.035,1,bernoulli,4,0.1,pca,raw,94,0.5555555555555556,0.4575611694018542,0.75,0.4409522363267104
15,0.004,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.6190476190476191,0.4532751130691613
10,0.016,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.3333333333333333,0.4994209333834069
21,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.4451854926239046,0.48,0.4978112504875177
6,0.005,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.5452997135095142,0.625,0.479646925810044
10,0.002,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.2857142857142857,0.5404290279581548
40,0.032,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4660424876244922,0.5416666666666666,0.5452417781407588
47,0.008,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.3948131158717347,0.5833333333333334,0.4182823644544128
41,0.029,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.75,0.4128656543987124
36,0.005,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.32,0.5825031083150946
29,0.026,1,bernoulli,4,0.1,pca,raw,97,0.5833333333333334,0.4272000533228923,0.44,0.4996883344852047
26,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.76,0.461576213232633
32,0.0159,1,bernoulli,4,0.1,pca,raw,97,0.7142857142857144,0.4113590406372366,0.5714285714285714,0.4038358630713684
48,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857142,0.4095722582274695,0.75,0.3704503957512804
44,0.034,1,bernoulli,4,0.1,pca,raw,94,0.3333333333333333,0.4515601134979649,0.3333333333333333,0.4975101196515434
23,0.025,1,bernoulli,4,0.1,pca,raw,94,0.5555555555555556,0.4575611694018542,0.75,0.4406922228241848
40,0.006,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4660424876244922,0.8,0.363762321656744
37,0.002,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.5625,0.4324577847313218
42,0.015,1,bernoulli,4,0.1,pca,raw,94,0.9047619047619048,0.3690474861960751,0.5,0.4295963884337687
2,0.012,1,bernoulli,4,0.1,pca,raw,94,0.6875,0.4408028791408875,0.5238095238095238,0.5282551836354324
7,0.028,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.5833333333333334,0.5150366808040957
1,0.026,1,bernoulli,4,0.1,pca,raw,94,0.0952380952380952,0.4837952651549117,0.6666666666666666,0.393191660003897
0,0.036,1,bernoulli,4,0.1,pca,raw,94,0.2083333333333333,0.5018649487658748,0.5555555555555556,0.4119525629159474
35,0.028,1,bernoulli,4,0.1,pca,raw,97,0.8095238095238095,0.4345910571001113,0.3809523809523809,0.5505591952679104
16,0.034,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.7777777777777778,0.5039749690076795
5,0.024,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.5416666666666667,0.4253224692202834
39,0.01,1,bernoulli,4,0.1,pca,raw,97,0.7142857142857144,0.3609872808434819,0.5416666666666667,0.5482156668983339
47,0.03,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.3948131158717347,0.8333333333333334,0.4906803853062521
12,0.04,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.1999999999999999,0.6023774262549813
33,0.008,1,bernoulli,4,0.1,pca,raw,97,0.7500000000000001,0.3894619603049204,0.8095238095238095,0.4241954424727024
13,0.029,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.5140072847993029,0.3333333333333333,0.5921070557561586
11,0.01,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.5555555555555556,0.4906086347972802
9,0.035,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.48,0.5167629227907131
21,0.005,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.4451854926239046,0.52,0.4951245008300946
17,0.026,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.3333333333333333,0.5246588847642734
24,0.035,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.535302719899819,0.6,0.552721434532708
40,0.04,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4660424876244922,0.2499999999999999,0.5764101990305714
25,0.032,1,bernoulli,4,0.1,pca,raw,97,0.875,0.3650951017958628,0.8333333333333333,0.3512214171668709
28,0.036,1,bernoulli,4,0.1,pca,raw,97,0.28,0.56609641183748,0.9047619047619048,0.3534931997699961
26,0.002,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5656322057275553,0.5,0.5215927468609558
6,0.038,1,bernoulli,4,0.1,pca,raw,94,0.4583333333333333,0.5452997135095142,0.625,0.3774593294731785
22,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.8333333333333333,0.4114616691679472,0.9375,0.4093015393746621
34,0.038,1,bernoulli,4,0.1,pca,raw,97,0.3333333333333333,0.4785871491208943,0.8333333333333334,0.3648663875246876
4,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.375,0.490674843048282,0.5714285714285714,0.5308130936030342
15,0.036,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.1875,0.5107026531607701
19,0.03,1,bernoulli,4,0.1,pca,raw,94,0.75,0.3936329236134051,0.7083333333333334,0.4514781028257755
39,0.025,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.3609872808434819,0.92,0.3786225780952398
3,0.034,1,bernoulli,4,0.1,pca,raw,94,0.375,0.467494602758698,1.0,0.2980079365463888
48,0.008,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857142,0.4095722582274695,0.72,0.4682226393445878
31,0.034,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4254350216959936,0.625,0.4239096321451914
39,0.016,1,bernoulli,4,0.1,pca,raw,97,0.7142857142857144,0.3609872808434819,0.5416666666666667,0.5395065358519953
33,0.024,1,bernoulli,4,0.1,pca,raw,94,0.7500000000000001,0.3894619603049204,0.7916666666666667,0.4013857500744813
21,0.038,1,bernoulli,4,0.1,pca,raw,97,0.4583333333333333,0.4451854926239046,0.7600000000000001,0.4514289387843507
49,0.038,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.4761904761904762,0.4606707010928634
43,0.036,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.6666666666666666,0.4844340934392487
11,0.025,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.5714285714285714,0.5031804320796462
27,0.04,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.75,0.4022224762001313
37,0.035,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.7142857142857142,0.418857111682925
45,0.026,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4347760003043795,0.0,0.4896032214352491
1,0.029,1,bernoulli,4,0.1,pca,raw,94,0.0952380952380952,0.4837952651549117,0.25,0.5946325970161008
23,0.014,1,bernoulli,4,0.1,pca,raw,94,0.5555555555555556,0.4575611694018542,0.5,0.3683146161326581
5,0.008,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.5833333333333334,0.4218814637430719
23,0.028,1,bernoulli,4,0.1,pca,raw,97,0.5555555555555556,0.4575611694018542,0.8,0.3943585121528946
11,0.032,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.25,0.5193010551613809
40,0.016,1,bernoulli,4,0.1,pca,raw,97,0.5,0.4660424876244922,0.2083333333333333,0.584102299754261
29,0.004,1,bernoulli,4,0.1,pca,raw,97,0.5833333333333334,0.4272000533228923,0.6666666666666666,0.3873443552422574
7,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.6400000000000001,0.4824879404152014
29,0.029,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4272000533228923,0.875,0.3865559553179809
19,0.008,1,bernoulli,4,0.1,pca,raw,94,0.75,0.3936329236134051,0.96,0.3176930715720385
16,0.018,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333334,0.4779932245658168,0.3333333333333333,0.5987897608064428
25,0.016,1,bernoulli,4,0.1,pca,raw,97,0.875,0.3650951017958628,0.8400000000000001,0.341496308187382
9,0.014,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.48,0.5178763052490933
0,0.022,1,bernoulli,4,0.1,pca,raw,94,0.2083333333333333,0.5018649487658748,0.2380952380952381,0.5638043063665412
31,0.012,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4254350216959936,0.5238095238095238,0.4664306960097149
13,0.006,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.5140072847993029,0.3809523809523809,0.4830226323638094
36,0.014,1,bernoulli,4,0.1,pca,raw,94,0.5416666666666667,0.4573697360951202,0.4285714285714285,0.5267790419869518
25,0.01,1,bernoulli,4,0.1,pca,raw,97,0.875,0.3650951017958628,0.8400000000000001,0.3485598340841408
3,0.018,1,bernoulli,4,0.1,pca,raw,94,0.375,0.467494602758698,0.2380952380952381,0.5101707865351254
41,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.5833333333333334,0.4581421937617389
13,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.5140072847993029,0.4285714285714285,0.4774121386896526
11,0.016,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.4444444444444444,0.5665072120921202
35,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.4345910571001113,0.8888888888888888,0.3274390225390536
7,0.005,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.6400000000000001,0.4964909953014383
11,0.002,1,bernoulli,4,0.1,pca,raw,94,0.25,0.5537380366615366,0.6666666666666666,0.5090683593319124
29,0.015,1,bernoulli,4,0.1,pca,raw,97,0.5833333333333334,0.4272000533228923,0.6666666666666666,0.3827082822976504
30,0.004,1,bernoulli,4,0.1,pca,raw,97,0.2857142857142857,0.6183555993298022,0.2916666666666667,0.607066304926503
12,0.032,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.2916666666666666,0.5846840484941348
45,0.012,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4347760003043795,0.5238095238095238,0.4737540807523083
17,0.012,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.5555555555555556,0.4021610474797956
31,0.018,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4254350216959936,0.5238095238095238,0.464881366522024
19,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.75,0.3936329236134051,0.96,0.3171614476483804
27,0.006,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.84,0.4420389856097845
1,0.015,1,bernoulli,4,0.1,pca,raw,94,0.0952380952380952,0.4837952651549117,1.0,0.2651826597424284
47,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.3948131158717347,0.5833333333333333,0.4210565893871863
22,0.02,1,bernoulli,4,0.1,pca,raw,94,0.8333333333333333,0.4114616691679472,0.7619047619047619,0.4256518105956708
3,0.004,1,bernoulli,4,0.1,pca,raw,94,0.375,0.467494602758698,0.5833333333333333,0.5199295180953376
9,0.02,1,bernoulli,4,0.1,pca,raw,94,0.8,0.4457022985372144,0.48,0.516664151472717
37,0.02,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.5625,0.4188573429253185
20,0.008,1,bernoulli,4,0.1,pca,raw,94,0.0833333333333333,0.524008084078302,0.6000000000000001,0.5137739188944642
40,0.022,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4660424876244922,0.5416666666666666,0.5445834513836563
17,0.015,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.48,0.5484439143053
27,0.0155,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.84,0.4460703441138089
33,0.0159,1,bernoulli,4,0.1,pca,raw,97,0.7500000000000001,0.3894619603049204,0.8095238095238095,0.4210667992568144
41,0.006,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.5833333333333334,0.4640697318133323
49,0.0151,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.5714285714285714,0.4552031087539173
10,0.014,1,bernoulli,4,0.1,pca,raw,94,0.4,0.5140975232933384,0.2857142857142857,0.5311007009412176
15,0.022,1,bernoulli,4,0.1,pca,raw,94,0.1111111111111111,0.4655592084653831,0.5714285714285714,0.4503261020361231
3,0.012,1,bernoulli,4,0.1,pca,raw,94,0.375,0.467494602758698,0.4761904761904762,0.4180172330598461
43,0.015,1,bernoulli,4,0.1,pca,raw,94,0.625,0.4406798639703069,0.7916666666666666,0.4941001242222308
35,0.03,1,bernoulli,4,0.1,pca,raw,94,0.8095238095238095,0.4345910571001113,0.2857142857142857,0.5153278881988624
37,0.005,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.8571428571428572,0.4128438542346911
7,0.03,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.2857142857142857,0.543026516263422
45,0.034,1,bernoulli,4,0.1,pca,raw,94,0.5,0.4347760003043795,0.375,0.5768501298281826
32,0.012,1,bernoulli,4,0.1,pca,raw,94,0.7142857142857144,0.4113590406372366,0.75,0.4616283638101047
14,0.006,1,bernoulli,4,0.1,pca,raw,94,0.625,0.5257947990859644,0.6000000000000001,0.5655135387381856
41,0.032,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.8095238095238095,0.4103403132556709
23,0.0151,1,bernoulli,4,0.1,pca,raw,94,0.5555555555555556,0.4575611694018542,0.6,0.4772188325998918
49,0.008,1,bernoulli,4,0.1,pca,raw,94,1.0,0.3542512647717928,0.2222222222222222,0.3652636674364355
17,0.034,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.8888888888888888,0.2964725024594122
1,0.036,1,bernoulli,4,0.1,pca,raw,94,0.0952380952380952,0.4837952651549117,0.6666666666666666,0.3928958119831106
26,0.01,1,bernoulli,4,0.1,pca,raw,97,0.4,0.5656322057275553,0.5238095238095238,0.5238201393924015
5,0.0159,1,bernoulli,4,0.1,pca,raw,94,0.5714285714285714,0.4670264026930147,0.5416666666666667,0.4244865892693528
27,0.002,1,bernoulli,4,0.1,pca,raw,94,0.3,0.6395281729588042,0.75,0.4845086190290655
25,0.035,1,bernoulli,4,0.1,pca,raw,94,0.875,0.3650951017958628,0.7500000000000001,0.4445520734686502
13,0.04,1,bernoulli,4,0.1,pca,raw,94,0.4166666666666667,0.5140072847993029,0.3333333333333333,0.5922810050397471
29,0.036,1,bernoulli,4,0.1,pca,raw,97,0.5833333333333334,0.4272000533228923,0.44,0.5002919179386717
41,0.04,1,bernoulli,4,0.1,pca,raw,94,0.68,0.4485864584611551,0.75,0.4134871426085979
41,0.016,1,bernoulli,4,0.1,pca,raw,97,0.68,0.4485864584611551,0.875,0.3242812268831617
35,0.038,1,bernoulli,4,0.1,pca,raw,97,0.8095238095238095,0.4345910571001113,0.3809523809523809,0.5504068495428187
7,0.038,1,bernoulli,4,0.1,pca,raw,94,0.56,0.5004464480897276,0.5833333333333334,0.5147414005871087
17,0.018,1,bernoulli,4,0.1,pca,raw,94,0.5,0.3839210496843681,0.5555555555555556,0.4009248286717926
1,0.022,1,bernoulli,4,0.1,pca,raw,94,0.0952380952380952,0.4837952651549117,1.0,0.2639318809010503
37,0.014,1,bernoulli,4,0.1,pca,raw,94,0.5238095238095238,0.4753873437848163,0.5625,0.4207245186384248
31,0.004,1,bernoulli,4,0.1,pca,raw,97,0.625,0.4254350216959936,0.2857142857142857,0.5823172820114864
12,0.016,1,bernoulli,4,0.1,pca,raw,94,0.5833333333333333,0.5199097136831357,0.6666666666666667,0.4847029836851272
