seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf
35,0.12,1,beta,8,0.3,pca,raw,562,0.5442247658688867,0.4616137732176925,0.6263157894736842,0.5142921502934887
2,0.14,1,beta,8,0.3,pca,raw,562,0.5897435897435898,0.4565725061989873,0.6637341153470185,0.4497318820113593
45,0.105,1,beta,8,0.3,pca,raw,562,0.5927083333333334,0.4584597572171186,0.7264864864864865,0.3893999727302036
17,0.105,1,beta,8,0.3,pca,raw,562,0.6248693834900731,0.4202322057159879,0.6644444444444444,0.4645703096517269
43,0.14,1,beta,8,0.3,pca,raw,562,0.6237837837837839,0.4924282363221676,0.7532894736842105,0.4264975655565626
40,0.16,1,beta,8,0.3,pca,raw,562,0.4550438596491228,0.4807475606912986,0.6800445930880713,0.4463857299820442
20,0.13,1,beta,8,0.3,pca,raw,562,0.671957671957672,0.4483332988084309,0.7807539682539683,0.4197436642080581
18,0.09,1,beta,8,0.3,pca,raw,562,0.6206140350877193,0.4246528266354971,0.4568452380952381,0.5123474684961625
15,0.14,1,beta,8,0.3,pca,raw,562,0.6510416666666666,0.4340317550053097,0.6039915966386554,0.4779160772395913
38,0.135,1,beta,8,0.3,pca,raw,562,0.6260504201680672,0.4773110155285054,0.6571428571428571,0.5072000478248845
24,0.092,1,beta,8,0.3,pca,raw,562,0.570267131242741,0.4728421720433429,0.7945945945945946,0.3885669279025693
30,0.115,1,beta,8,0.3,pca,raw,562,0.5416666666666667,0.4437178620265681,0.6732570239334027,0.4545524573599468
40,0.088,1,beta,8,0.3,pca,raw,562,0.4550438596491228,0.4807475606912986,0.6752136752136753,0.4739238985009706
21,0.086,1,beta,8,0.3,pca,raw,562,0.6368366285119667,0.4467815961791735,0.7425213675213675,0.4038075789562237
9,0.17,1,beta,8,0.3,pca,raw,562,0.5640756302521008,0.4792061630501489,0.6265884652981428,0.459790645751488
10,0.195,1,beta,8,0.3,pca,raw,562,0.4958333333333333,0.5110285814862119,0.5274725274725275,0.44346699689812
16,0.094,1,beta,8,0.3,pca,raw,562,0.5902702702702703,0.4670828099152861,0.5372807017543859,0.5009601731621794
35,0.086,1,beta,8,0.3,pca,raw,562,0.5442247658688867,0.4616137732176925,0.6643437862950058,0.4470953471455943
31,0.165,1,beta,8,0.3,pca,raw,562,0.5114942528735632,0.4485856114004335,0.5854166666666667,0.4947454196665866
41,0.15,1,beta,8,0.3,pca,raw,562,0.7752192982456141,0.4248856039920876,0.7258261933904528,0.4192827906196802
14,0.125,1,beta,8,0.3,pca,raw,562,0.631578947368421,0.4491962095493461,0.6208333333333333,0.4446763798977995
6,0.18,1,beta,8,0.3,pca,raw,562,0.6499442586399108,0.423013176108598,0.578563995837669,0.4616617558088438
34,0.155,1,beta,8,0.3,pca,raw,562,0.6847034339229968,0.4280790394804128,0.7032392894461861,0.455545226623871
8,0.12,1,beta,8,0.3,pca,raw,562,0.7915273132664437,0.397432593382392,0.5085470085470085,0.5225985622073811
20,0.12,1,beta,8,0.3,pca,raw,562,0.671957671957672,0.4483332988084309,0.6633771929824562,0.4684836743674659
37,0.17,1,beta,8,0.3,pca,raw,562,0.5555555555555556,0.4667379429858236,0.4765957446808511,0.4132292118013186
8,0.095,1,beta,8,0.3,pca,raw,562,0.7915273132664437,0.397432593382392,0.704474505723205,0.4812949141066234
29,0.094,1,beta,8,0.3,pca,raw,562,0.5598290598290598,0.4725539987478248,0.4921956295525494,0.528316363815246
45,0.165,1,beta,8,0.3,pca,raw,562,0.5927083333333334,0.4584597572171186,0.503125,0.5025298075114701
9,0.082,1,beta,8,0.3,pca,raw,562,0.5640756302521008,0.4792061630501489,0.6625000000000001,0.4489153459359689
48,0.155,1,beta,8,0.3,pca,raw,562,0.6380208333333333,0.4539909145952276,0.7058823529411765,0.4268579780122605
25,0.135,1,beta,8,0.3,pca,raw,562,0.6565126050420168,0.4193796427337578,0.6489028213166144,0.4567610602237691
29,0.175,1,beta,8,0.3,pca,raw,562,0.5598290598290598,0.4725539987478248,0.6147727272727274,0.4510769104201089
39,0.1,1,beta,8,0.3,pca,raw,562,0.7820105820105819,0.4262708071834873,0.5587044534412955,0.4951110628791325
4,0.165,1,beta,8,0.3,pca,raw,562,0.6178861788617886,0.430026354259352,0.6559829059829059,0.4406612996779924
24,0.11,1,beta,8,0.3,pca,raw,562,0.570267131242741,0.4728421720433429,0.6698717948717949,0.4597527585623594
39,0.185,1,beta,8,0.3,pca,raw,562,0.7820105820105819,0.4262708071834873,0.6983783783783784,0.4080698443672227
12,0.16,1,beta,8,0.3,pca,raw,562,0.5988636363636364,0.4518522276884755,0.6630541871921183,0.4792164866490704
26,0.16,1,beta,8,0.3,pca,raw,562,0.6527777777777778,0.4493314352923404,0.6770833333333333,0.467552881666875
41,0.125,1,beta,8,0.3,pca,raw,562,0.7752192982456141,0.4248856039920876,0.6436420722135009,0.4174453631358856
20,0.155,1,beta,8,0.3,pca,raw,562,0.671957671957672,0.4483332988084309,0.5477124183006536,0.4462457047317189
7,0.086,1,beta,8,0.3,pca,raw,562,0.6973684210526316,0.4357920585213799,0.7447916666666667,0.4051112758273927
13,0.15,1,beta,8,0.3,pca,raw,562,0.5142857142857142,0.5075097281834319,0.5601173020527859,0.5131372490743916
31,0.105,1,beta,8,0.3,pca,raw,562,0.5114942528735632,0.4485856114004335,0.5802083333333334,0.4814980808766466
22,0.086,1,beta,8,0.3,pca,raw,562,0.6291891891891892,0.4521284490331959,0.7454545454545454,0.3943843190260429
35,0.145,1,beta,8,0.3,pca,raw,562,0.5442247658688867,0.4616137732176925,0.5778474399164054,0.5047942624384186
1,0.115,1,beta,8,0.3,pca,raw,562,0.5945945945945945,0.4376319107375155,0.6071428571428571,0.4636936385101514
17,0.19,1,beta,8,0.3,pca,raw,562,0.6248693834900731,0.4202322057159879,0.7918834547346514,0.3954931562557389
47,0.098,1,beta,8,0.3,pca,raw,562,0.6363636363636364,0.4403294958945604,0.6744186046511628,0.436472810885988
25,0.1,1,beta,8,0.3,pca,raw,562,0.6565126050420168,0.4193796427337578,0.6148148148148149,0.4720975237489936
35,0.095,1,beta,8,0.3,pca,raw,562,0.5442247658688867,0.4616137732176925,0.5862068965517242,0.475281243760641
45,0.19,1,beta,8,0.3,pca,raw,562,0.5927083333333334,0.4584597572171186,0.6085526315789473,0.4327612436840409
47,0.13,1,beta,8,0.3,pca,raw,562,0.6363636363636364,0.4403294958945604,0.6929347826086957,0.4132567789660618
6,0.155,1,beta,8,0.3,pca,raw,562,0.6499442586399108,0.423013176108598,0.7308467741935484,0.3915910981033466
18,0.105,1,beta,8,0.3,pca,raw,562,0.6206140350877193,0.4246528266354971,0.65359477124183,0.4625178739599306
21,0.18,1,beta,8,0.3,pca,raw,562,0.6368366285119667,0.4467815961791735,0.6693181818181817,0.4163768435860838
10,0.17,1,beta,8,0.3,pca,raw,562,0.4958333333333333,0.5110285814862119,0.6254901960784314,0.4534363499106946
12,0.185,1,beta,8,0.3,pca,raw,562,0.5988636363636364,0.4518522276884755,0.6771196283391405,0.4018773644230938
11,0.088,1,beta,8,0.3,pca,raw,562,0.6708994708994709,0.4415462744418617,0.6256256256256256,0.4864050869387095
32,0.165,1,beta,8,0.3,pca,raw,562,0.7264957264957265,0.4129716791806093,0.6107456140350878,0.4381720966270128
21,0.095,1,beta,8,0.3,pca,raw,562,0.6368366285119667,0.4467815961791735,0.7407407407407407,0.4697615993066522
16,0.14,1,beta,8,0.3,pca,raw,562,0.5902702702702703,0.4670828099152861,0.5952380952380952,0.5035460019770043
29,0.14,1,beta,8,0.3,pca,raw,562,0.5598290598290598,0.4725539987478248,0.6848290598290598,0.4423174441380498
18,0.165,1,beta,8,0.3,pca,raw,562,0.6206140350877193,0.4246528266354971,0.529040404040404,0.4779242773650099
9,0.11,1,beta,8,0.3,pca,raw,562,0.5640756302521008,0.4792061630501489,0.6592592592592592,0.4625996508081209
44,0.14,1,beta,8,0.3,pca,raw,562,0.6878251821019771,0.4290702721599617,0.5767195767195767,0.4735859169307522
23,0.17,1,beta,8,0.3,pca,raw,562,0.7569676700111483,0.3917016450839621,0.8361018826135105,0.3114553395045548
13,0.096,1,beta,8,0.3,pca,raw,562,0.5142857142857142,0.5075097281834319,0.4840909090909091,0.5056788000712275
43,0.115,1,beta,8,0.3,pca,raw,562,0.6237837837837839,0.4924282363221676,0.7239583333333333,0.4502138642897073
45,0.09,1,beta,8,0.3,pca,raw,562,0.5927083333333334,0.4584597572171186,0.5738025415444771,0.4965587749305469
34,0.098,1,beta,8,0.3,pca,raw,562,0.6847034339229968,0.4280790394804128,0.677124183006536,0.4220002482953629
35,0.18,1,beta,8,0.3,pca,raw,562,0.5442247658688867,0.4616137732176925,0.6715176715176715,0.4767706057071733
19,0.09,1,beta,8,0.3,pca,raw,562,0.55,0.4608263916328628,0.571875,0.5067769569374619
39,0.092,1,beta,8,0.3,pca,raw,562,0.7820105820105819,0.4262708071834873,0.7185185185185186,0.4414141662697997
38,0.17,1,beta,8,0.3,pca,raw,562,0.6260504201680672,0.4773110155285054,0.6238636363636363,0.4780421191417053
41,0.096,1,beta,8,0.3,pca,raw,562,0.7752192982456141,0.4248856039920876,0.6994949494949495,0.4057384534792352
42,0.15,1,beta,8,0.3,pca,raw,562,0.703125,0.4318450167636192,0.6261904761904762,0.4564172092154993
3,0.094,1,beta,8,0.3,pca,raw,562,0.7722048066875654,0.4213634674623818,0.5958333333333333,0.4874733764763433
36,0.12,1,beta,8,0.3,pca,raw,562,0.6218487394957983,0.4772444208067814,0.5925925925925926,0.5197887499567531
30,0.094,1,beta,8,0.3,pca,raw,562,0.5416666666666667,0.4437178620265681,0.680672268907563,0.4313633058113036
46,0.105,1,beta,8,0.3,pca,raw,562,0.5897435897435898,0.4462680769980172,0.7447045707915273,0.4049378625862534
26,0.135,1,beta,8,0.3,pca,raw,562,0.6527777777777778,0.4493314352923404,0.7388137356919875,0.4317621258577405
22,0.145,1,beta,8,0.3,pca,raw,562,0.6291891891891892,0.4521284490331959,0.3860561914672216,0.5598465801724297
25,0.092,1,beta,8,0.3,pca,raw,562,0.6565126050420168,0.4193796427337578,0.6594594594594594,0.4878211485824913
41,0.088,1,beta,8,0.3,pca,raw,562,0.7752192982456141,0.4248856039920876,0.6670168067226891,0.4497318654446425
23,0.195,1,beta,8,0.3,pca,raw,562,0.7569676700111483,0.3917016450839621,0.6432552954292085,0.4180201204764229
30,0.175,1,beta,8,0.3,pca,raw,562,0.5416666666666667,0.4437178620265681,0.7447916666666667,0.476505010295317
49,0.086,1,beta,8,0.3,pca,raw,562,0.703125,0.4458596899881381,0.7762605042016807,0.3826071908763604
42,0.125,1,beta,8,0.3,pca,raw,562,0.703125,0.4318450167636192,0.6780905752753978,0.4279181377431413
15,0.115,1,beta,8,0.3,pca,raw,562,0.6510416666666666,0.4340317550053097,0.5385416666666667,0.5014547404578006
5,0.19,1,beta,8,0.3,pca,raw,562,0.5614035087719298,0.464789908360339,0.670150987224158,0.4413465442618984
1,0.175,1,beta,8,0.3,pca,raw,562,0.5945945945945945,0.4376319107375155,0.5630252100840336,0.4495859718363176
36,0.086,1,beta,8,0.3,pca,raw,562,0.6218487394957983,0.4772444208067814,0.6389189189189189,0.5016791638795822
27,0.185,1,beta,8,0.3,pca,raw,562,0.5181623931623931,0.4884880543500591,0.5526315789473684,0.5361957061509571
49,0.155,1,beta,8,0.3,pca,raw,562,0.703125,0.4458596899881381,0.6635416666666667,0.4366867135568921
43,0.175,1,beta,8,0.3,pca,raw,562,0.6237837837837839,0.4924282363221676,0.3707264957264957,0.5409843904037832
29,0.096,1,beta,8,0.3,pca,raw,562,0.5598290598290598,0.4725539987478248,0.5213675213675214,0.5182558049651113
5,0.165,1,beta,8,0.3,pca,raw,562,0.5614035087719298,0.464789908360339,0.5609243697478992,0.4662845785138387
36,0.195,1,beta,8,0.3,pca,raw,562,0.6218487394957983,0.4772444208067814,0.6811594202898551,0.4223888235141589
33,0.09,1,beta,8,0.3,pca,raw,562,0.6798245614035088,0.4350641937409213,0.7167567567567568,0.4537581262832891
11,0.17,1,beta,8,0.3,pca,raw,562,0.6708994708994709,0.4415462744418617,0.5703125,0.4634044386941304
3,0.14,1,beta,8,0.3,pca,raw,562,0.7722048066875654,0.4213634674623818,0.5686274509803921,0.5112756455944735
13,0.185,1,beta,8,0.3,pca,raw,562,0.5142857142857142,0.5075097281834319,0.5373467112597548,0.4884664718275114
8,0.086,1,beta,8,0.3,pca,raw,562,0.7915273132664437,0.397432593382392,0.7391304347826088,0.4828971961339148
3,0.105,1,beta,8,0.3,pca,raw,562,0.7722048066875654,0.4213634674623818,0.6687565308254964,0.4670178197752797
33,0.19,1,beta,8,0.3,pca,raw,562,0.6798245614035088,0.4350641937409213,0.7134894091415831,0.4563457368973202
21,0.155,1,beta,8,0.3,pca,raw,562,0.6368366285119667,0.4467815961791735,0.6010416666666666,0.4739233325428864
48,0.13,1,beta,8,0.3,pca,raw,562,0.6380208333333333,0.4539909145952276,0.6994594594594594,0.4290686225315366
39,0.17,1,beta,8,0.3,pca,raw,562,0.7820105820105819,0.4262708071834873,0.7787234042553192,0.3760346603093081
32,0.105,1,beta,8,0.3,pca,raw,562,0.7264957264957265,0.4129716791806093,0.7052083333333333,0.4189163589253815
24,0.17,1,beta,8,0.3,pca,raw,562,0.570267131242741,0.4728421720433429,0.5225490196078432,0.5297405452667655
14,0.15,1,beta,8,0.3,pca,raw,562,0.631578947368421,0.4491962095493461,0.6318458417849898,0.4695117800415918
11,0.092,1,beta,8,0.3,pca,raw,562,0.6708994708994709,0.4415462744418617,0.5322751322751322,0.4768512976419273
19,0.098,1,beta,8,0.3,pca,raw,562,0.55,0.4608263916328628,0.6363636363636364,0.4465334534057783
33,0.165,1,beta,8,0.3,pca,raw,562,0.6798245614035088,0.4350641937409213,0.6677248677248676,0.4777028245715027
23,0.086,1,beta,8,0.3,pca,raw,562,0.7569676700111483,0.3917016450839621,0.7003484320557491,0.4495425508555095
40,0.1,1,beta,8,0.3,pca,raw,562,0.4550438596491228,0.4807475606912986,0.5294117647058824,0.4993622407966152
20,0.09,1,beta,8,0.3,pca,raw,562,0.671957671957672,0.4483332988084309,0.5856209150326798,0.455715682420606
36,0.18,1,beta,8,0.3,pca,raw,562,0.6218487394957983,0.4772444208067814,0.6486486486486487,0.4900319566815855
37,0.11,1,beta,8,0.3,pca,raw,562,0.5555555555555556,0.4667379429858236,0.5135135135135135,0.5147255363839158
43,0.15,1,beta,8,0.3,pca,raw,562,0.6237837837837839,0.4924282363221676,0.7146042363433668,0.4462372063157226
48,0.098,1,beta,8,0.3,pca,raw,562,0.6380208333333333,0.4539909145952276,0.6151315789473685,0.4643190612319113
27,0.088,1,beta,8,0.3,pca,raw,562,0.5181623931623931,0.4884880543500591,0.6039915966386554,0.5218511141947253
4,0.094,1,beta,8,0.3,pca,raw,562,0.6178861788617886,0.430026354259352,0.7653508771929824,0.3626873946057432
1,0.096,1,beta,8,0.3,pca,raw,562,0.5945945945945945,0.4376319107375155,0.5428571428571429,0.5120479602199827
37,0.195,1,beta,8,0.3,pca,raw,562,0.5555555555555556,0.4667379429858236,0.4946581196581197,0.5114577406693992
27,0.125,1,beta,8,0.3,pca,raw,562,0.5181623931623931,0.4884880543500591,0.5919732441471572,0.4995997137905733
26,0.1,1,beta,8,0.3,pca,raw,562,0.6527777777777778,0.4493314352923404,0.5945378151260504,0.469570681269791
40,0.185,1,beta,8,0.3,pca,raw,562,0.4550438596491228,0.4807475606912986,0.5961538461538461,0.481333504900457
45,0.094,1,beta,8,0.3,pca,raw,562,0.5927083333333334,0.4584597572171186,0.490073145245559,0.5148378201086743
31,0.094,1,beta,8,0.3,pca,raw,562,0.5114942528735632,0.4485856114004335,0.6510416666666666,0.4789895805059848
33,0.105,1,beta,8,0.3,pca,raw,562,0.6798245614035088,0.4350641937409213,0.6656084656084656,0.5056235157552278
5,0.13,1,beta,8,0.3,pca,raw,562,0.5614035087719298,0.464789908360339,0.6631823461091755,0.4411786429384453
26,0.092,1,beta,8,0.3,pca,raw,562,0.6527777777777778,0.4493314352923404,0.6374085684430512,0.4569977805117127
42,0.088,1,beta,8,0.3,pca,raw,562,0.703125,0.4318450167636192,0.5416666666666667,0.507364398147253
7,0.18,1,beta,8,0.3,pca,raw,562,0.6973684210526316,0.4357920585213799,0.5734649122807017,0.429290414610579
49,0.18,1,beta,8,0.3,pca,raw,562,0.703125,0.4458596899881381,0.7659352142110762,0.389986298057528
5,0.09,1,beta,8,0.3,pca,raw,562,0.5614035087719298,0.464789908360339,0.767094017094017,0.4178727476439851
18,0.19,1,beta,8,0.3,pca,raw,562,0.6206140350877193,0.4246528266354971,0.4973544973544973,0.5014852280081338
11,0.135,1,beta,8,0.3,pca,raw,562,0.6708994708994709,0.4415462744418617,0.5481481481481482,0.466080550909419
15,0.15,1,beta,8,0.3,pca,raw,562,0.6510416666666666,0.4340317550053097,0.5148809523809524,0.4895830577146147
46,0.19,1,beta,8,0.3,pca,raw,562,0.5897435897435898,0.4462680769980172,0.6464864864864864,0.4429715682920656
36,0.095,1,beta,8,0.3,pca,raw,562,0.6218487394957983,0.4772444208067814,0.7145833333333333,0.4588513932449174
22,0.18,1,beta,8,0.3,pca,raw,562,0.6291891891891892,0.4521284490331959,0.6710526315789473,0.4453720086473964
49,0.098,1,beta,8,0.3,pca,raw,562,0.703125,0.4458596899881381,0.7596656217345873,0.3925657317829156
12,0.088,1,beta,8,0.3,pca,raw,562,0.5988636363636364,0.4518522276884755,0.5980392156862745,0.4745654176049366
1,0.15,1,beta,8,0.3,pca,raw,562,0.5945945945945945,0.4376319107375155,0.6265328874024526,0.4505392816842002
0,0.16,1,beta,8,0.3,pca,raw,562,0.5956112852664577,0.4501260137284381,0.5619047619047619,0.4752293058341696
7,0.098,1,beta,8,0.3,pca,raw,562,0.6973684210526316,0.4357920585213799,0.805921052631579,0.3511451363063892
30,0.14,1,beta,8,0.3,pca,raw,562,0.5416666666666667,0.4437178620265681,0.6789189189189189,0.4454218412312232
13,0.1,1,beta,8,0.3,pca,raw,562,0.5142857142857142,0.5075097281834319,0.6458333333333333,0.4650039877515458
29,0.15,1,beta,8,0.3,pca,raw,562,0.5598290598290598,0.4725539987478248,0.4899470899470899,0.5066976781293131
27,0.1,1,beta,8,0.3,pca,raw,562,0.5181623931623931,0.4884880543500591,0.6596638655462185,0.4810156771926393
6,0.165,1,beta,8,0.3,pca,raw,562,0.6499442586399108,0.423013176108598,0.5312169312169313,0.4785665679595336
41,0.185,1,beta,8,0.3,pca,raw,562,0.7752192982456141,0.4248856039920876,0.6594594594594595,0.4504593180589595
2,0.175,1,beta,8,0.3,pca,raw,562,0.5897435897435898,0.4565725061989873,0.653968253968254,0.4407967773699178
12,0.17,1,beta,8,0.3,pca,raw,562,0.5988636363636364,0.4518522276884755,0.5105105105105106,0.5103543561412967
49,0.12,1,beta,8,0.3,pca,raw,562,0.703125,0.4458596899881381,0.7533960292580982,0.4123568582709859
33,0.13,1,beta,8,0.3,pca,raw,562,0.6798245614035088,0.4350641937409213,0.6951754385964913,0.4367083471488872
4,0.14,1,beta,8,0.3,pca,raw,562,0.6178861788617886,0.430026354259352,0.6487854251012146,0.4437417217610769
14,0.096,1,beta,8,0.3,pca,raw,562,0.631578947368421,0.4491962095493461,0.7362162162162162,0.4450832077788749
22,0.155,1,beta,8,0.3,pca,raw,562,0.6291891891891892,0.4521284490331959,0.6875675675675675,0.4336377542521868
10,0.11,1,beta,8,0.3,pca,raw,562,0.4958333333333333,0.5110285814862119,0.5855263157894737,0.4932120422591642
22,0.095,1,beta,8,0.3,pca,raw,562,0.6291891891891892,0.4521284490331959,0.7145748987854251,0.4452484486342428
41,0.16,1,beta,8,0.3,pca,raw,562,0.7752192982456141,0.4248856039920876,0.6568181818181817,0.42678445344432
21,0.13,1,beta,8,0.3,pca,raw,562,0.6368366285119667,0.4467815961791735,0.7067067067067068,0.4594341103806648
44,0.115,1,beta,8,0.3,pca,raw,562,0.6878251821019771,0.4290702721599617,0.5502136752136753,0.5079504852625296
40,0.17,1,beta,8,0.3,pca,raw,562,0.4550438596491228,0.4807475606912986,0.6187290969899666,0.4761085224019412
27,0.16,1,beta,8,0.3,pca,raw,562,0.5181623931623931,0.4884880543500591,0.6228991596638656,0.48841010872934
34,0.165,1,beta,8,0.3,pca,raw,562,0.6847034339229968,0.4280790394804128,0.8052083333333333,0.3705513051375625
39,0.135,1,beta,8,0.3,pca,raw,562,0.7820105820105819,0.4262708071834873,0.5703211517165006,0.4907600502456125
14,0.185,1,beta,8,0.3,pca,raw,562,0.631578947368421,0.4491962095493461,0.77315296566077,0.4065924265034211
44,0.15,1,beta,8,0.3,pca,raw,562,0.6878251821019771,0.4290702721599617,0.7197916666666666,0.4582168817690833
40,0.092,1,beta,8,0.3,pca,raw,562,0.4550438596491228,0.4807475606912986,0.5942982456140351,0.461824936766799
19,0.19,1,beta,8,0.3,pca,raw,562,0.55,0.4608263916328628,0.6271929824561403,0.4525928332011277
17,0.094,1,beta,8,0.3,pca,raw,562,0.6248693834900731,0.4202322057159879,0.5471236230110159,0.4713020629607389
23,0.18,1,beta,8,0.3,pca,raw,562,0.7569676700111483,0.3917016450839621,0.5098722415795587,0.4777500334050493
38,0.195,1,beta,8,0.3,pca,raw,562,0.6260504201680672,0.4773110155285054,0.4401709401709402,0.5491950006898553
37,0.095,1,beta,8,0.3,pca,raw,562,0.5555555555555556,0.4667379429858236,0.5779914529914529,0.4824045927218559
21,0.12,1,beta,8,0.3,pca,raw,562,0.6368366285119667,0.4467815961791735,0.6322916666666667,0.4583215675866773
35,0.155,1,beta,8,0.3,pca,raw,562,0.5442247658688867,0.4616137732176925,0.5956112852664577,0.4676281538150569
34,0.105,1,beta,8,0.3,pca,raw,562,0.6847034339229968,0.4280790394804128,0.8083333333333333,0.3522863882700702
32,0.094,1,beta,8,0.3,pca,raw,562,0.7264957264957265,0.4129716791806093,0.6859243697478992,0.4386842911034025
9,0.095,1,beta,8,0.3,pca,raw,562,0.5640756302521008,0.4792061630501489,0.6681818181818182,0.4417970328495138
36,0.145,1,beta,8,0.3,pca,raw,562,0.6218487394957983,0.4772444208067814,0.5705329153605017,0.4881598359790615
15,0.125,1,beta,8,0.3,pca,raw,562,0.6510416666666666,0.4340317550053097,0.6211640211640211,0.463471446629971
47,0.19,1,beta,8,0.3,pca,raw,562,0.6363636363636364,0.4403294958945604,0.6585067319461445,0.424702195705552
11,0.195,1,beta,8,0.3,pca,raw,562,0.6708994708994709,0.4415462744418617,0.7273809523809524,0.4008021031358784
9,0.12,1,beta,8,0.3,pca,raw,562,0.5640756302521008,0.4792061630501489,0.6787280701754386,0.4411376878811344
42,0.096,1,beta,8,0.3,pca,raw,562,0.703125,0.4318450167636192,0.5989583333333333,0.4557968162099026
16,0.15,1,beta,8,0.3,pca,raw,562,0.5902702702702703,0.4670828099152861,0.5576354679802955,0.4861545789297207
0,0.1,1,beta,8,0.3,pca,raw,562,0.5956112852664577,0.4501260137284381,0.5362162162162162,0.4905388938763662
11,0.11,1,beta,8,0.3,pca,raw,562,0.6708994708994709,0.4415462744418617,0.717436974789916,0.435909735913251
28,0.1,1,beta,8,0.3,pca,raw,562,0.613154960981048,0.4868688832487641,0.6391534391534391,0.4703179045458538
13,0.088,1,beta,8,0.3,pca,raw,562,0.5142857142857142,0.5075097281834319,0.5542521994134897,0.5314304381969878
13,0.16,1,beta,8,0.3,pca,raw,562,0.5142857142857142,0.5075097281834319,0.6549364613880744,0.4747776000229647
16,0.115,1,beta,8,0.3,pca,raw,562,0.5902702702702703,0.4670828099152861,0.5955882352941175,0.5020195883599481
0,0.088,1,beta,8,0.3,pca,raw,562,0.5956112852664577,0.4501260137284381,0.515625,0.5100468411626303
24,0.195,1,beta,8,0.3,pca,raw,562,0.570267131242741,0.4728421720433429,0.7166085946573753,0.4397679705751247
31,0.115,1,beta,8,0.3,pca,raw,562,0.5114942528735632,0.4485856114004335,0.527310924369748,0.506626681310206
41,0.092,1,beta,8,0.3,pca,raw,562,0.7752192982456141,0.4248856039920876,0.5986842105263157,0.490814352246006
45,0.115,1,beta,8,0.3,pca,raw,562,0.5927083333333334,0.4584597572171186,0.675,0.4154707873503566
6,0.19,1,beta,8,0.3,pca,raw,562,0.6499442586399108,0.423013176108598,0.7322916666666667,0.4122456329859297
24,0.086,1,beta,8,0.3,pca,raw,562,0.570267131242741,0.4728421720433429,0.7488636363636363,0.4485744333708926
19,0.105,1,beta,8,0.3,pca,raw,562,0.55,0.4608263916328628,0.6891304347826087,0.4525110261585363
42,0.185,1,beta,8,0.3,pca,raw,562,0.703125,0.4318450167636192,0.5447916666666667,0.4674668232982443
34,0.09,1,beta,8,0.3,pca,raw,562,0.6847034339229968,0.4280790394804128,0.7489035087719299,0.4600083150578595
44,0.175,1,beta,8,0.3,pca,raw,562,0.6878251821019771,0.4290702721599617,0.4401709401709401,0.571374740044721
17,0.14,1,beta,8,0.3,pca,raw,562,0.6248693834900731,0.4202322057159879,0.8571428571428571,0.3489367231633337
7,0.145,1,beta,8,0.3,pca,raw,562,0.6973684210526316,0.4357920585213799,0.625914315569488,0.4573138903588512
45,0.14,1,beta,8,0.3,pca,raw,562,0.5927083333333334,0.4584597572171186,0.6647727272727273,0.437120937572885
7,0.155,1,beta,8,0.3,pca,raw,562,0.6973684210526316,0.4357920585213799,0.7774122807017544,0.4237005331767142
37,0.145,1,beta,8,0.3,pca,raw,562,0.5555555555555556,0.4667379429858236,0.5661375661375662,0.4560501784565303
2,0.115,1,beta,8,0.3,pca,raw,562,0.5897435897435898,0.4565725061989873,0.6814814814814815,0.4306634742923101
19,0.165,1,beta,8,0.3,pca,raw,562,0.55,0.4608263916328628,0.6261363636363636,0.4457819288096857
38,0.095,1,beta,8,0.3,pca,raw,562,0.6260504201680672,0.4773110155285054,0.5979166666666667,0.5164056417256754
43,0.096,1,beta,8,0.3,pca,raw,562,0.6237837837837839,0.4924282363221676,0.5340540540540542,0.4952389418798675
24,0.18,1,beta,8,0.3,pca,raw,562,0.570267131242741,0.4728421720433429,0.5924324324324324,0.5038483460743196
15,0.096,1,beta,8,0.3,pca,raw,562,0.6510416666666666,0.4340317550053097,0.5958333333333333,0.4782768899593624
28,0.16,1,beta,8,0.3,pca,raw,562,0.613154960981048,0.4868688832487641,0.6423280423280423,0.4772605629966451
30,0.096,1,beta,8,0.3,pca,raw,562,0.5416666666666667,0.4437178620265681,0.709375,0.4425241779198426
35,0.098,1,beta,8,0.3,pca,raw,562,0.5442247658688867,0.4616137732176925,0.6643437862950058,0.4468794075541781
12,0.092,1,beta,8,0.3,pca,raw,562,0.5988636363636364,0.4518522276884755,0.6590909090909091,0.4669232536565936
20,0.098,1,beta,8,0.3,pca,raw,562,0.671957671957672,0.4483332988084309,0.5707070707070707,0.4628319522033229
46,0.165,1,beta,8,0.3,pca,raw,562,0.5897435897435898,0.4462680769980172,0.7670011148272018,0.3796665782423198
20,0.19,1,beta,8,0.3,pca,raw,562,0.671957671957672,0.4483332988084309,0.7346491228070176,0.4035535419740666
37,0.12,1,beta,8,0.3,pca,raw,562,0.5555555555555556,0.4667379429858236,0.7182952182952183,0.447884942934786
17,0.115,1,beta,8,0.3,pca,raw,562,0.6248693834900731,0.4202322057159879,0.6405433646812957,0.453365558041092
23,0.145,1,beta,8,0.3,pca,raw,562,0.7569676700111483,0.3917016450839621,0.6878483835005573,0.4471702973837701
27,0.135,1,beta,8,0.3,pca,raw,562,0.5181623931623931,0.4884880543500591,0.5934873949579832,0.4974893628473662
