seed,model_type,n_samples,pre_revision,j_percentage,mirt_dim,rmse_mirt,auc_mirt,baseline_embedding_type
23,beta,1,32,0.3,23,0.4506293664051414,0.5945038377192983,raw
45,beta,1,32,0.3,22,0.4584089852522633,0.5681486880466472,raw
30,beta,1,32,0.3,24,0.4577380201146078,0.5328737745098039,raw
46,beta,1,32,0.3,23,0.4358462173163419,0.5698887100160985,raw
8,beta,1,32,0.3,23,0.4447348009635575,0.6345012070202909,raw
22,beta,1,32,0.3,27,0.4380898076233858,0.5941941132888799,raw
24,beta,1,32,0.3,29,0.4704442083773193,0.5305207565708672,raw
15,beta,1,32,0.3,25,0.4457328050980037,0.5652827721477607,raw
25,beta,1,32,0.3,20,0.4309450474189492,0.6065639117725219,raw
16,beta,1,32,0.3,20,0.4372374564280608,0.5956030534351144,raw
3,beta,1,32,0.3,28,0.4511501752911184,0.5797973193854199,raw
1,beta,1,32,0.3,26,0.4509898722763302,0.6931324253839466,raw
13,beta,1,32,0.3,20,0.4545650946643909,0.5974470734744707,raw
41,beta,1,32,0.3,20,0.4463295281760582,0.5912286575159021,raw
18,beta,1,32,0.3,20,0.4457764634585066,0.4933855952964233,raw
10,beta,1,32,0.3,22,0.456606431109929,0.5654008438818565,raw
14,beta,1,32,0.3,20,0.4564191844221377,0.5982015784706949,raw
48,beta,1,32,0.3,28,0.4290291684756152,0.58308477497183,raw
9,beta,1,32,0.3,21,0.4519192833788057,0.594921875,raw
47,beta,1,32,0.3,27,0.4472150315900561,0.6069767441860464,raw
37,beta,1,32,0.3,19,0.437804303606463,0.5949524745984922,raw
6,beta,1,32,0.3,26,0.4507819964106841,0.5955424450999671,raw
38,beta,1,32,0.3,22,0.4420845929696237,0.5798368298368298,raw
22,beta,1,32,0.3,28,0.4379312229308215,0.6080016164881794,raw
29,beta,1,32,0.3,22,0.445886292461362,0.5875919665937562,raw
40,beta,1,32,0.3,25,0.4446602444797403,0.5774108138238573,raw
23,beta,1,32,0.3,24,0.451287258966435,0.5817571271929824,raw
13,beta,1,32,0.3,21,0.4554446303980889,0.5349315068493151,raw
10,beta,1,32,0.3,23,0.4551372571518923,0.5948663853727145,raw
39,beta,1,32,0.3,24,0.4556330297884952,0.5982970671712393,raw
17,beta,1,32,0.3,18,0.4411383465698711,0.5932227829848594,raw
16,beta,1,32,0.3,21,0.4374059507915817,0.5803969465648854,raw
31,beta,1,32,0.3,20,0.4400829633612372,0.4677881173944166,raw
27,beta,1,32,0.3,30,0.4543486712408508,0.5746263468891206,raw
19,beta,1,32,0.3,20,0.4424214125207622,0.5895134009888109,raw
42,beta,1,32,0.3,21,0.4416557045991721,0.5711978860833822,raw
44,beta,1,32,0.3,23,0.436501709399421,0.6191458634206726,raw
29,beta,1,32,0.3,23,0.4457815778258435,0.5981971233512294,raw
11,beta,1,32,0.3,27,0.4381668934403727,0.6259409380428489,raw
2,beta,1,32,0.3,30,0.4338299563256068,0.6318700075100703,raw
5,beta,1,32,0.3,22,0.4493159810864087,0.5023447889689927,raw
40,beta,1,32,0.3,26,0.444342829053485,0.5854933110367893,raw
23,beta,1,32,0.3,25,0.4514922123624971,0.5845668859649124,raw
35,beta,1,32,0.3,29,0.4385109698892764,0.6411364231474209,raw
6,beta,1,32,0.3,27,0.450679295479063,0.607866273352999,raw
14,beta,1,32,0.3,21,0.4562112510896303,0.6097166515720016,raw
41,beta,1,32,0.3,21,0.4475820496530732,0.5888182122530967,raw
32,beta,1,32,0.3,18,0.4438535817907968,0.5460766423357664,raw
9,beta,1,32,0.3,22,0.4507128704972705,0.6197916666666666,raw
37,beta,1,32,0.3,20,0.4372574099582972,0.6163880694854147,raw
10,beta,1,32,0.3,24,0.4567593474848832,0.5602672292545711,raw
1,beta,1,32,0.3,27,0.4521649812839667,0.6913213561286583,raw
46,beta,1,32,0.3,24,0.435909735913251,0.570588647021768,raw
48,beta,1,32,0.3,29,0.4279740415470914,0.5914363359183403,raw
3,beta,1,32,0.3,29,0.4501343890691069,0.591762013729977,raw
39,beta,1,32,0.3,25,0.4562239730936283,0.5776726584673604,raw
34,beta,1,32,0.3,23,0.44345938609056,0.6080767350928641,raw
29,beta,1,32,0.3,24,0.4438977774510061,0.6046264996354478,raw
33,beta,1,32,0.3,21,0.4275420814850207,0.6515308590780289,raw
6,beta,1,32,0.3,28,0.4512982542385837,0.584660766961652,raw
13,beta,1,32,0.3,22,0.4555960724259436,0.5426525529265255,raw
43,beta,1,32,0.3,21,0.451353160552714,0.5888374961455443,raw
24,beta,1,32,0.3,30,0.4703644606570011,0.5547776958978138,raw
42,beta,1,32,0.3,22,0.4420093534729197,0.5733264826776276,raw
39,beta,1,32,0.3,26,0.4552957562867779,0.6161463260801009,raw
17,beta,1,32,0.3,19,0.440618453416822,0.5866618601297765,raw
15,beta,1,32,0.3,26,0.4462870925425785,0.5554102647924157,raw
31,beta,1,32,0.3,21,0.4400751585871415,0.5271035335459101,raw
3,beta,1,32,0.3,30,0.4516385789820582,0.5917620137299772,raw
34,beta,1,32,0.3,24,0.4419372200763362,0.6217008797653959,raw
44,beta,1,32,0.3,24,0.4347263184744775,0.6485798775875112,raw
16,beta,1,32,0.3,22,0.437062044282815,0.6122137404580151,raw
18,beta,1,32,0.3,21,0.4457948147394316,0.4959053685168335,raw
19,beta,1,32,0.3,21,0.4421914804771463,0.5868462138953942,raw
14,beta,1,32,0.3,22,0.4561792567028743,0.6163798680294993,raw
5,beta,1,32,0.3,23,0.4496805056888914,0.4982151606355428,raw
45,beta,1,32,0.3,23,0.4595582012845483,0.5543002915451894,raw
1,beta,1,32,0.3,28,0.4534268524791665,0.6924804404520429,raw
47,beta,1,32,0.3,28,0.449321917421518,0.579328165374677,raw
31,beta,1,32,0.3,22,0.4400635950773505,0.5548903494501204,raw
4,beta,1,32,0.3,22,0.4492171909471077,0.5825267776487288,raw
34,beta,1,32,0.3,25,0.4416958019555415,0.6210288367546433,raw
15,beta,1,32,0.3,27,0.4470570840207528,0.5623406341941811,raw
8,beta,1,32,0.3,24,0.4459442208738648,0.632935342859007,raw
11,beta,1,32,0.3,28,0.4371785617920834,0.6328894035900405,raw
32,beta,1,32,0.3,19,0.4437873723854376,0.5541253910323253,raw
42,beta,1,32,0.3,23,0.4410430122568791,0.5724456840869055,raw
23,beta,1,32,0.3,26,0.4506499173527752,0.6182839912280702,raw
18,beta,1,32,0.3,22,0.4456272853081142,0.5129138377546021,raw
16,beta,1,32,0.3,23,0.4363937697382811,0.6026259541984733,raw
4,beta,1,32,0.3,23,0.4492258651833336,0.5782036391792489,raw
17,beta,1,32,0.3,20,0.440626333112932,0.6105263157894738,raw
9,beta,1,32,0.3,23,0.4512333353299367,0.6132161458333333,raw
33,beta,1,32,0.3,22,0.4288858565188031,0.6207063376874699,raw
45,beta,1,32,0.3,24,0.4597498253349565,0.5462827988338191,raw
25,beta,1,32,0.3,21,0.4301781887026047,0.6136061652936486,raw
8,beta,1,32,0.3,25,0.4434585964407955,0.6350231617407189,raw
12,beta,1,32,0.3,21,0.4437409829848855,0.6259943181818182,raw
39,beta,1,32,0.3,27,0.4561040063366763,0.5955219173762218,raw
36,beta,1,32,0.3,18,0.4580989169544956,0.5562169312169313,raw
31,beta,1,32,0.3,23,0.4400770547705838,0.5260623413808811,raw
37,beta,1,32,0.3,21,0.4378078093131117,0.598098983939692,raw
19,beta,1,32,0.3,22,0.441481744167392,0.5941321883944835,raw
43,beta,1,32,0.3,22,0.4493983034291178,0.6128893000308356,raw
6,beta,1,32,0.3,29,0.4511281772606281,0.5980989839396919,raw
18,beta,1,32,0.3,23,0.4456683961943622,0.5204731574158326,raw
30,beta,1,32,0.3,25,0.4577157201447265,0.5370098039215686,raw
47,beta,1,32,0.3,29,0.4471600337094025,0.5941860465116279,raw
29,beta,1,32,0.3,25,0.4454069706611153,0.574468085106383,raw
33,beta,1,32,0.3,23,0.4296849510810851,0.6264427396502869,raw
1,beta,1,32,0.3,29,0.4533864122263323,0.6995073891625616,raw
5,beta,1,32,0.3,24,0.4495206233238013,0.493945544900959,raw
14,beta,1,32,0.3,23,0.4553551546956317,0.6280243239746409,raw
6,beta,1,32,0.3,30,0.4521153645953379,0.5607341855129466,raw
23,beta,1,32,0.3,27,0.4510377957161062,0.5929276315789473,raw
47,beta,1,32,0.3,30,0.4485091700419142,0.5945090439276486,raw
19,beta,1,32,0.3,23,0.4428515950445449,0.583528493364559,raw
42,beta,1,32,0.3,24,0.4411209163211915,0.5754550792718732,raw
11,beta,1,32,0.3,29,0.4371464015629337,0.6272276909219584,raw
36,beta,1,32,0.3,19,0.458244457803438,0.5351190476190477,raw
15,beta,1,32,0.3,28,0.4456677943543286,0.5546256946714614,raw
17,beta,1,32,0.3,21,0.4410102215445174,0.595890410958904,raw
25,beta,1,32,0.3,22,0.4299353318324029,0.6070954026043052,raw
37,beta,1,32,0.3,22,0.437990356576483,0.5992133726647001,raw
8,beta,1,32,0.3,26,0.4438704515233239,0.6273895739544594,raw
46,beta,1,32,0.3,25,0.4367205283686643,0.5593196612304894,raw
39,beta,1,32,0.3,28,0.4549624250952158,0.6083885209713024,raw
9,beta,1,32,0.3,24,0.4526841715904019,0.5907552083333334,raw
43,beta,1,32,0.3,23,0.4506909668423669,0.5780450200431699,raw
36,beta,1,32,0.3,20,0.4579135496827736,0.5665343915343917,raw
20,beta,1,32,0.3,24,0.4621971827299421,0.523503881655358,raw
40,beta,1,32,0.3,27,0.4455994133472005,0.5588071348940914,raw
23,beta,1,32,0.3,28,0.4526048832204726,0.5975877192982456,raw
11,beta,1,32,0.3,30,0.4362982866949995,0.6624203821656051,raw
29,beta,1,32,0.3,26,0.4474648444256168,0.6084045867302975,raw
44,beta,1,32,0.3,25,0.4346744198342915,0.6428031084519634,raw
31,beta,1,32,0.3,24,0.4400742951437596,0.536962321858528,raw
37,beta,1,32,0.3,23,0.4374111119298746,0.5962635201573255,raw
16,beta,1,32,0.3,24,0.4363138263104646,0.5938320610687023,raw
19,beta,1,32,0.3,24,0.4440453721621731,0.5799505594587562,raw
43,beta,1,32,0.3,24,0.4497283367200512,0.6125192722787542,raw
34,beta,1,32,0.3,26,0.4424241406670525,0.6168743890518084,raw
30,beta,1,32,0.3,26,0.4576777588650136,0.5526960784313726,raw
40,beta,1,32,0.3,28,0.4446130412501408,0.5753901895206243,raw
39,beta,1,32,0.3,29,0.4568923673968665,0.5726900031535792,raw
14,beta,1,32,0.3,24,0.4566608460373276,0.6085522059774873,raw
15,beta,1,32,0.3,29,0.4459542118034005,0.5713631905851587,raw
37,beta,1,32,0.3,24,0.4391394110002688,0.5934447722058342,raw
32,beta,1,32,0.3,20,0.4439953347457187,0.5546467674661104,raw
9,beta,1,32,0.3,25,0.4511928305775377,0.6175130208333333,raw
10,beta,1,32,0.3,25,0.4558947198889617,0.5962025316455696,raw
41,beta,1,32,0.3,22,0.4469180693245482,0.5927686642115836,raw
18,beta,1,32,0.3,24,0.4454823053091208,0.5425211730944215,raw
16,beta,1,32,0.3,25,0.4367919710361961,0.5998167938931298,raw
29,beta,1,32,0.3,27,0.4464907534753607,0.6012461059190031,raw
17,beta,1,32,0.3,22,0.4408219614196685,0.6020908435472243,raw
20,beta,1,32,0.3,25,0.4622462169189134,0.4338284736230821,raw
36,beta,1,32,0.3,21,0.4581089030218196,0.5382936507936508,raw
34,beta,1,32,0.3,27,0.4418882928060162,0.613514173998045,raw
39,beta,1,32,0.3,30,0.4559770473091047,0.613749605802586,raw
23,beta,1,32,0.3,29,0.4504288669572422,0.5926535087719298,raw
9,beta,1,32,0.3,26,0.450546590991168,0.6287760416666667,raw
5,beta,1,32,0.3,25,0.4493535378627235,0.5049345558899699,raw
10,beta,1,32,0.3,26,0.4558940825206534,0.5914908579465542,raw
12,beta,1,32,0.3,22,0.444148063765126,0.6211647727272727,raw
4,beta,1,32,0.3,24,0.4492497143232385,0.5368757259001161,raw
15,beta,1,32,0.3,30,0.4451921367272592,0.5763321346845374,raw
37,beta,1,32,0.3,25,0.4383731031809185,0.598098983939692,raw
16,beta,1,32,0.3,26,0.4374117080970411,0.5854656488549619,raw
20,beta,1,32,0.3,26,0.4622023410748559,0.5294333394461765,raw
40,beta,1,32,0.3,29,0.4452356138277398,0.568561872909699,raw
13,beta,1,32,0.3,23,0.4557641715275342,0.4950809464508094,raw
1,beta,1,32,0.3,30,0.4523837340345286,0.6822660098522167,raw
32,beta,1,32,0.3,21,0.4438068131895155,0.5525286757038581,raw
45,beta,1,32,0.3,25,0.45955730959699,0.5456268221574345,raw
34,beta,1,32,0.3,28,0.4417623079708547,0.6188294232649072,raw
46,beta,1,32,0.3,26,0.4356055284359914,0.5896969272765451,raw
42,beta,1,32,0.3,25,0.4409914177331976,0.5742806811509101,raw
9,beta,1,32,0.3,27,0.4515240603390769,0.6076171875,raw
18,beta,1,32,0.3,25,0.4457810931334168,0.5059144676979072,raw
48,beta,1,32,0.3,30,0.4288718023867523,0.5806986147013985,raw
8,beta,1,32,0.3,27,0.4445583080510815,0.6323155216284987,raw
22,beta,1,32,0.3,29,0.4370925743276492,0.6106957634538963,raw
23,beta,1,32,0.3,30,0.4525809474852447,0.59375,raw
35,beta,1,32,0.3,30,0.4390014361616552,0.6289604608536264,raw
30,beta,1,32,0.3,27,0.4576616422752945,0.5547181372549019,raw
20,beta,1,32,0.3,27,0.462232403408398,0.4478268842838804,raw
45,beta,1,32,0.3,26,0.4591761249386186,0.5599125364431486,raw
46,beta,1,32,0.3,27,0.4360975880797373,0.5662490375866172,raw
40,beta,1,32,0.3,30,0.4440795494097817,0.5932971014492754,raw
18,beta,1,32,0.3,26,0.4456427838386997,0.5131938125568699,raw
33,beta,1,32,0.3,24,0.4302849517403715,0.6134494436381229,raw
31,beta,1,32,0.3,25,0.4400796112192562,0.5200429491768075,raw
44,beta,1,32,0.3,26,0.4352394524413178,0.6465167457533869,raw
21,beta,1,32,0.3,20,0.4466108668611074,0.6597783572359842,raw
34,beta,1,32,0.3,29,0.4423730103878347,0.6122922776148583,raw
32,beta,1,32,0.3,22,0.4439934552962567,0.5071037539103233,raw
8,beta,1,32,0.3,28,0.444019565506664,0.6365890259020031,raw
4,beta,1,32,0.3,25,0.4492251851823378,0.5825913021034973,raw
22,beta,1,32,0.3,30,0.4382126487585217,0.6123122516333266,raw
46,beta,1,32,0.3,28,0.4354672380523112,0.5812976832085113,raw
29,beta,1,32,0.3,28,0.4459325422293419,0.6105256180817923,raw
5,beta,1,32,0.3,26,0.4496192307970404,0.4879260866522013,raw
9,beta,1,32,0.3,28,0.4508893998915929,0.6139322916666667,raw
19,beta,1,32,0.3,25,0.4421752880822979,0.5986859224564144,raw
20,beta,1,32,0.3,28,0.4622065321877092,0.4857265114004523,raw
38,beta,1,32,0.3,23,0.441177359456214,0.5823620823620824,raw
33,beta,1,32,0.3,25,0.4286372093114929,0.6446195314119841,raw
25,beta,1,32,0.3,23,0.4295707544038502,0.6165293648684561,raw
44,beta,1,32,0.3,27,0.4364842817594211,0.620658826765697,raw
8,beta,1,32,0.3,29,0.4447035222709015,0.6295426371762249,raw
12,beta,1,32,0.3,23,0.4446970216558719,0.6035511363636364,raw
41,beta,1,32,0.3,23,0.4467177220986846,0.5864077669902913,raw
30,beta,1,32,0.3,28,0.4576580607338376,0.5297794117647059,raw
31,beta,1,32,0.3,26,0.4400841484558285,0.4717251252684323,raw
17,beta,1,32,0.3,23,0.440309241630026,0.6099495313626532,raw
46,beta,1,32,0.3,29,0.4367315662393752,0.5503604675579198,raw
29,beta,1,32,0.3,29,0.4467050129024835,0.6242460396367734,raw
45,beta,1,32,0.3,27,0.4597906943643531,0.5481778425655977,raw
32,beta,1,32,0.3,23,0.443696419073429,0.5886339937434828,raw
9,beta,1,32,0.3,29,0.4514625735744637,0.6058593750000001,raw
20,beta,1,32,0.3,29,0.4622081441440721,0.5035148847729078,raw
36,beta,1,32,0.3,22,0.4578677778754907,0.5776455026455026,raw
18,beta,1,32,0.3,27,0.4456557072282469,0.5121439070483657,raw
14,beta,1,32,0.3,25,0.4563992034253216,0.6186440677966102,raw
10,beta,1,32,0.3,27,0.4545288864551619,0.6014767932489452,raw
21,beta,1,32,0.3,21,0.4464635028115577,0.6563233376792698,raw
33,beta,1,32,0.3,26,0.4287470843602462,0.6464855898818164,raw
30,beta,1,32,0.3,29,0.4578715367708234,0.4854779411764706,raw
44,beta,1,32,0.3,28,0.4357277533082461,0.639845952823052,raw
8,beta,1,32,0.3,30,0.4451332902862075,0.6213870946695375,raw
37,beta,1,32,0.3,26,0.4391017271824964,0.5980334316617503,raw
31,beta,1,32,0.3,27,0.4400818629134022,0.4759549684388625,raw
25,beta,1,32,0.3,24,0.4287426530581109,0.626627690672336,raw
9,beta,1,32,0.3,30,0.4513357616199117,0.615625,raw
32,beta,1,32,0.3,24,0.4440683250662628,0.5243743482794578,raw
12,beta,1,32,0.3,24,0.4433885304279554,0.6291548295454547,raw
14,beta,1,32,0.3,26,0.4557960479342791,0.6236899987061716,raw
19,beta,1,32,0.3,26,0.4431652534774842,0.5853499869893312,raw
21,beta,1,32,0.3,22,0.4467404042800038,0.6666883963494133,raw
30,beta,1,32,0.3,30,0.4577339183038769,0.530453431372549,raw
20,beta,1,32,0.3,30,0.4621930237724359,0.5095971636408093,raw
42,beta,1,32,0.3,26,0.4420464691799917,0.5684086905460952,raw
18,beta,1,32,0.3,28,0.4459625151313792,0.4991950724434801,raw
45,beta,1,32,0.3,28,0.4594011240946245,0.5499271137026239,raw
31,beta,1,32,0.3,28,0.4400854012666405,0.4825925684909221,raw
17,beta,1,32,0.3,24,0.4414602432311675,0.5952415284787311,raw
41,beta,1,32,0.3,24,0.4468704710244047,0.586006026113157,raw
10,beta,1,32,0.3,28,0.4562965258299913,0.5883263009845288,raw
38,beta,1,32,0.3,24,0.441223393602574,0.5740740740740742,raw
21,beta,1,32,0.3,23,0.4478589915321943,0.666232073011734,raw
32,beta,1,32,0.3,25,0.4438287712083062,0.5668013555787278,raw
29,beta,1,32,0.3,30,0.4432443646052831,0.6560283687943264,raw
42,beta,1,32,0.3,27,0.4408410597732847,0.5783176746917205,raw
4,beta,1,32,0.3,26,0.4492512235099422,0.5264550264550265,raw
14,beta,1,32,0.3,27,0.4558546456661241,0.6241428386595937,raw
17,beta,1,32,0.3,25,0.4395178683590292,0.6209805335255949,raw
46,beta,1,32,0.3,30,0.4363032901700625,0.566668999790019,raw
25,beta,1,32,0.3,25,0.4285920484441621,0.6209473824076535,raw
10,beta,1,32,0.3,29,0.456947938547557,0.5649085794655414,raw
31,beta,1,32,0.3,29,0.4400620543818038,0.5717446476215267,raw
44,beta,1,32,0.3,29,0.4355294262594066,0.6312495701808678,raw
12,beta,1,32,0.3,25,0.4449349693668983,0.5975852272727272,raw
13,beta,1,32,0.3,24,0.4551647578608799,0.5508094645080946,raw
34,beta,1,32,0.3,30,0.4427832670933821,0.6086265884652982,raw
33,beta,1,32,0.3,27,0.4308621390038765,0.6314880088464994,raw
38,beta,1,32,0.3,25,0.4427191695588774,0.5628075628075627,raw
4,beta,1,32,0.3,27,0.4492404932482018,0.5410698154600594,raw
19,beta,1,32,0.3,27,0.4424594029699445,0.5930262815508718,raw
17,beta,1,32,0.3,26,0.4410339405726735,0.6074260994953137,raw
14,beta,1,32,0.3,28,0.4560288089050862,0.6135334454651314,raw
32,beta,1,32,0.3,26,0.44366568852414,0.5714937434827945,raw
36,beta,1,32,0.3,23,0.4580536353770355,0.5494708994708994,raw
12,beta,1,32,0.3,26,0.4433804477607551,0.6178267045454545,raw
18,beta,1,32,0.3,29,0.4456708369817228,0.5279624833764961,raw
21,beta,1,32,0.3,24,0.4478556975927824,0.6614080834419817,raw
41,beta,1,32,0.3,25,0.4471893078856108,0.5888851690659523,raw
33,beta,1,32,0.3,28,0.4297386312406771,0.6348054461262009,raw
13,beta,1,32,0.3,25,0.4553829694684598,0.5556039850560398,raw
42,beta,1,32,0.3,28,0.4424060537536276,0.5619495008807986,raw
45,beta,1,32,0.3,29,0.4593889604120991,0.5593294460641399,raw
32,beta,1,32,0.3,27,0.4438772495925004,0.5413842544316997,raw
14,beta,1,32,0.3,29,0.4562774538898953,0.6108164057445983,raw
4,beta,1,32,0.3,28,0.4491583410363148,0.5848496580203898,raw
36,beta,1,32,0.3,24,0.458273219009925,0.5367724867724867,raw
10,beta,1,32,0.3,30,0.4560014256614015,0.5938818565400843,raw
19,beta,1,32,0.3,28,0.4434042584391126,0.582487639864689,raw
17,beta,1,32,0.3,27,0.4420637786643953,0.5810382119682769,raw
12,beta,1,32,0.3,27,0.443962577487464,0.6225142045454546,raw
18,beta,1,32,0.3,30,0.4457964526130296,0.5112339889409954,raw
25,beta,1,32,0.3,26,0.4294393516470627,0.6194525644432634,raw
42,beta,1,32,0.3,29,0.442288167568003,0.555857310628303,raw
33,beta,1,32,0.3,29,0.4293636488767544,0.6372244108093164,raw
43,beta,1,32,0.3,25,0.4504391719331355,0.58945420906568,raw
5,beta,1,32,0.3,27,0.4492642255238625,0.4974452299293064,raw
31,beta,1,32,0.3,30,0.4400907510672739,0.4597839526257565,raw
13,beta,1,32,0.3,26,0.4550802697389022,0.5707970112079701,raw
21,beta,1,32,0.3,25,0.4480397384327954,0.658148631029987,raw
42,beta,1,32,0.3,30,0.4415907853847465,0.5634908984145626,raw
14,beta,1,32,0.3,30,0.4562416591927009,0.6024712123172468,raw
12,beta,1,32,0.3,28,0.445701412562057,0.5698153409090909,raw
45,beta,1,32,0.3,30,0.4595105827480615,0.5583090379008746,raw
25,beta,1,32,0.3,27,0.4295861384740806,0.6218442731862875,raw
32,beta,1,32,0.3,28,0.4439685182762118,0.5193561001042754,raw
38,beta,1,32,0.3,26,0.4422397676990978,0.5757575757575757,raw
33,beta,1,32,0.3,30,0.4305445533375588,0.6109613656783467,raw
5,beta,1,32,0.3,28,0.4494677143988076,0.4920557149856513,raw
44,beta,1,32,0.3,30,0.4347822722532173,0.6406712055567019,raw
4,beta,1,32,0.3,29,0.4492310895468954,0.5706542779713513,raw
16,beta,1,32,0.3,27,0.4352337862311047,0.6038473282442748,raw
17,beta,1,32,0.3,28,0.4412965722672068,0.5854361932227831,raw
21,beta,1,32,0.3,26,0.4465156497498118,0.6671447196870925,raw
19,beta,1,32,0.3,29,0.4424092030179762,0.5947176684881603,raw
32,beta,1,32,0.3,29,0.443895192637991,0.534932221063608,raw
36,beta,1,32,0.3,25,0.4578098609509747,0.573015873015873,raw
25,beta,1,32,0.3,28,0.4301031183365678,0.6272256178580919,raw
37,beta,1,32,0.3,27,0.4401360355403211,0.5921337266470009,raw
12,beta,1,32,0.3,29,0.4445547382605498,0.60625,raw
5,beta,1,32,0.3,29,0.4495434955550646,0.4779169874711275,raw
4,beta,1,32,0.3,30,0.4492501952733977,0.5034197961027229,raw
17,beta,1,32,0.3,29,0.4410456982504777,0.5993511175198268,raw
16,beta,1,32,0.3,28,0.4370325008970436,0.5930992366412213,raw
13,beta,1,32,0.3,27,0.4554996093974443,0.5259651307596512,raw
19,beta,1,32,0.3,30,0.4426894146485901,0.5884074941451991,raw
36,beta,1,32,0.3,26,0.4580327171598367,0.5593915343915344,raw
32,beta,1,32,0.3,30,0.4435714348974462,0.609293534932221,raw
41,beta,1,32,0.3,26,0.4478150703478863,0.5856712420488784,raw
21,beta,1,32,0.3,27,0.4475763399391847,0.655019556714472,raw
38,beta,1,32,0.3,27,0.4422766619182687,0.5765993265993266,raw
43,beta,1,32,0.3,26,0.4499196762346531,0.604563675609004,raw
25,beta,1,32,0.3,29,0.4288043222407916,0.6070954026043052,raw
37,beta,1,32,0.3,28,0.4381971594774571,0.5951491314323173,raw
16,beta,1,32,0.3,29,0.4366354233300024,0.5873587786259543,raw
13,beta,1,32,0.3,28,0.4549839429851658,0.5684931506849314,raw
12,beta,1,32,0.3,30,0.4453797206002164,0.5939630681818182,raw
5,beta,1,32,0.3,30,0.4493869798201479,0.5033247007769301,raw
17,beta,1,32,0.3,30,0.4402424653332953,0.6051910598413842,raw
36,beta,1,32,0.3,27,0.457690570334982,0.563558201058201,raw
38,beta,1,32,0.3,28,0.442175186983277,0.5675343175343175,raw
21,beta,1,32,0.3,28,0.4476307374032062,0.6500000000000001,raw
43,beta,1,32,0.3,27,0.4498484137645457,0.5903176071538699,raw
25,beta,1,32,0.3,30,0.4289796547533626,0.6134732925857029,raw
41,beta,1,32,0.3,27,0.4461398720489594,0.5850686307331772,raw
37,beta,1,32,0.3,29,0.4376409337701416,0.5998033431661751,raw
16,beta,1,32,0.3,30,0.4378489226902246,0.588885496183206,raw
13,beta,1,32,0.3,29,0.4552749404653307,0.5567247820672478,raw
36,beta,1,32,0.3,28,0.4580232337031026,0.5720238095238095,raw
38,beta,1,32,0.3,29,0.4412010863860546,0.5896788396788397,raw
21,beta,1,32,0.3,29,0.448352991175998,0.6434159061277706,raw
43,beta,1,32,0.3,28,0.4497780013853978,0.6079555966697503,raw
37,beta,1,32,0.3,30,0.4381018483932936,0.5979023271058669,raw
41,beta,1,32,0.3,28,0.4470786824240736,0.5892199531302309,raw
36,beta,1,32,0.3,29,0.4576961864317562,0.5866402116402116,raw
13,beta,1,32,0.3,30,0.4550040516306142,0.5460149439601495,raw
38,beta,1,32,0.3,30,0.4416177968512915,0.5771820771820771,raw
21,beta,1,32,0.3,30,0.4481914383493512,0.6419817470664928,raw
43,beta,1,32,0.3,29,0.4507823435011481,0.5639222941720629,raw
41,beta,1,32,0.3,29,0.4473284048472444,0.5879477736859726,raw
36,beta,1,32,0.3,30,0.4579415507261736,0.5582010582010581,raw
43,beta,1,32,0.3,30,0.4497234660406245,0.6011100832562442,raw
41,beta,1,32,0.3,30,0.44718004432397,0.590826916638768,raw
0,bernoulli,1,32,0.3,2,0.4459931041265678,0.5846267059138347,raw
0,bernoulli,1,32,0.3,3,0.4459824792409812,0.5757291945410759,raw
0,bernoulli,1,32,0.3,4,0.4461326408469402,0.5676344661493177,raw
0,bernoulli,1,32,0.3,5,0.4456300607048828,0.5945945945945946,raw
0,bernoulli,1,32,0.3,6,0.4459579207537156,0.5858308803853358,raw
0,bernoulli,1,32,0.3,7,0.4455291154276119,0.5925876371420926,raw
0,bernoulli,1,32,0.3,8,0.4463071089086297,0.5697752207653197,raw
0,bernoulli,1,32,0.3,9,0.4458669590376012,0.5864329676210865,raw
0,bernoulli,1,32,0.3,10,0.4457036692877613,0.5882392293283383,raw
0,bernoulli,1,32,0.3,11,0.4458054942355096,0.587904736419588,raw
0,bernoulli,1,32,0.3,12,0.4463168746996666,0.5654268129515654,raw
0,bernoulli,1,32,0.3,13,0.446233716742439,0.5657613058603157,raw
0,bernoulli,1,32,0.3,14,0.4453099903236743,0.6005485683703506,raw
0,bernoulli,1,32,0.3,15,0.4455108535442056,0.5881723307465883,raw
8,bernoulli,1,32,0.3,2,0.4436796098946051,0.644940301428851,raw
0,bernoulli,1,32,0.3,16,0.4458546767815277,0.5744581214878244,raw
8,bernoulli,1,32,0.3,3,0.4440428553241948,0.636589025902003,raw
23,bernoulli,1,32,0.3,2,0.4437912337528149,0.6088267543859649,raw
18,bernoulli,1,32,0.3,2,0.4446810377808166,0.5498005179533842,raw
10,bernoulli,1,32,0.3,2,0.4525191433160813,0.5981012658227848,raw
31,bernoulli,1,32,0.3,2,0.4400803730719486,0.4755319841218195,raw
0,bernoulli,1,32,0.3,17,0.4456959295068122,0.5853625903130854,raw
42,bernoulli,1,32,0.3,2,0.4433245372108741,0.5784644744568409,raw
8,bernoulli,1,32,0.3,4,0.4427703271730518,0.640112220264892,raw
22,bernoulli,1,32,0.3,2,0.4328422907963806,0.644035832154644,raw
3,bernoulli,1,32,0.3,2,0.4507231524496516,0.596730957829356,raw
