seed,model_type,n_samples,pre_revision,j_percentage,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,baseline_embedding_type
7,beta,1,32,0.3,0.4568522665262126,0.4743984051786958,0.6378934123158805,0.4553284018259027,0.5,0.5837372840854782,0.5553355635966409,0.6037413804874718,0.4287829675316842,0.6993240936710589,32,16,2,30,raw
27,beta,1,32,0.3,0.4591169936761822,0.4709158294136778,0.6416199331687336,0.4545658978015676,0.5,0.5849843587069864,0.5800486618004866,0.5961070559610706,0.4671527033066498,0.5507473062217588,32,10,2,30,raw
2,beta,1,32,0.3,0.4416400661495336,0.4425563008919773,0.6159383228205542,0.4335386911437057,0.5,0.6009421724585239,0.5181948521881614,0.6397214446644364,0.4282076059826273,0.6453198607223322,32,21,2,30,raw
24,beta,1,32,0.3,0.4747772233960867,0.4837740585101142,0.5093557529674664,0.4704444300998996,0.5,0.534328174895603,0.5202038811102923,0.5994841562269713,0.502071559604398,0.5118521247850651,32,8,2,30,raw
3,beta,1,32,0.3,0.4564288970907513,0.4530703577440846,0.5925315853745851,0.4527901530362347,0.5,0.5822164105916967,0.5021902582543315,0.6190912062765609,0.4476169222721,0.6413860738803531,32,4,2,30,raw
6,beta,1,32,0.3,0.4575209154496887,0.448996065756547,0.6596394157865743,0.4501412746079554,0.5,0.5678138315306457,0.537987545067191,0.6365781710914454,0.4424852164272044,0.6461815798098984,32,9,2,30,raw
47,beta,1,32,0.3,0.4605849420994357,0.492563709408084,0.6788460576422501,0.4472495330181211,0.5,0.5175710594315245,0.6318475452196383,0.6118863049095606,0.4246881434735384,0.7073643410852712,32,8,2,30,raw
11,beta,1,32,0.3,0.4500952421170375,0.4352102817980566,0.587317152179651,0.4362982866949995,0.5,0.6400308820690986,0.606189281348517,0.6624203821656051,0.4309831851203872,0.6588496429260761,32,30,2,30,raw
39,beta,1,32,0.3,0.4647280444868432,0.4610245186084116,0.6609077014022432,0.4519601846075993,0.5,0.6035320088300221,0.6242825607064018,0.6612425102491328,0.4672336530055715,0.5962472406181016,32,4,2,30,raw
15,beta,1,32,0.3,0.4506366411840303,0.4715234406854982,0.6409879214700577,0.4439179686866248,0.5,0.5900621118012422,0.5690094802222949,0.5806472703497876,0.4273097922660735,0.6727688787185355,32,13,2,30,raw
1,beta,1,32,0.3,0.4761609120785081,0.4719366475439727,0.6743181741015928,0.4502532822363816,0.5,0.6928426543031007,0.7150825847580412,0.7064618951028687,0.4471249921498499,0.6745146334395827,32,17,2,30,raw
48,beta,1,32,0.3,0.4368208484351294,0.4557719201515002,0.4844082082624297,0.4308180933635855,0.5,0.6087359978789687,0.580831179160867,0.6220587260555445,0.4090808029684539,0.6916882083913303,32,5,2,30,raw
23,beta,1,32,0.3,0.4601628696503065,0.4471137609405001,0.6874040623396926,0.4457392237468376,0.5,0.6114994517543859,0.5961143092105263,0.6209566885964912,0.4124580282474854,0.7209429824561404,32,5,2,30,raw
35,beta,1,32,0.3,0.4547867558479643,0.4555009343078026,0.631879495478334,0.4378034697206516,0.5,0.5918434145064152,0.6734747316051322,0.6586148206336737,0.4503085310560538,0.6019900497512437,32,27,2,30,raw
40,beta,1,32,0.3,0.4509668090611481,0.4494754886881909,0.5309573938460775,0.4442489203459802,0.5,0.562639353400223,0.5703734671125975,0.596711259754738,0.470748123613934,0.5205197881828316,32,2,2,30,raw
22,beta,1,32,0.3,0.4487065754071772,0.4573916131229378,0.6254353199319744,0.4322641624372164,0.5,0.6514447363103657,0.5461035899508319,0.6362228059540647,0.4068081029928915,0.7322017916077322,32,5,2,30,raw
8,beta,1,32,0.3,0.4613029518333179,0.5055110719111581,0.4662018339165628,0.4474511906841488,0.5,0.6611208977621191,0.6771710054152802,0.6489202061721145,0.4089832972646247,0.7554968356495074,32,2,2,30,raw
9,beta,1,32,0.3,0.4642778526285069,0.4557973392904372,0.4723408963252565,0.4503896463454665,0.5,0.6212239583333332,0.5686848958333334,0.6427734375,0.4461534824230725,0.6267903645833333,32,18,2,30,raw
30,beta,1,32,0.3,0.4582413523306018,0.4657253912415269,0.6708764929146216,0.4577083625440395,0.5,0.5381127450980392,0.5344362745098039,0.5840686274509804,0.4527628701222279,0.5955882352941176,32,3,2,30,raw
20,beta,1,32,0.3,0.4656727235134383,0.4742287730582759,0.6267552524037676,0.4621735825677487,0.5,0.5360352099761599,0.5158628278012104,0.5709701081973226,0.451517938441302,0.6387309737759032,32,19,2,30,raw
29,beta,1,32,0.3,0.4576326309834911,0.4465199881006526,0.630731268474207,0.4432443646052831,0.5,0.6145688340955789,0.5020878902366276,0.6560283687943264,0.4599407377889788,0.5966394909524757,32,30,2,30,raw
46,beta,1,32,0.3,0.4378575158512106,0.4669715203498721,0.4794812172064014,0.4351200527018403,0.5,0.5552600265976062,0.6388325050745434,0.5957163855253027,0.4234547706544719,0.6387625113739763,32,21,2,30,raw
34,beta,1,32,0.3,0.4565924469762977,0.4558212532375696,0.6847206636281702,0.4385963055543339,0.5,0.649987781036168,0.5855938416422287,0.6642839687194526,0.4450105011161739,0.642381476050831,32,3,2,30,raw
10,beta,1,32,0.3,0.4623736137963373,0.4499147413866979,0.595654720153333,0.4545288864551619,0.5,0.5938115330520394,0.5464135021097046,0.6014767932489452,0.4785616171396398,0.5927215189873418,32,27,2,30,raw
18,beta,1,32,0.3,0.4456879555530437,0.4500928749828683,0.5881058815292122,0.4445629839305263,0.5,0.4732974032337089,0.4310212080912717,0.5966263036326731,0.4481139986664324,0.5915517603415692,32,18,2,30,raw
31,beta,1,32,0.3,0.4494729856800604,0.467800131655312,0.526572192864107,0.4400620543818038,0.5,0.5211817531073079,0.4984056744972994,0.5717446476215267,0.4772686026650921,0.4636233487343009,32,29,2,30,raw
42,beta,1,32,0.3,0.4511478962656948,0.4806023698794369,0.4795390648079226,0.4435864845747772,0.5,0.5717850851438637,0.5786846741045214,0.5862081620669407,0.3915130439085876,0.7450822078684673,32,2,2,30,raw
14,beta,1,32,0.3,0.4666060851857141,0.5110858177005668,0.6720251536586165,0.4540928993629289,0.5,0.5732306896105577,0.5650795704489585,0.644714710829344,0.4194844118536655,0.7654289041273128,32,13,2,30,raw
45,beta,1,32,0.3,0.4628993971110151,0.4505823751175652,0.632349386413957,0.459056621303532,0.5,0.6081268221574344,0.5454810495626823,0.5862973760932944,0.4601925309390757,0.5855320699708455,32,2,2,30,raw
33,beta,1,32,0.3,0.4480401541647328,0.418994358277406,0.5758266125722477,0.4244307702993878,0.5,0.6757205059091851,0.7175340382887553,0.6787614900822447,0.4312777828168123,0.6800055290621329,32,10,2,30,raw
44,beta,1,32,0.3,0.449647731785423,0.4508228025011486,0.4853515471491053,0.4346980732194765,0.5,0.6165325630974485,0.6063544460491025,0.6647410769548174,0.4538807485905061,0.5957637026339316,32,8,2,30,raw
4,beta,1,32,0.3,0.4583920979396671,0.4689102375810509,0.6974098633391684,0.4492274076208014,0.5,0.5823332042844238,0.490063233965673,0.6142082849399924,0.4303944926937232,0.6653761775712995,32,5,2,30,raw
19,beta,1,32,0.3,0.4537016225146801,0.4607764302102221,0.584235861222365,0.4413595428061334,0.5,0.5634270101483216,0.4806141035649232,0.6025240697371845,0.4380013794572436,0.5934816549570647,32,12,2,30,raw
32,beta,1,32,0.3,0.4448929366161326,0.4442970342687808,0.4792853412313027,0.4435714348974462,0.5,0.5647810218978102,0.5452945776850887,0.609293534932221,0.4473191441661718,0.5912082898852973,32,30,2,30,raw
12,beta,1,32,0.3,0.454960852972039,0.4342963909126571,0.6427269621199365,0.4413182162379393,0.5,0.6490056818181819,0.5905539772727273,0.6534090909090909,0.4549966174303855,0.5927911931818182,32,9,2,30,raw
5,beta,1,32,0.3,0.4460907042444476,0.4450938708704194,0.5881179420785496,0.4490797574172312,0.5,0.5271225589696927,0.4969552740253377,0.5139637432631063,0.4643286407454489,0.5337019668229859,32,10,2,30,raw
17,beta,1,32,0.3,0.4472932765359014,0.4516376056712089,0.6745159453351702,0.4394004111993,0.5,0.6039653929343908,0.5019466474405192,0.6323720259552992,0.4265723447397233,0.6698630136986301,32,15,2,30,raw
25,beta,1,32,0.3,0.4418679751009083,0.4417728319717287,0.6262108517591346,0.4294802425956094,0.5,0.6383869253255381,0.6166622375764017,0.6284879085835768,0.4214447618028856,0.6666223757640181,32,10,2,30,raw
16,beta,1,32,0.3,0.4486669717554318,0.4658806080052039,0.6825966238436292,0.437062044282815,0.5,0.6030534351145038,0.6194809160305343,0.6122137404580151,0.4507330539795224,0.5591450381679389,32,22,2,30,raw
37,beta,1,32,0.3,0.4495689685472311,0.4470282345256414,0.6075121208441688,0.4372574099582972,0.5,0.6125860373647984,0.609210095050803,0.6163880694854147,0.4443144573008114,0.5923631596197968,32,20,2,30,raw
13,beta,1,32,0.3,0.4554093428485594,0.4941550844512029,0.5284412689796459,0.4545650946643909,0.5,0.5671855541718556,0.5255292652552926,0.5974470734744707,0.4465125461345006,0.6492839352428393,32,20,2,30,raw
38,beta,1,32,0.3,0.4493465573484273,0.4507645589029183,0.6866322589867653,0.4447398938043427,0.5,0.5815203315203314,0.5655270655270654,0.6097189847189847,0.4300670681258857,0.6314102564102564,32,5,2,30,raw
21,beta,1,32,0.3,0.4628771043565319,0.4390391285876549,0.6542755806717327,0.4433422001272273,0.5,0.701955671447197,0.5315514993481095,0.6779009126466754,0.4500609753941385,0.6671773142112126,32,4,2,30,raw
36,beta,1,32,0.3,0.4606355389252493,0.4666658640610514,0.6404660190469144,0.4579703960304523,0.5,0.5835978835978836,0.5460317460317461,0.5918650793650794,0.4618984163307944,0.5895833333333332,32,3,2,30,raw
43,beta,1,32,0.3,0.4564892415954765,0.4821055684227602,0.4871854311279452,0.4500811218945939,0.5,0.6078939253777367,0.6146777674992291,0.6170212765957447,0.4547957497956762,0.6223250077089114,32,4,2,30,raw
41,beta,1,32,0.3,0.454320776746052,0.4391860659070892,0.6276482267201704,0.4478177157229403,0.5,0.6541011047874121,0.5273518580515567,0.6019417475728155,0.444634071351935,0.6381988617341815,32,3,2,30,raw
0,bernoulli,1,32,0.3,0.4511042127198597,0.5445267807108023,0.6601764969288473,0.4453099903236743,0.5,0.5888413165640888,0.5248862724110249,0.6005485683703506,0.462027376563123,0.5692734814021942,32,14,2,30,raw
27,bernoulli,1,32,0.3,0.4598204606769549,0.5282395560265264,0.6422722270975655,0.45223208945084,0.5,0.5869308307264511,0.5742787625999305,0.6196037539103233,0.4778418020141723,0.5314911366006256,32,9,2,30,raw
33,bernoulli,1,32,0.3,0.4460399942694855,0.4393960364665639,0.5759166346147819,0.4266763779657564,0.5,0.6759278457391664,0.7106227106227107,0.6718501624162001,0.4329866506509785,0.6825281636602392,32,10,2,30,raw
30,bernoulli,1,32,0.3,0.4589138220271777,0.4829728381879565,0.6641847385770153,0.4576849867269753,0.5,0.5424632352941177,0.5393382352941176,0.565625,0.4558002816072592,0.5965992647058824,32,3,2,30,raw
41,bernoulli,1,32,0.3,0.4546776839307692,0.4903276210420192,0.6272309302787134,0.4403083955669582,0.5,0.6511550050217609,0.5482423836625376,0.6333444928021426,0.4482903381947504,0.6374288583863408,32,2,2,30,raw
48,bernoulli,1,32,0.3,0.4378711624652515,0.5527497683696702,0.6177279846084721,0.4294345284443692,0.5,0.6045602174057135,0.5661828063896069,0.6133757539603633,0.4090322989264489,0.7020613773447338,32,15,2,30,raw
34,bernoulli,1,32,0.3,0.4588698386273803,0.599373538082118,0.63887951476596,0.4409098914875638,0.5,0.6303152492668622,0.614430596285435,0.6684995112414468,0.4520492939359039,0.6197763929618768,32,6,2,30,raw
2,bernoulli,1,32,0.3,0.4422137208854405,0.4792500834487341,0.6566537795601517,0.4348504524386068,0.5,0.5980746910630164,0.509728954734758,0.631255547211033,0.4338131770370645,0.6258619512528163,32,27,2,30,raw
45,bernoulli,1,32,0.3,0.4627217173741089,0.4586451311587641,0.6576343421975798,0.4553726454775241,0.5,0.6037900874635568,0.5938046647230322,0.6065597667638484,0.4568873774029963,0.5973760932944606,32,4,2,30,raw
23,bernoulli,1,32,0.3,0.4582077598499968,0.4707832426528464,0.6692468339548044,0.4465550437662475,0.5,0.6111567982456141,0.5889871162280702,0.6178728070175438,0.4119684963878055,0.7169339364035088,32,5,2,30,raw
28,bernoulli,1,32,0.3,0.4524939681278135,0.4501729699008604,0.6849888978879858,0.4458772357673939,0.5,0.5964035964035964,0.5849816849816849,0.6289710289710289,0.4708573971003145,0.5578088578088578,32,15,2,30,raw
19,bernoulli,1,32,0.3,0.4547108981742007,0.4780966500996526,0.6172114983250906,0.440449175012331,0.5,0.5645329169919334,0.5067004944054124,0.6029794431433777,0.4463590404314149,0.5758521988030185,32,25,2,30,raw
46,bernoulli,1,32,0.3,0.4374582577274246,0.5252261276539509,0.5798592716525426,0.4355923923947736,0.5,0.5633792958633723,0.6237138657520822,0.6020158185763281,0.4299140679636496,0.619409253167215,32,21,2,30,raw
8,bernoulli,1,32,0.3,0.4631947512230849,0.661280830976978,0.5827827466472681,0.4438561668461343,0.5,0.6599464996411561,0.6365564037319762,0.6730606119919097,0.4112932340743894,0.7517452860964311,32,8,2,30,raw
5,bernoulli,1,32,0.3,0.4450710545561308,0.4685070361847681,0.5719995238012052,0.4486818007019402,0.5,0.5264226219640232,0.4843564079232869,0.515853573178414,0.4681398712515767,0.512983831455169,32,10,2,30,raw
43,bernoulli,1,32,0.3,0.4579654015139165,0.5623396538969216,0.6040191031712902,0.4483661355577257,0.5,0.6120875732346592,0.6273820536540239,0.6218933086648164,0.4555372615212641,0.62281837804502,32,4,2,30,raw
31,bernoulli,1,32,0.3,0.4537842000467812,0.5063790557160277,0.645761321780456,0.4400620543818038,0.5,0.5231339884167371,0.4561072427929979,0.5717446476215267,0.4770578873884998,0.4920283724864971,32,29,2,30,raw
22,bernoulli,1,32,0.3,0.4497416397015318,0.5655140657336766,0.6253465406997905,0.4328422907963806,0.5,0.6527244561190814,0.6036909813430322,0.644035832154644,0.4153873552958148,0.7103118475112817,32,2,2,30,raw
39,bernoulli,1,32,0.3,0.4637701635784145,0.5819197938437984,0.6639190294450261,0.4518138067406266,0.5,0.6083254493850521,0.6166193629769787,0.6370860927152319,0.4733714060711174,0.5832860296436456,32,4,2,30,raw
44,bernoulli,1,32,0.3,0.4501400828876148,0.5006582873894482,0.6370323438637356,0.4339304467317133,0.5,0.6242349219448456,0.5994429544047865,0.6768447837150128,0.4570544473352615,0.5923595351076267,32,8,2,30,raw
10,bernoulli,1,32,0.3,0.4600633802754029,0.495394536875085,0.5957088782861263,0.4528329335479927,0.5,0.5958509142053448,0.5329113924050634,0.6091420534458509,0.4803902476618351,0.5819268635724333,32,4,2,30,raw
16,bernoulli,1,32,0.3,0.4512339957931216,0.5581197795217949,0.6825508663938508,0.4359482425473579,0.5,0.6032366412213741,0.6138015267175573,0.6224732824427481,0.4556290889028004,0.5654351145038168,32,22,2,30,raw
9,bernoulli,1,32,0.3,0.4645632530656898,0.4801883965061472,0.4968212980364057,0.454001319239502,0.5,0.6208984375,0.5832682291666667,0.6317057291666667,0.4518741904709187,0.61357421875,32,18,2,30,raw
7,bernoulli,1,32,0.3,0.4567962596635375,0.5365870484927855,0.6670194650995356,0.4544818393396408,0.5,0.5726769987028061,0.5831569604697208,0.6036048337543525,0.4344229630535303,0.6762135590905988,32,16,2,30,raw
25,bernoulli,1,32,0.3,0.4444315713104252,0.6093390527539574,0.6119191782883922,0.4286869363865899,0.5,0.6388519798033484,0.5802551155992559,0.6372575073079989,0.4182939957396398,0.6798764283816104,32,16,2,30,raw
42,bernoulli,1,32,0.3,0.4537118038936099,0.5815061722523801,0.6313333295832549,0.443251777397934,0.5,0.57031708749266,0.5722254844392249,0.5998238402818555,0.3929386665857229,0.73825601879037,32,7,2,30,raw
40,bernoulli,1,32,0.3,0.4503237857502995,0.4988691087583776,0.630844801034674,0.4442269160069915,0.5,0.5639632107023411,0.5719411928651059,0.5989409141583054,0.4725842381626042,0.5215301003344481,32,2,2,30,raw
26,bernoulli,1,32,0.3,0.4826795376401599,0.5869994648828618,0.5908453817802514,0.4628219714538181,0.5,0.5738875663797839,0.5773667826405421,0.5715986083134956,0.4535445540053993,0.6684673136788134,32,28,2,30,raw
47,bernoulli,1,32,0.3,0.4629979069643931,0.526142815663257,0.5180533189046314,0.4443609880365596,0.5,0.5260335917312662,0.6340439276485788,0.6165374677002584,0.4297815046651531,0.6994186046511628,32,27,2,30,raw
20,bernoulli,1,32,0.3,0.4664139074466931,0.5634597432024562,0.5657354657964968,0.4621797084087112,0.5,0.5322452472645027,0.5068158200378996,0.5928235222201846,0.4499306221303949,0.6499480408337919,32,11,2,30,raw
3,bernoulli,1,32,0.3,0.4583798099564015,0.4796084944683865,0.6245506340112813,0.45088870587522,0.5,0.5818895063746322,0.5063092513893429,0.6099378881987578,0.455414545357322,0.6371036286368094,32,7,2,30,raw
32,bernoulli,1,32,0.3,0.4452829016502858,0.4664107764965325,0.4794659422860801,0.4433906140854247,0.5,0.5610010427528676,0.55422314911366,0.6004301355578728,0.4477568681425515,0.6016032325338895,32,15,2,30,raw
21,bernoulli,1,32,0.3,0.4633324522443439,0.4679464605560529,0.6553277847333905,0.4476638254053944,0.5,0.7036505867014341,0.5276401564537158,0.6805736636245111,0.4484872750493967,0.6752607561929597,32,12,2,30,raw
1,bernoulli,1,32,0.3,0.4798237883459941,0.5581028521886116,0.6881263004259508,0.4542857463126329,0.5,0.6934221964647929,0.7063170095624457,0.716966096783541,0.4527063408796221,0.6782816574905824,32,10,2,30,raw
29,bernoulli,1,32,0.3,0.4572074908972419,0.4459466434442258,0.6361308513888709,0.4436829180450653,0.5,0.6147013985550474,0.5066613640882879,0.6270961755153442,0.4667256672068506,0.5797706634851196,32,30,2,30,raw
13,bernoulli,1,32,0.3,0.455994334505674,0.6177967782304263,0.6647281676254714,0.4536446518413634,0.5,0.5636363636363636,0.5281133250311333,0.5910336239103363,0.447916065999301,0.648972602739726,32,20,2,30,raw
15,bernoulli,1,32,0.3,0.4512472874092296,0.5385660013521312,0.6431334626407492,0.4453035152934332,0.5,0.5922196796338672,0.5711670480549199,0.5864007845701209,0.4256388224795371,0.6966655769859431,32,20,2,30,raw
49,bernoulli,1,32,0.3,0.4533234523416278,0.6275485767316449,0.6506418424582886,0.451145600713956,0.5,0.4895861601085482,0.5105834464043418,0.6114654002713705,0.4514688612527922,0.6117367706919944,32,24,2,30,raw
17,bernoulli,1,32,0.3,0.4472228117195861,0.5149359867903881,0.6724734635063143,0.4394606186969582,0.5,0.5961788031723143,0.5071377072819034,0.6172314347512617,0.4271520892677442,0.6782984859408796,32,15,2,30,raw
4,bernoulli,1,32,0.3,0.4612238850992959,0.6434582651056713,0.6971184925242794,0.4488277558141772,0.5,0.582010582010582,0.5181958962446767,0.6137566137566138,0.4325720976674347,0.6689895470383276,32,28,2,30,raw
14,bernoulli,1,32,0.3,0.4682219710202009,0.6269844974262262,0.6750963521994742,0.4562682931969038,0.5,0.5729719239228879,0.5857161340406263,0.6275067925993014,0.4236486907698788,0.7440483891835943,32,23,2,30,raw
6,bernoulli,1,32,0.3,0.45751583460207,0.4693279359336239,0.668185193425455,0.4505711639456046,0.5,0.5636184857423796,0.5093411996066863,0.6098328416912489,0.4464832442729045,0.6484431333988856,32,9,2,30,raw
12,bernoulli,1,32,0.3,0.4540271492971839,0.4383345716003266,0.6364334262858755,0.4398573648029366,0.5,0.6458096590909091,0.6031960227272728,0.6386363636363637,0.457139841856336,0.6151633522727273,32,4,2,30,raw
38,bernoulli,1,32,0.3,0.4519791255188087,0.5819727721055591,0.6868596996654674,0.4408073244222353,0.5,0.5805490805490805,0.548951048951049,0.617974617974618,0.4371187558501296,0.6144457394457394,32,19,2,30,raw
36,bernoulli,1,32,0.3,0.4608780289124421,0.5289589059783292,0.6395291748684252,0.4576586305263987,0.5,0.5802910052910053,0.5395502645502646,0.5996031746031746,0.473586735007985,0.5672619047619047,32,3,2,30,raw
18,bernoulli,1,32,0.3,0.4440303380380818,0.4711393179292936,0.5930730825921835,0.4446810377808166,0.5,0.4709876111149996,0.4633582977532022,0.5498005179533842,0.4468742557332703,0.6162245397914187,32,2,2,30,raw
37,bernoulli,1,32,0.3,0.4500500492237896,0.465464666143137,0.6072939771823104,0.4374958106249091,0.5,0.608259587020649,0.5980662078007211,0.6207800721075057,0.4477627086710162,0.5857423795476893,32,20,2,30,raw
24,bernoulli,1,32,0.3,0.4758915947049015,0.5110798115522126,0.728980889950313,0.4700224137034544,0.5,0.5340825350036845,0.499846475067551,0.5892901007123555,0.4981438635840519,0.5413596168017686,32,8,2,30,raw
35,bernoulli,1,32,0.3,0.4551971181743506,0.4919923062265698,0.5418013503062395,0.4325819840757702,0.5,0.592432573972244,0.6645064152919612,0.6713144802304268,0.4567307030141064,0.5889303482587065,32,23,2,30,raw
11,bernoulli,1,32,0.3,0.4491490849089513,0.4837682369155876,0.6053472581611787,0.4335502224630481,0.5,0.6393875056295438,0.6059319307726951,0.6497458663063759,0.4261595069496169,0.687705076240108,32,21,2,30,raw
0,beta,1,32,0.5,0.4526837930407725,0.448761284136422,0.5661281034283888,0.4446703145237604,0.5,0.634640522875817,0.565359477124183,0.6360203340595498,0.4533908820293043,0.5932946017913338,32,3,2,30,raw
41,beta,1,32,0.5,0.4453316065386931,0.4402221562907813,0.6139311535940345,0.4341078279637448,0.5,0.6224756246556309,0.6474618498909996,0.6455932731236376,0.4453332963069502,0.6273626715856551,32,2,2,30,raw
43,beta,1,32,0.5,0.4404272176669073,0.4382275254339966,0.454310133421566,0.4288823647440722,0.5,0.6599415431571868,0.6438788443133908,0.6578464085253873,0.4343126197317422,0.6408654716639508,32,28,2,30,raw
3,beta,1,32,0.5,0.4500423510808514,0.4327722275929909,0.4703803796037324,0.4374425203166363,0.5,0.6201445783132531,0.594578313253012,0.6432771084337349,0.4480491505093648,0.6139156626506024,32,6,2,30,raw
24,beta,1,32,0.5,0.453164542873415,0.4470166342038302,0.5410271653690053,0.4448976424720878,0.5,0.6085848074921957,0.5930801248699271,0.6178720083246617,0.4551859060854322,0.6093392299687825,32,9,2,30,raw
4,beta,1,32,0.5,0.4510489952895731,0.4407063395588017,0.5986069989511851,0.4481188037076824,0.5,0.581929788961039,0.5022828733766234,0.5933948863636364,0.4406912422437865,0.6452161120129869,32,4,2,30,raw
37,beta,1,32,0.5,0.4440384592129729,0.422578542902735,0.4361922439282241,0.4321001463549277,0.5,0.607121522998208,0.5797470326987507,0.606887774978573,0.4594955844002842,0.5835519310183622,32,8,2,30,raw
48,beta,1,32,0.5,0.4540816928249097,0.4691174815088993,0.6391119417870602,0.4493070930190643,0.5,0.582220357550754,0.5911940889914458,0.6360860545882572,0.4414909754097535,0.6480199519847099,32,4,2,30,raw
1,beta,1,32,0.5,0.4475406484150429,0.4470913976627559,0.5407845454651534,0.4419807307856773,0.5,0.5524482109227873,0.5466337099811676,0.5873587570621469,0.4498705737433326,0.6050141242937852,32,27,2,30,raw
30,beta,1,32,0.5,0.4426598933777232,0.4344108203142316,0.6672656279299162,0.4372154741151556,0.5,0.6038101388440426,0.5413427386304364,0.6109883013337969,0.4384911753507055,0.6108765306375897,32,29,2,30,raw
47,beta,1,32,0.5,0.4609220793132729,0.4634028952110113,0.6407782673667506,0.4450478185453438,0.5,0.6464160401002507,0.616265664160401,0.6446992481203007,0.4579739263236154,0.6102130325814537,32,3,2,30,raw
14,beta,1,32,0.5,0.453450940732814,0.4667353090682565,0.6197150180341296,0.4479375065531676,0.5,0.5871752802843861,0.5312824719715614,0.601312551271534,0.4349386647161278,0.6732977850697293,32,23,2,30,raw
20,beta,1,32,0.5,0.4525326112197625,0.4419481950916162,0.7058303286598443,0.4462553049087427,0.5,0.5902564102564103,0.5826923076923076,0.586948717948718,0.4653727462584878,0.5837948717948718,32,9,2,30,raw
40,beta,1,32,0.5,0.4448669949009894,0.4343623317270832,0.6252987862703155,0.4335905710739587,0.5,0.6395026303204208,0.605428024868484,0.6394069823051172,0.4110788414113829,0.7137733142037302,32,2,2,30,raw
44,beta,1,32,0.5,0.4599273086208738,0.4536547688050543,0.5541847798487326,0.44858448198365,0.5,0.6083263714842662,0.5914322844147405,0.6367307156780841,0.4565177543327521,0.6193492991738606,32,16,2,30,raw
45,beta,1,32,0.5,0.4571439164013171,0.4437738909133032,0.5897510278845639,0.448677200957977,0.5,0.6181455633100698,0.6153040877367896,0.622308075772682,0.4415577822498682,0.6684945164506481,32,8,2,30,raw
10,beta,1,32,0.5,0.4472250774277923,0.4464176919156416,0.6323348232249054,0.4387977120684524,0.5,0.6011291229385307,0.5871205022488756,0.6236881559220391,0.4659062592172951,0.5567958208395801,32,30,2,30,raw
22,beta,1,32,0.5,0.4801895291693812,0.5459546382683617,0.6785780961920915,0.4650059104615586,0.5,0.6251533032511859,0.6152261946083537,0.62640286937406,0.4381239052730276,0.7124378109452736,32,26,2,30,raw
33,beta,1,32,0.5,0.4403898639817875,0.4415200517179176,0.6206395629833774,0.4353244880893208,0.5,0.5909480751794948,0.5366218236173393,0.5912911367590482,0.455799235452343,0.5802519052169866,32,2,2,30,raw
12,beta,1,32,0.5,0.4726036294697676,0.4728249335560893,0.5906121005309742,0.4598852528629084,0.5,0.5982935951379149,0.557807386629266,0.5938522674146797,0.4494553647714072,0.6394693782141188,32,5,2,30,raw
18,beta,1,32,0.5,0.4691365555484312,0.4500616872414877,0.6277191378649741,0.4567116328913949,0.5,0.6271422830532114,0.5898163250833275,0.620381533224594,0.4485067114769075,0.6754840082263669,32,14,2,30,raw
2,beta,1,32,0.5,0.4482847538435839,0.4349110499782728,0.6826606485614094,0.4407691746747671,0.5,0.6112409823291355,0.5697157077143504,0.6288615740391624,0.4629115812169371,0.5861297539149888,32,26,2,30,raw
6,beta,1,32,0.5,0.4534399483665233,0.4444434235067694,0.5575369060600003,0.4452135578462439,0.5,0.5830108586036258,0.6081990665822369,0.611154107741739,0.458702390367489,0.5945730434578672,32,17,2,30,raw
26,beta,1,32,0.5,0.4499320959144729,0.4452574009855857,0.6253824017834114,0.4400928672679284,0.5,0.6255637254901961,0.5907107843137255,0.6259558823529412,0.4414749429640616,0.6431740196078432,32,7,2,30,raw
27,beta,1,32,0.5,0.4481554134375186,0.4414826386106546,0.5985415515131651,0.4393358031596849,0.5,0.6267676767676768,0.6165945165945166,0.6294131794131794,0.4567728045459813,0.6242664742664743,32,2,2,30,raw
34,beta,1,32,0.5,0.4544417388942866,0.4573602877625335,0.6333120987703684,0.4465798029874245,0.5,0.5957412633945987,0.5808953443014158,0.5985865400059659,0.4467770602532827,0.631077763245451,32,14,2,30,raw
49,beta,1,32,0.5,0.4592795214397593,0.4552427329793205,0.6720532912626773,0.4570865108631075,0.5,0.5668247339986316,0.5351640833274353,0.5713426286361385,0.4411296146418448,0.6622785287942057,32,17,2,30,raw
15,beta,1,32,0.5,0.4606281956130919,0.4634385547896025,0.6180066334606064,0.4567205563071333,0.5,0.579113847639744,0.5708559700591573,0.5930459978268744,0.4203916893424338,0.7195822769527949,32,18,2,30,raw
28,beta,1,32,0.5,0.450715564986571,0.4496184188238108,0.6419005372372775,0.4452248035211347,0.5,0.570486111111111,0.5279976851851852,0.5996296296296296,0.4581620336971138,0.5427893518518518,32,13,2,30,raw
9,beta,1,32,0.5,0.4455451692123442,0.4335402378362415,0.498921184178885,0.4386904732081258,0.5,0.6048199698152985,0.542534077569892,0.6069999760438876,0.4458458534009822,0.5981481925113193,32,19,2,30,raw
