seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch,knn_selection_version
17,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5674236385102067,0.4534789708823009,2.0
21,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5872328086617318,0.4738173135277194,2.0
49,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5752850705779576,0.5043031770414346,2.0
43,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,10,0.5340385029404099,0.5186803633128465,2.0
41,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,20,0.5999177305828941,0.4635406629858687,2.0
30,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5909169251982075,0.4984341480776211,2.0
40,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.581496252457405,0.5514117750894708,2.0
26,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5686460807600949,0.5194189194013752,2.0
11,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.594238683127572,0.5157249238264684,2.0
19,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.611036615536863,0.4653358259176419,2.0
36,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5827982371249968,0.4847528153171008,2.0
16,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5557963043212552,0.5254718476657041,2.0
34,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,5,0.5955007451217809,0.5008134780963738,2.0
28,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5458575678566654,0.4970176683888962,2.0
38,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,20,0.5478736949325185,0.4878950804483281,2.0
12,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.6131331891328721,0.5043118640849791,2.0
35,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,5,0.5829326230094211,0.4887525191571419,2.0
14,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,5,0.586917440996939,0.4335076358270061,2.0
31,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.6000433192144783,0.5260540202235647,2.0
20,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,5,0.546071754509055,0.4848815668659072,2.0
46,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,20,0.6060905112222369,0.4636819570034994,2.0
47,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.6048296237699711,0.4949129123372992,2.0
39,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5588385598141696,0.5630939315032624,2.0
22,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.547132004460552,0.4912023372921102,2.0
27,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5339923086167527,0.5343501291566316,2.0
15,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,50,0.5286395229711244,0.5177308918766844,2.0
42,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5855183845690174,0.4842404670929101,2.0
18,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,50,0.6239165386039388,0.4813627748752243,2.0
