seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch,knn_selection_version
22,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5460930965988291,0.5087782845847395,2.0
20,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,20,0.4912245533147291,0.4970889584504697,2.0
14,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5798963937039251,0.4817596090572941,2.0
36,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,10,0.5289998169120916,0.5365070641862253,2.0
30,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,0.5416192692175112,0.4567121222971425,2.0
34,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,5,0.6054114469333582,0.4394836754246248,2.0
46,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,0.5867646255743741,0.4992492672423447,2.0
42,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,0.5666267533356141,0.4477311589277452,2.0
28,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5100239002540446,0.4992453572521084,2.0
44,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5833871712044301,0.4724873643023208,2.0
