seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
39,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5799767711962833,0.4492503279492131,30,2,30,2
13,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5791960350534204,0.4355886464979327,3,2,30,2
45,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5112086520150064,0.4836212107267638,9,2,30,2
41,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.6119808647429843,0.4574247768971352,6,2,30,2
25,bernoulli,54,none,1.0,0.05,raw,none,,54,31.0,50,0.4732512779122948,0.4860678286432635,27,2,30,2
14,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5682859678675578,0.4635049791140635,8,2,30,2
49,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5612729320888317,0.4522076726551455,28,2,30,2
37,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.5079815251843571,0.4974500333671547,23,2,30,2
22,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5449060844717033,0.4588982521583704,21,2,30,2
30,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,5,0.5630386073767667,0.4451869821166551,23,2,30,2
34,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.6255763051273693,0.4317340490810667,9,2,30,2
46,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5684490142998682,0.4636138384779885,10,2,30,2
23,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.5294216993768563,0.4508033667680685,18,2,30,2
5,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5131312711347635,0.4976630134063043,24,2,30,2
42,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.501513041070003,0.497493556210945,25,2,30,2
48,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.4888022080508154,0.4973650135524683,14,2,30,2
16,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5337011233707789,0.4592794403281387,11,2,30,2
27,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.574251892801346,0.4608668418650573,9,2,30,2
12,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.4802130165453042,0.4976002654200256,24,2,30,2
17,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5377872069908477,0.4481628281230447,30,2,30,2
21,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,0.5593825397606972,0.4747181363544085,19,2,30,2
33,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5759132514224458,0.4446585186423167,20,2,30,2
24,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5184575511347717,0.4869327846069149,16,2,30,2
20,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.4994329062106002,0.4550031510181099,26,2,30,2
36,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5568586038239218,0.4453907446132593,14,2,30,2
29,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.548521233569262,0.4549815521587598,27,2,30,2
32,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5176191400473232,0.4947295618399306,30,2,30,2
9,bernoulli,54,none,1.0,0.05,raw,none,,54,30.0,50,0.5597333091436866,0.4558024392941907,21,2,30,2
28,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,50,0.5150128693675625,0.4829235017203367,12,2,30,2
44,bernoulli,54,none,1.0,0.05,raw,none,,54,29.0,20,0.5243149405585953,0.49722019476480167,7,2,30,2
