n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,42,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.4282882100889354,0.8012073623775751,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.753225326538086, 7.692721843719482, 7.623623371124268, 7.74268913269043, 7.665002822875977, 7.775256156921387, 7.629231929779053, 7.638855457305908, 7.577062606811523, 7.65447473526001]",sae,286,Pre-32
1,beta,46,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.4239936891976833,0.7654232424677188,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.1733832359313965, 7.242842197418213, 7.171023845672607, 7.21406888961792, 7.226614952087402, 7.170331001281738, 7.337981700897217, 7.144887924194336, 7.332960605621338, 7.196146488189697]",sae,286,Pre-32
1,beta,9,0.005,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2196,97,10,2196,220,0.5494946000039511,0.5306670074111934,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.132478713989258, 8.10644245147705, 8.091680526733398, 8.121068000793457, 8.130297660827637, 8.096165657043457, 8.155509948730469, 8.112625122070312, 8.174454689025879, 8.179161071777344]",sae,286,Pre-32
1,beta,21,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,97,10,2248,220,0.4788643014280822,0.4793942623678835,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.645798683166504, 8.46096134185791, 8.607433319091797, 8.595940589904785, 8.536510467529297, 8.5899076461792, 8.51949405670166, 8.5625581741333, 8.584229469299316, 8.607102394104004]",sae,286,Pre-32
1,beta,40,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.508032677675137,0.6421087922219428,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.011481285095215, 8.04912281036377, 8.202460289001465, 8.255229949951172, 7.994475364685059, 8.168828010559082, 8.198912620544434, 8.068735122680664, 8.00710678100586, 7.960623264312744]",sae,286,Pre-32
1,beta,24,0.002,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2276,97,10,2276,220,0.5745238447295654,0.4505020330263048,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.598896026611328, 8.656292915344238, 8.833707809448242, 8.598274230957031, 8.815372467041016, 8.651386260986328, 8.567164421081543, 8.554838180541992, 8.715496063232422, 8.547978401184082]",sae,286,Pre-32
1,beta,14,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.4557683564547293,0.7826744186046511,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.072937965393066, 8.16249942779541, 8.059107780456543, 8.069343566894531, 8.064291954040527, 8.064666748046875, 8.0591402053833, 8.006698608398438, 8.084961891174316, 8.143824577331543]",sae,286,Pre-32
1,beta,2,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,220,0.4654144982578008,0.5548972080079002,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.360898971557617, 8.312521934509277, 8.350207328796387, 8.384634017944336, 8.364954948425293, 8.442362785339355, 8.333683013916016, 8.44489574432373, 8.379337310791016, 8.297343254089355]",sae,286,Pre-32
1,beta,48,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5328311950446593,0.5343300110741971,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.059491157531738, 8.064833641052246, 8.129609107971191, 8.035305976867676, 8.08900260925293, 8.040606498718262, 8.114960670471191, 8.092842102050781, 8.060362815856934, 8.067112922668457]",sae,286,Pre-32
1,beta,43,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,286,0.4358337210452298,0.6728092420400114,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.036845207214355, 8.510286331176758, 8.3883638381958, 8.260455131530762, 8.417694091796875, 8.392616271972656, 8.304203987121582, 8.218225479125977, 8.17663860321045, 8.256387710571289]",sae,286,Pre-32
1,beta,47,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2234,97,10,2234,220,0.5372919500595988,0.6690927135886195,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.358798027038574, 8.276415824890137, 8.104263305664062, 8.022717475891113, 8.10183048248291, 8.132651329040527, 8.234569549560547, 8.217530250549316, 8.268295288085938, 8.291571617126465]",sae,286,Pre-32
1,beta,20,0.03,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5287346757422191,0.4666696939424212,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.018164157867432, 7.097561359405518, 6.861699104309082, 7.050563812255859, 7.013291835784912, 6.867713928222656, 6.982276439666748, 6.854090213775635, 6.975884914398193, 7.081496238708496]",sae,286,Pre-32
1,beta,22,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.3838563234052105,0.352507513148009,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.943161487579346, 7.808365345001221, 8.09010124206543, 7.892934799194336, 7.935687065124512, 7.939281463623047, 7.897439479827881, 7.987367630004883, 7.924084186553955, 7.8550238609313965]",sae,286,Pre-32
1,beta,36,0.028,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2380,97,10,2380,220,0.5589015886060655,0.4030408773678963,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.973315715789795, 7.941699504852295, 8.0537748336792, 7.973994731903076, 8.05597972869873, 7.976589202880859, 7.997643947601318, 7.959351062774658, 7.95694637298584, 8.021598815917969]",sae,286,Pre-32
1,beta,30,0.026,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5280319526912864,0.5035983405300144,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.048262596130371, 8.201574325561523, 8.06247329711914, 8.10919189453125, 8.09408187866211, 8.129528999328613, 8.00406265258789, 8.118382453918457, 8.086567878723145, 8.077136039733887]",sae,286,Pre-32
1,beta,20,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5278774810053419,0.4376078466987558,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.474386692047119, 7.551601886749268, 7.317901611328125, 7.506330490112305, 7.470149993896484, 7.320779323577881, 7.437587738037109, 7.308613300323486, 7.435080051422119, 7.533471584320068]",sae,286,Pre-32
1,beta,38,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2328,97,10,2328,206,0.5403430214375576,0.5963488843813387,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.041267395019531, 6.000009059906006, 5.948200225830078, 5.991683006286621, 5.9351301193237305, 6.04953670501709, 5.916728973388672, 5.941028594970703, 6.106933116912842, 6.002810001373291]",sae,286,Pre-32
1,beta,32,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2290,97,10,2290,286,0.5032524480575393,0.3560090702947846,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.390816688537598, 7.434196472167969, 7.383932590484619, 7.38721227645874, 7.369836807250977, 7.350313663482666, 7.414887428283691, 7.45510196685791, 7.400971412658691, 7.344098091125488]",sae,286,Pre-32
1,beta,41,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2384,97,10,2384,220,0.6182333619624296,0.4869146005509642,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.284140110015869, 7.130076885223389, 7.128680229187012, 7.257407188415527, 7.0349040031433105, 7.090699195861816, 7.125489711761475, 7.15402889251709, 7.129883289337158, 7.100658893585205]",sae,286,Pre-32
1,beta,20,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5289516097076296,0.4666696939424212,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.904460430145264, 6.984161853790283, 6.747618675231934, 6.936505317687988, 6.899427890777588, 6.754828453063965, 6.868799209594727, 6.740840911865234, 6.861427307128906, 6.968718528747559]",sae,286,Pre-32
1,beta,10,0.016,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,206,0.50473167769349,0.6132498695878978,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.964858531951904, 8.148689270019531, 8.10406494140625, 8.03088665008545, 8.14731216430664, 8.051279067993164, 8.141145706176758, 8.086479187011719, 8.112076759338379, 8.011066436767578]",sae,286,Pre-32
1,beta,14,0.015,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.4564191191261871,0.7853488372093024,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.8107590675354, 7.901537895202637, 7.794656753540039, 7.8040690422058105, 7.800582408905029, 7.798813819885254, 7.796302318572998, 7.7397356033325195, 7.820657730102539, 7.880921363830566]",sae,286,Pre-32
1,beta,32,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2290,97,10,2290,286,0.5032896660921499,0.3560090702947846,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.367850303649902, 7.41135835647583, 7.361093521118164, 7.36430025100708, 7.346884727478027, 7.327354907989502, 7.391836166381836, 7.432406425476074, 7.378094673156738, 7.321181774139404]",sae,286,Pre-32
1,beta,36,0.01,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2380,97,10,2380,220,0.5579878715714722,0.4050348953140578,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.480633735656738, 8.450187683105469, 8.556915283203125, 8.479046821594238, 8.557214736938477, 8.482486724853516, 8.587193489074707, 8.467435836791992, 8.465010643005371, 8.526437759399414]",sae,286,Pre-32
1,beta,44,0.036,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.6711963952538329,0.4636355939378546,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.606688499450684, 6.528064250946045, 6.562641143798828, 6.533207893371582, 6.514266014099121, 6.4965291023254395, 6.478607177734375, 6.529158115386963, 6.545151710510254, 6.559609889984131]",sae,286,Pre-32
1,beta,34,0.02,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2686,97,10,2686,286,0.4409195909438597,0.8073968776497581,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.5919013023376465, 7.526713848114014, 7.513663291931152, 7.540414810180664, 7.54447603225708, 7.613792419433594, 7.507347583770752, 7.493603229522705, 7.536507606506348, 7.559876918792725]",sae,286,Pre-32
1,beta,25,0.002,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2158,97,10,2158,220,0.4157127567373397,0.7630585813534609,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.989231586456299, 8.057087898254395, 7.998478412628174, 8.073999404907227, 7.984610557556152, 8.033564567565918, 7.972057342529297, 8.131187438964844, 7.99315071105957, 8.018670082092285]",sae,286,Pre-32
1,beta,48,0.03,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5333734317199523,0.5341596388108016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.639778137207031, 7.645586013793945, 7.718719005584717, 7.615952491760254, 7.672598838806152, 7.627407073974609, 7.698854923248291, 7.676360607147217, 7.642378807067871, 7.649391174316406]",sae,286,Pre-32
1,beta,28,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5053314930608468,0.4002347417840375,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.566035747528076, 7.48867654800415, 7.567287921905518, 7.459085464477539, 7.486687660217285, 7.764760494232178, 7.677749156951904, 7.637599468231201, 7.646766185760498, 7.7057905197143555]",sae,286,Pre-32
1,beta,22,0.02,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.3837141978309708,0.3533527422990232,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.430632591247559, 8.299330711364746, 8.574488639831543, 8.38382625579834, 8.42563247680664, 8.429289817810059, 8.387300491333008, 8.477228164672852, 8.412379264831543, 8.346199035644531]",sae,286,Pre-32
1,beta,14,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.4575022039725158,0.7845348837209303,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.404019832611084, 7.49638032913208, 7.38398551940918, 7.392012596130371, 7.3912434577941895, 7.385112762451172, 7.387417793273926, 7.325311660766602, 7.410500526428223, 7.472604274749756]",sae,286,Pre-32
1,beta,15,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,286,0.4261041344390356,0.547672595924487,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.315791130065918, 8.278555870056152, 8.269887924194336, 8.389684677124023, 8.251167297363281, 8.36661148071289, 8.282037734985352, 8.31610107421875, 8.331864356994629, 8.29005241394043]",sae,286,Pre-32
1,beta,4,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5648979889086855,0.652892561983471,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.501801490783691, 6.454750061035156, 6.544492721557617, 6.428153038024902, 6.399720668792725, 6.548940658569336, 6.516152381896973, 6.492067337036133, 6.471743106842041, 6.5826311111450195]",sae,286,Pre-32
1,beta,12,0.022,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,220,0.530024798640804,0.5431562396557431,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.281747817993164, 8.28386116027832, 8.473541259765625, 8.397223472595215, 8.278861999511719, 8.225513458251953, 8.313962936401367, 8.275644302368164, 8.30258560180664, 8.300287246704102]",sae,286,Pre-32
1,beta,26,0.032,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5839927443092797,0.5046284816927019,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.872341632843018, 6.930762767791748, 6.872976779937744, 6.888264179229736, 6.820675373077393, 6.797736167907715, 6.885695934295654, 6.818776607513428, 6.883171081542969, 6.815892219543457]",sae,286,Pre-32
1,beta,28,0.022,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5051937953259882,0.401679306608884,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.066938400268555, 8.00094223022461, 8.068163871765137, 7.957542896270752, 7.98983907699585, 8.260519027709961, 8.175621032714844, 8.130552291870117, 8.14423942565918, 8.204970359802246]",sae,286,Pre-32
1,beta,4,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5620239150433257,0.653305785123967,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.038418292999268, 6.9588422775268555, 7.04987907409668, 6.9394330978393555, 6.90300989151001, 7.050576686859131, 7.013177871704102, 6.996018409729004, 6.960049629211426, 7.114874839782715]",sae,286,Pre-32
1,beta,36,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2380,97,10,2380,220,0.5580999419171471,0.4075274177467597,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.365995407104492, 8.335309028625488, 8.443408012390137, 8.365163803100586, 8.444183349609375, 8.3681058883667, 8.432645797729492, 8.353238105773926, 8.350146293640137, 8.412606239318848]",sae,286,Pre-32
1,beta,34,0.024,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2686,97,10,2686,286,0.4411197509020938,0.8073968776497581,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.476781845092773, 7.411196231842041, 7.399688720703125, 7.424582004547119, 7.428630352020264, 7.499390602111816, 7.391406059265137, 7.3774309158325195, 7.419867515563965, 7.4441375732421875]",sae,286,Pre-32
1,beta,36,0.03,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2380,97,10,2380,220,0.5590188602923583,0.4030408773678963,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.917630672454834, 7.885873317718506, 7.998452186584473, 7.918436527252197, 8.000879287719727, 7.92100715637207, 7.940524578094482, 7.903299808502197, 7.901086330413818, 7.966087341308594]",sae,286,Pre-32
1,beta,8,0.03,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.4634299536545267,0.6459232918465837,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.864987850189209, 7.843531131744385, 7.676691055297852, 7.777041435241699, 7.837462425231934, 7.827415943145752, 7.822014331817627, 7.757743835449219, 7.793274402618408, 7.78941011428833]",sae,286,Pre-32
1,beta,4,0.036,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5651853095892455,0.652892561983471,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.44246768951416, 6.399902820587158, 6.489835262298584, 6.37288761138916, 6.344885349273682, 6.494325637817383, 6.461053371429443, 6.436939239501953, 6.41693639755249, 6.524037837982178]",sae,286,Pre-32
1,beta,38,0.016,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2328,97,10,2328,206,0.5387598100109843,0.5789626195305707,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.733952045440674, 6.695499420166016, 6.651633262634277, 6.687910556793213, 6.633305549621582, 6.762962341308594, 6.616954803466797, 6.6449971199035645, 6.809497356414795, 6.703845024108887]",sae,286,Pre-32
1,beta,24,0.01,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2276,97,10,2276,220,0.5752966747770021,0.4521616463364035,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.370004653930664, 8.427145957946777, 8.608494758605957, 8.368887901306152, 8.590797424316406, 8.422245979309082, 8.338053703308105, 8.325661659240723, 8.486743927001953, 8.319064140319824]",sae,286,Pre-32
1,beta,3,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2516,97,10,2516,220,0.5224803600087997,0.5537179487179488,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.59891414642334, 7.6367902755737305, 7.67178201675415, 7.666342735290527, 7.652353763580322, 7.735764980316162, 7.728888034820557, 7.734007835388184, 7.687625408172607, 7.691932678222656]",sae,286,Pre-32
1,beta,18,0.026,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2140,97,10,2140,220,0.521943879293276,0.4877846790890269,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.54496955871582, 7.342984199523926, 7.613985538482666, 7.348756313323975, 7.259434700012207, 7.2412824630737305, 7.250665664672852, 7.322285175323486, 7.5424089431762695, 7.3209309577941895]",sae,286,Pre-32
1,beta,42,0.015,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.4281720052100211,0.8026426882809861,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.502563953399658, 7.438207149505615, 7.368447780609131, 7.489913463592529, 7.410871982574463, 7.523050308227539, 7.375504493713379, 7.382352352142334, 7.322451591491699, 7.400256156921387]",sae,286,Pre-32
1,beta,8,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.4626246303741372,0.6461772923545847,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.299639701843262, 8.281086921691895, 8.107063293457031, 8.209163665771484, 8.26761245727539, 8.261699676513672, 8.255133628845215, 8.186010360717773, 8.22866153717041, 8.22329330444336]",sae,286,Pre-32
1,beta,46,0.026,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.4241273061361894,0.767754662840746,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.6208720207214355, 6.696960926055908, 6.6150054931640625, 6.658478736877441, 6.675555229187012, 6.618739128112793, 6.791444778442383, 6.59808349609375, 6.73920202255249, 6.646540641784668]",sae,286,Pre-32
1,beta,48,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5325748528895811,0.5343300110741971,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.261326789855957, 8.266234397888184, 8.326876640319824, 8.236565589904785, 8.288812637329102, 8.238941192626953, 8.31450080871582, 8.292747497558594, 8.260955810546875, 8.267603874206543]",sae,286,Pre-32
1,beta,24,0.028,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2276,97,10,2276,220,0.5770825963296786,0.451663762343374,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.85851526260376, 7.914681434631348, 8.105350494384766, 7.855775356292725, 8.089082717895508, 7.9098968505859375, 7.825926780700684, 7.813141345977783, 7.975192070007324, 7.8073410987854]",sae,286,Pre-32
1,beta,42,0.032,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.4279307432871146,0.805597771023303,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.033169269561768, 6.96126651763916, 6.890097141265869, 7.016358375549316, 6.934699058532715, 7.050594806671143, 6.899981498718262, 6.901094436645508, 6.845052242279053, 6.923797607421875]",sae,286,Pre-32
1,beta,14,0.032,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.4577484372464915,0.7845348837209303,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.317001819610596, 7.409677028656006, 7.296056270599365, 7.303797245025635, 7.303613662719727, 7.2963433265686035, 7.299802303314209, 7.23659610748291, 7.3227458000183105, 7.385185718536377]",sae,286,Pre-32
1,beta,49,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2356,97,10,2356,220,0.4313980905603323,0.5035055160325806,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.678272724151611, 7.754286766052246, 7.6295294761657715, 7.609071731567383, 7.7101874351501465, 7.711349964141846, 7.6945719718933105, 7.720768451690674, 7.6532979011535645, 7.65980339050293]",sae,286,Pre-32
1,beta,12,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,220,0.5301434267957125,0.5448113207547169,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.203021049499512, 8.202963829040527, 8.391036033630371, 8.316685676574707, 8.197664260864258, 8.144308090209961, 8.231599807739258, 8.194750785827637, 8.222151756286621, 8.21988296508789]",sae,286,Pre-32
1,beta,0,0.022,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2078,97,10,2078,286,0.4644942372111402,0.4176065162907268,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.500769138336182, 7.439402103424072, 7.320120811462402, 7.377382278442383, 7.295670509338379, 7.380418300628662, 7.435097694396973, 7.435811519622803, 7.279408931732178, 7.337795734405518]",sae,286,Pre-32
1,beta,42,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.4280330364276074,0.8040780141843971,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.225804805755615, 7.157060623168945, 7.086501598358154, 7.210729122161865, 7.1301727294921875, 7.2445068359375, 7.095201015472412, 7.098762512207031, 7.041072368621826, 7.119399547576904]",sae,286,Pre-32
1,beta,20,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5279361646835621,0.4376078466987558,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.4429240226745605, 7.520370960235596, 7.286634922027588, 7.474976062774658, 7.438671588897705, 7.289525985717773, 7.406193256378174, 7.277256488800049, 7.403402805328369, 7.502359867095947]",sae,286,Pre-32
1,beta,48,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5335153357331428,0.5341596388108016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.527958393096924, 7.533763408660889, 7.609127521514893, 7.504020690917969, 7.5614800453186035, 7.517160415649414, 7.587788105010986, 7.565240859985352, 7.5308356285095215, 7.537927150726318]",sae,286,Pre-32
1,beta,49,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2356,97,10,2356,220,0.4310133332991406,0.5036086194453037,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.883126258850098, 7.96418571472168, 7.832729339599609, 7.814772129058838, 7.917374134063721, 7.914510250091553, 7.903799533843994, 7.9245285987854, 7.8586626052856445, 7.864231586456299]",sae,286,Pre-32
1,beta,0,0.0155,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2078,97,10,2078,286,0.4644125693720198,0.4174812030075187,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.686856269836426, 7.625524044036865, 7.506418228149414, 7.564757347106934, 7.483811855316162, 7.564973831176758, 7.621949195861816, 7.622494220733643, 7.467146873474121, 7.525667190551758]",sae,286,Pre-32
1,beta,16,0.004,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.5523153543255004,0.3890542328042328,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.210512161254883, 8.131551742553711, 8.254948616027832, 8.148999214172363, 8.335468292236328, 8.067387580871582, 8.085102081298828, 8.118181228637695, 8.111641883850098, 8.241479873657227]",sae,286,Pre-32
1,beta,44,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.668432286809751,0.4638049276098552,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.123789310455322, 7.0516510009765625, 7.084657192230225, 7.055367946624756, 7.038095474243164, 7.019796371459961, 7.002439498901367, 7.050696849822998, 7.067917823791504, 7.073543548583984]",sae,286,Pre-32
