item,assigned_skill,max_loading
548,16,0.045170077216586765
549,0,0.034070740888492414
550,16,0.029767441496821083
551,2,0.05294884971944652
552,2,0.040635306661025
553,2,0.02961669554331804
554,16,0.03800658391416618
555,2,0.024370020116411133
556,16,0.05066151188616238
557,2,0.021830416985503902
558,0,0.04364034084881622
559,14,0.018551537802877424
560,2,0.031895618982940646
561,2,0.04613544230320248
562,2,0.02843488612516333
563,0,0.05056478273255743
564,2,0.051603193913092905
565,18,0.04062004805361821
566,2,0.05097139580807964
567,2,0.06921490280888141
568,17,0.021253862450667762
569,2,0.04967298761498937
570,0,0.02889583354941909
571,16,0.040373226562655046
572,2,0.04191262383373846
573,18,0.04760397851965094
574,17,0.02625214668142292
575,2,0.054567526266913045
576,2,0.05912081472889225
577,0,0.023250795420440402
578,18,0.03611790052273474
579,0,0.026196229979651223
580,18,0.047756255231945315
581,2,0.01548535528393339
582,16,0.04418865246118091
583,16,0.02842912232478785
584,2,0.04160287702621585
585,0,0.0427462188015785
586,0,0.038058584977813066
587,16,0.03673661944833411
588,5,0.018050262984956173
589,2,0.04546048771937409
590,2,0.047781816838761766
591,2,0.03770804625311961
592,2,0.021983395213303503
593,2,0.05202277817220163
594,0,0.04295609417331888
595,16,0.059202089229110896
596,2,0.03830022220745136
597,16,0.07515755589273151
598,0,0.053385660574165765
599,2,0.03630675218585573
600,16,0.033172139657243666
601,2,0.042659344789555194
602,0,0.05300909630007346
603,2,0.06315187042574237
604,5,0.021679095316121125
605,16,0.04285536015726129
606,16,0.03770073322617334
607,2,0.06732903672656178
608,18,0.05708483274837145
609,18,0.025755205825204488
610,2,0.04941284783123445
611,16,0.045245370885382274
612,16,0.05269158042581461
613,16,0.06153629400494328
614,0,0.04991474282506483
615,18,0.03952834717468496
616,18,0.046097393195298264
617,2,0.031892315598129176
618,17,0.020453049289809108
619,2,0.03574073126196425
620,17,0.021707605218706308
621,2,0.04099936722850177
