n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,38,0.074,4204,0.27571926392913,0.6327447929585617,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,34,0.0535,4091,0.2453213028026926,0.7043016272265284,28,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[0.09859707951545715, 0.22619466483592987, 0.052471280097961426, 0.1095900908112526, 0.0, 0.03590258210897446, 0.009108265861868858, 0.1601797491312027, 0.2679975926876068, 0.1841367483139038, 0.13148556649684906, 0.22293716669082642, 0.18090830743312836, 0.13369223475456238, 0.21008124947547913, 0.10632472485303879, 0.20830200612545013, 0.1871444582939148, 0.12647688388824463, 0.16355130076408386, 0.15628020465373993, 0.13922619819641113, 0.1691524237394333, 0.11645893007516861, 0.19661018252372742, 0.17730280756950378, 0.0488552525639534, 0.01424540113657713, 0.11443507671356201, 0.0]",pca,32
54,beta,19,0.06,4233,0.2438445393917296,0.7497618375555715,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,7,0.042,4083,0.2327348061026492,0.7469751628144554,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.28533264994621277, 0.2671270966529846, 0.27473515272140503, 0.42054319381713867, 0.28165164589881897, 0.26327770948410034, 0.20514725148677826, 0.29594045877456665, 0.3914493918418884, 0.33699360489845276, 0.3805176317691803, 0.3437945246696472, 0.3606237471103668, 0.25936463475227356, 0.40618085861206055, 0.4023703634738922, 0.3349051773548126, 0.38841119408607483, 0.25228351354599, 0.2672991454601288, 0.3452809154987335, 0.3526005744934082, 0.3407042324542999, 0.3679683208465576, 0.38342568278312683, 0.29784998297691345, 0.27463728189468384, 0.21556495130062103, 0.3122003376483917, 0.2775231897830963]",pca,32
54,beta,40,0.054,4176,0.2624407105246075,0.6775793650793651,4,"[1, 2, 21, 25]","[0.0, 0.029311740770936012, 0.03104272671043873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006835612468421459, 0.0, 0.0, 0.0, 0.05636844038963318, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,29,0.058,4180,0.2737103599432275,0.6856204270568912,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,16,0.075,4141,0.2492337703662823,0.7688642659279779,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,8,0.068,4125,0.2739094476029002,0.6076670285060001,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,12,0.044,4151,0.2602986624704598,0.6570429252782194,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3796740770339966, 0.4098244905471802, 0.2664194703102112, 0.3493107855319977, 0.40355184674263, 0.31099507212638855, 0.4039996564388275, 0.362680047750473, 0.2894046902656555, 0.32936787605285645, 0.34480002522468567, 0.3478811979293823, 0.29484647512435913, 0.4609418213367462, 0.36755162477493286, 0.2968401610851288, 0.35781049728393555, 0.30834758281707764, 0.43238556385040283, 0.2513829469680786, 0.45798587799072266, 0.234620600938797, 0.40411433577537537, 0.2828008532524109, 0.38405469059944153, 0.28714683651924133, 0.37189432978630066, 0.45705118775367737, 0.2837407886981964, 0.32809656858444214]",pca,32
54,beta,40,0.044,4176,0.2623108812681674,0.6757779866332498,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.23485122621059418, 0.32722416520118713, 0.3283078074455261, 0.30035701394081116, 0.0721297562122345, 0.303517609834671, 0.06645336002111435, 0.2117767035961151, 0.2682126760482788, 0.26682886481285095, 0.26946547627449036, 0.2700972855091095, 0.2512497007846832, 0.28741663694381714, 0.26530081033706665, 0.24848401546478271, 0.23743204772472382, 0.19324256479740143, 0.25898948311805725, 0.2705662250518799, 0.2686930000782013, 0.3157491087913513, 0.29440611600875854, 0.13098187744617462, 0.29735493659973145, 0.34627866744995117, 0.1099015399813652, 0.23866313695907593, 0.2237587422132492, 0.30265361070632935]",pca,32
54,beta,25,0.062,4097,0.2597891287818622,0.7735968033135089,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,44,0.075,4200,0.2345445417085195,0.6824324324324325,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,47,0.06,4141,0.241076381698062,0.6583135279018918,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,3,0.055,4099,0.2583231925255801,0.6675525907633003,8,"[0, 3, 4, 6, 7, 11, 19, 21]","[0.10675624758005142, 0.0, 0.0, 0.04709044098854065, 0.03327103704214096, 0.0, 0.015257279388606548, 0.0027888875920325518, 0.0, 0.0, 0.0, 0.03653119504451752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019324729219079018, 0.0, 0.044168706983327866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,13,0.062,4176,0.2282276458260097,0.7580669626851263,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,6,0.08,4117,0.2554290151463252,0.6982294677915216,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,22,0.076,4173,0.2771794275615745,0.6847994294403402,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,34,0.08,4091,0.2456419293924842,0.7110509115927073,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,13,0.054,4176,0.2293743642725437,0.7535370528696324,18,"[0, 3, 4, 5, 6, 7, 11, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29]","[0.08618070930242538, 0.0, 0.0, 0.05478033795952797, 0.03963678330183029, 0.0288589708507061, 0.0789252296090126, 0.041022758930921555, 0.0, 0.0, 0.0, 0.06125621125102043, 0.05965510755777359, 0.05999036878347397, 0.0038708755746483803, 0.0, 0.0, 0.004399957600980997, 0.07958990335464478, 0.048753347247838974, 0.0616285614669323, 0.0, 0.0, 0.0, 0.0, 0.07087605446577072, 0.04002722352743149, 0.0, 0.029753727838397026, 0.04754003509879112]",pca,32
54,beta,0,0.078,4075,0.2628356530358878,0.7428938888166354,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,12,0.082,4151,0.2671923118291872,0.6361208267090619,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,28,0.078,4254,0.2796060544776348,0.7120113314447593,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,40,0.082,4176,0.263976789705886,0.6713933255421375,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,36,0.068,4188,0.249018927140622,0.7419454633844522,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,37,0.056,4063,0.2547556241905503,0.6880255816135763,1,[15],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004591862205415964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,18,0.084,4212,0.2435593972442863,0.6870060095368737,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,30,0.055,4060,0.2486731739951052,0.6813462894376413,12,"[1, 3, 4, 6, 8, 9, 12, 16, 19, 21, 22, 25]","[0.0, 0.10599903017282486, 0.0, 0.060143254697322845, 0.01755710318684578, 0.0, 0.04200936481356621, 0.0, 0.026413574814796448, 0.015260444954037666, 0.0, 0.0, 0.04792337119579315, 0.0, 0.0, 0.0, 0.0010287032928317785, 0.0, 0.0, 0.050649140030145645, 0.0, 0.021634750068187714, 0.023889044299721718, 0.0, 0.0, 0.02341482788324356, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,3,0.064,4099,0.2587683471449897,0.6682151515607824,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,42,0.07,4166,0.2281043516899773,0.7741626498578669,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,14,0.07,4097,0.2613509283679859,0.6593068121897939,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,20,0.072,4119,0.2316822416672539,0.7842205909567579,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,35,0.0535,4212,0.2614421664073904,0.6919686110926209,11,"[4, 9, 11, 12, 14, 17, 19, 21, 24, 26, 29]","[0.0, 0.0, 0.0, 0.0, 0.004820520989596844, 0.0, 0.0, 0.0, 0.0, 0.03964393213391304, 0.0, 0.06342539191246033, 0.03130823373794556, 0.0, 0.044002965092659, 0.0, 0.0, 0.04253532737493515, 0.0, 0.08077889680862427, 0.0, 0.01920412853360176, 0.0, 0.0, 0.07501251250505447, 0.0, 0.10568223148584366, 0.0, 0.0, 0.10951004177331924]",pca,32
54,beta,48,0.072,4213,0.2436611273334774,0.6656618150209908,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,31,0.064,4106,0.237810271336643,0.7362014159803496,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,4,0.075,4246,0.2564417493794913,0.6589313784999455,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,46,0.084,4093,0.2471048459130352,0.7062589277033648,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,41,0.054,4220,0.2457885287492973,0.6243156911887562,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,10,0.076,4217,0.2590907371832613,0.7229575163398692,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,24,0.085,4143,0.2679217005316592,0.7470289335246294,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,26,0.074,4094,0.2692086735863822,0.6695465669795337,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,14,0.058,4097,0.261194743628101,0.6611063217188244,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,38,0.076,4204,0.2759279460700281,0.6318879142519975,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,46,0.055,4093,0.2444900834528902,0.7234468327943695,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,32,0.075,4096,0.2359996593773937,0.731870196986476,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,18,0.045,4212,0.2386946219360402,0.6949660748385,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4540962874889374, 0.3980414569377899, 0.360033243894577, 0.402658611536026, 0.3751998245716095, 0.3105384111404419, 0.2089383900165558, 0.4014890789985657, 0.3643224239349365, 0.41001248359680176, 0.35813096165657043, 0.4122619032859802, 0.29835784435272217, 0.41880249977111816, 0.417768269777298, 0.33875489234924316, 0.35810616612434387, 0.3095148801803589, 0.3507467210292816, 0.40331801772117615, 0.17225752770900726, 0.38130566477775574, 0.3530018627643585, 0.4149891436100006, 0.20504266023635864, 0.19297529757022858, 0.4017447233200073, 0.33891767263412476, 0.3543403148651123, 0.22739796340465546]",pca,32
54,beta,22,0.042,4173,0.2761544261206072,0.6810461592103851,29,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.17477992177009583, 0.18980656564235687, 0.19003826379776, 0.02653089351952076, 0.1567308008670807, 0.09860871732234955, 0.1946396827697754, 0.08758650720119476, 0.09865296632051468, 0.16894443333148956, 0.0, 0.16855521500110626, 0.1689164638519287, 0.19390858709812164, 0.1733391433954239, 0.06262028962373734, 0.03509502112865448, 0.04071974381804466, 0.07816445827484131, 0.24587248265743256, 0.17337028682231903, 0.02705814130604267, 0.10103950649499893, 0.00463941041380167, 0.06286609172821045, 0.11382102221250534, 0.1672815978527069, 0.13726972043514252, 0.1602703034877777, 0.015445208176970482]",pca,32
54,beta,0,0.044,4075,0.2611568882071564,0.7470485859318347,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.1915283501148224, 0.20476636290550232, 0.21609234809875488, 0.20306351780891418, 0.17055535316467285, 0.2019376903772354, 0.18916305899620056, 0.22466224431991577, 0.16933980584144592, 0.21197395026683807, 0.09423863887786865, 0.048114076256752014, 0.2550183832645416, 0.20020520687103271, 0.22004757821559906, 0.21588756144046783, 0.24345028400421143, 0.2800663411617279, 0.2295534461736679, 0.10719773918390274, 0.18189717829227448, 0.07084910571575165, 0.1488793045282364, 0.1309717446565628, 0.1266103982925415, 0.1449917107820511, 0.19479861855506897, 0.006098105572164059, 0.11836790293455124, 0.19729755818843842]",pca,32
54,beta,16,0.078,4141,0.2492242713842762,0.7686842105263157,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,18,0.055,4212,0.241504937897425,0.6927282137542861,18,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 14, 18, 19, 21, 22, 23, 26]","[0.13237497210502625, 0.050473421812057495, 0.010144532658159733, 0.07920457422733307, 0.029462115839123726, 0.0, 0.0, 0.09211967885494232, 0.05111472308635712, 0.09433365613222122, 0.003919773269444704, 0.07181314378976822, 0.0, 0.08192107826471329, 0.10754523426294327, 0.0, 0.000577411672566086, 0.0, 0.024699155241250992, 0.05602303519845009, 0.0, 0.027611954137682915, 0.02271060273051262, 0.07700306922197342, 0.0, 0.0, 0.09692052751779556, 0.0, 0.0, 0.0]",pca,32
54,beta,28,0.044,4254,0.2781219176860987,0.7119735599622286,28,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29]","[0.06281998008489609, 0.027039093896746635, 0.19431477785110474, 0.10935905575752258, 0.16112020611763, 0.204128697514534, 0.042089659720659256, 0.0983421579003334, 0.1708807349205017, 0.10279228538274765, 0.1543908417224884, 0.1826249063014984, 0.0005720657645724714, 0.025491738691926003, 0.15110374987125397, 0.02655298262834549, 0.15249326825141907, 0.048729170113801956, 0.008860497735440731, 0.22185951471328735, 0.07300255447626114, 0.27111008763313293, 0.20976045727729797, 0.0, 0.20012003183364868, 0.15127414464950562, 0.004521609749644995, 0.20028749108314514, 0.19341197609901428, 0.009569411166012287]",pca,32
54,beta,6,0.045,4117,0.2525019914246391,0.7036832412523021,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3999514877796173, 0.4428532123565674, 0.24150528013706207, 0.4157080352306366, 0.41488030552864075, 0.45512333512306213, 0.31868186593055725, 0.48533895611763, 0.48035651445388794, 0.3551381826400757, 0.31979209184646606, 0.3032473027706146, 0.4718003571033478, 0.4377782344818115, 0.46880748867988586, 0.45100530982017517, 0.46879997849464417, 0.3185616135597229, 0.2198372185230255, 0.48497432470321655, 0.5030969381332397, 0.292671799659729, 0.3734583854675293, 0.5184918642044067, 0.501979649066925, 0.3233976364135742, 0.5773638486862183, 0.4159438908100128, 0.4753992557525635, 0.294625461101532]",pca,32
54,beta,24,0.046,4143,0.2690909562697386,0.738719512195122,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.14719071984291077, 0.1110377162694931, 0.14701758325099945, 0.13601535558700562, 0.1106136292219162, 0.30302292108535767, 0.3312375545501709, 0.2242562472820282, 0.15012048184871674, 0.10161251574754715, 0.08663180470466614, 0.05823126807808876, 0.2567819356918335, 0.29680874943733215, 0.31459230184555054, 0.18993589282035828, 0.22497119009494781, 0.10709700733423233, 0.15847541391849518, 0.09974135458469391, 0.28343093395233154, 0.21103008091449738, 0.2657555937767029, 0.22637856006622314, 0.2572973966598511, 0.25842803716659546, 0.06554163247346878, 0.2058730274438858, 0.27577078342437744, 0.22305145859718323]",pca,32
54,beta,9,0.065,4290,0.2544152659571207,0.6709375,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,35,0.042,4212,0.2588218236375509,0.690748260075292,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3231433033943176, 0.2105409950017929, 0.3190646171569824, 0.3309639096260071, 0.39014190435409546, 0.3553568422794342, 0.32281163334846497, 0.32190844416618347, 0.34249451756477356, 0.44450631737709045, 0.2934921085834503, 0.44251176714897156, 0.4115140736103058, 0.25715699791908264, 0.4312126338481903, 0.33276307582855225, 0.3416615426540375, 0.442825585603714, 0.27060142159461975, 0.4421174228191376, 0.3304354250431061, 0.41813692450523376, 0.2796286642551422, 0.251807302236557, 0.4536214768886566, 0.3246982991695404, 0.48281723260879517, 0.3474380075931549, 0.3596709668636322, 0.4734966456890106]",pca,32
