n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,16,0.02,4141,0.2414098452328114,0.7691917401669482,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3234808146953583, 0.3192763328552246, 0.32571691274642944, 0.4284226894378662, 0.33562520146369934, 0.45226627588272095, 0.3403075933456421, 0.33700287342071533, 0.31913062930107117, 0.32472750544548035, 0.3141338527202606, 0.5049095749855042, 0.5350183248519897, 0.3681071698665619, 0.42507797479629517, 0.33770978450775146, 0.32814428210258484, 0.359260231256485, 0.3134269118309021, 0.31443750858306885, 0.36652517318725586, 0.32870540022850037, 0.3274988532066345, 0.3321966826915741, 0.3643290400505066, 0.47503459453582764, 0.36197996139526367, 0.3281594216823578, 0.3183225095272064, 0.36100146174430847]",raw,32
54,beta,32,0.014,4096,0.2547053892487681,0.6929427161985302,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5757917165756226, 0.6553241014480591, 0.6136044859886169, 0.5570762753486633, 0.5424547791481018, 0.5809952020645142, 0.5626519918441772, 0.5701377391815186, 0.55605149269104, 0.5434334874153137, 0.55473792552948, 0.647700309753418, 0.5496880412101746, 0.5506755113601685, 0.5507095456123352, 0.5612849593162537, 0.5550621151924133, 0.5294468402862549, 0.5698889493942261, 0.5660342574119568, 0.625289797782898, 0.5322577357292175, 0.5531591176986694, 0.6445881724357605, 0.670440137386322, 0.6947551369667053, 0.5745107531547546, 0.5599017143249512, 0.6143597960472107, 0.6895301342010498]",raw,32
54,beta,48,0.028,4213,0.2533070021803799,0.6773316565256792,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.19703267514705658, 0.07764900475740433, 0.0924273207783699, 0.09065880626440048, 0.09344583004713058, 0.11796008795499802, 0.1580754667520523, 0.13759319484233856, 0.11834841966629028, 0.04684095084667206, 0.05319153144955635, 0.1034802719950676, 0.09296363592147827, 0.1811407506465912, 0.08483173698186874, 0.12262561917304993, 0.1047951951622963, 0.1746741384267807, 0.0931086391210556, 0.12367592006921768, 0.07440134882926941, 0.24338199198246002, 0.12227633595466614, 0.1299823820590973, 0.1688387542963028, 0.14962482452392578, 0.07742717117071152, 0.026701677590608597, 0.018194859847426414, 0.09377851337194443]",raw,32
54,beta,46,0.02,4093,0.2558653736139311,0.7158092332084389,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3118835687637329, 0.3064080774784088, 0.4801276922225952, 0.33188438415527344, 0.3368507921695709, 0.4217461943626404, 0.4584852159023285, 0.33366742730140686, 0.3142402172088623, 0.30744075775146484, 0.3323066532611847, 0.32554540038108826, 0.31627804040908813, 0.43775197863578796, 0.385689914226532, 0.3749869465827942, 0.3387622535228729, 0.3217971920967102, 0.474788635969162, 0.43354982137680054, 0.42216935753822327, 0.31035152077674866, 0.3237834870815277, 0.2873595654964447, 0.3688744008541107, 0.32237836718559265, 0.48797348141670227, 0.32917025685310364, 0.30416205525398254, 0.4402845799922943]",raw,32
54,beta,15,0.008,4191,0.2470020079149841,0.7537067794051034,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7001746892929077, 0.7405717372894287, 0.7517514228820801, 0.8588154911994934, 0.7031684517860413, 0.780925452709198, 0.6807276010513306, 0.7933309078216553, 0.74793940782547, 0.6894659399986267, 0.8289121389389038, 0.8270817995071411, 0.8295643925666809, 0.8043278455734253, 0.7605525851249695, 0.7777168154716492, 0.8182528018951416, 0.7518708109855652, 0.690632164478302, 0.7504823207855225, 0.6836599111557007, 0.8657562136650085, 0.7412182688713074, 0.7043480277061462, 0.6847845315933228, 0.7288971543312073, 0.7508034706115723, 0.8643195033073425, 0.88763827085495, 0.7170818448066711]",raw,32
54,beta,22,0.022,4173,0.2697845457430931,0.6913421306726746,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.33563995361328125, 0.23593774437904358, 0.2881883382797241, 0.2167035937309265, 0.30958592891693115, 0.22099177539348602, 0.32169872522354126, 0.28310614824295044, 0.21186381578445435, 0.3529185652732849, 0.20905837416648865, 0.22413240373134613, 0.25556865334510803, 0.3426186442375183, 0.24523288011550903, 0.26502785086631775, 0.2178170084953308, 0.3235916495323181, 0.31633105874061584, 0.21386279165744781, 0.20280157029628754, 0.2455327808856964, 0.23037013411521912, 0.3430485129356384, 0.22672449052333832, 0.20619376003742218, 0.19236142933368683, 0.3608798682689667, 0.2319481521844864, 0.23046548664569855]",raw,32
54,beta,14,0.0151,4097,0.2576049634044732,0.6768080885860878,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6433002352714539, 0.5042232275009155, 0.49296835064888, 0.5691842436790466, 0.5106722712516785, 0.5042390823364258, 0.5706380605697632, 0.5341389775276184, 0.6114135980606079, 0.5498579740524292, 0.5715056657791138, 0.5255869030952454, 0.6871711611747742, 0.612429141998291, 0.5903424620628357, 0.5357905030250549, 0.5648258924484253, 0.5174394845962524, 0.5374516844749451, 0.5433544516563416, 0.4977347254753113, 0.4960927367210388, 0.6654349565505981, 0.528292179107666, 0.5185002088546753, 0.5140159726142883, 0.5245051980018616, 0.5116520524024963, 0.6811270713806152, 0.6156373620033264]",raw,32
54,beta,4,0.002,4246,0.2670345772256364,0.6586200992980653,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.065567970275879, 1.0575628280639648, 1.1485406160354614, 1.0877759456634521, 1.1690616607666016, 1.142019271850586, 1.0617460012435913, 1.077797770500183, 1.067976474761963, 1.084281086921692, 1.1576029062271118, 1.0750192403793335, 1.1764271259307861, 1.1015769243240356, 0.9976890087127686, 1.1122385263442993, 1.1046383380889893, 1.0705466270446777, 1.0597201585769653, 1.0660477876663208, 1.072444200515747, 1.0588653087615967, 1.079411506652832, 0.9648271203041077, 1.1807094812393188, 0.9688788652420044, 1.0961745977401733, 1.1023715734481812, 1.03277587890625, 1.0563114881515503]",raw,32
54,beta,24,0.029,4143,0.2765242733372217,0.7133010521281684,21,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 20, 22, 23, 25, 27, 28, 29]","[0.05258956924080849, 0.04011627286672592, 0.019056593999266624, 0.0, 0.0045962827280163765, 0.01770620420575142, 0.07055050879716873, 0.027299955487251282, 0.03647519275546074, 0.055648550391197205, 0.0, 0.04615648090839386, 0.0, 0.007871766574680805, 0.020804420113563538, 0.0, 0.05059461295604706, 0.022243190556764603, 0.0, 0.0, 0.012828092090785503, 0.0, 0.0161586906760931, 0.048300959169864655, 0.0, 0.008718966506421566, 0.0, 0.037690773606300354, 0.060626961290836334, 0.06757966428995132]",raw,32
54,beta,2,0.03,4209,0.2244435900990851,0.7718544199594732,14,"[0, 2, 3, 4, 7, 8, 11, 13, 17, 18, 20, 22, 28, 29]","[0.021424049511551857, 0.0, 0.06023193523287773, 0.0076944539323449135, 0.008079524151980877, 0.0, 0.0, 0.17726965248584747, 0.059554263949394226, 0.0, 0.0, 0.13633154332637787, 0.0, 0.11534641683101654, 0.0, 0.0, 0.0, 0.02110462635755539, 0.12480800598859787, 0.0, 0.1848295032978058, 0.0, 0.08506562560796738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18479028344154358, 0.09486117213964462]",raw,32
54,beta,13,0.026,4176,0.2279217330472957,0.7724840729198268,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.09047101438045502, 0.11935652792453766, 0.27009594440460205, 0.15435314178466797, 0.16597877442836761, 0.252844899892807, 0.23207874596118927, 0.11466564983129501, 0.36414748430252075, 0.19093841314315796, 0.14605708420276642, 0.1521047204732895, 0.1585407853126526, 0.20123659074306488, 0.12571808695793152, 0.1436229646205902, 0.15430672466754913, 0.16535493731498718, 0.19293645024299622, 0.14283600449562073, 0.1603664755821228, 0.1505751609802246, 0.20294484496116638, 0.15025752782821655, 0.1708557903766632, 0.19465914368629456, 0.2033192366361618, 0.19700196385383606, 0.23905961215496063, 0.16553814709186554]",raw,32
54,beta,36,0.032,4188,0.2524978899159408,0.7211811847203193,1,[3],"[0.0, 0.0, 0.0, 0.09687642008066177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,30,0.03,4060,0.240846451193913,0.725749852096182,11,"[1, 3, 6, 9, 10, 15, 18, 19, 20, 23, 25]","[0.0, 0.01565662957727909, 0.0, 0.008276602253317833, 0.00029636413091793656, 0.0, 0.16989567875862122, 0.0, 0.0, 0.008674941025674343, 0.17644982039928436, 0.0, 0.0, 0.0, 0.0, 0.023273013532161713, 0.0, 0.0, 0.18986304104328156, 0.01794346049427986, 0.12529808282852173, 0.0, 0.0, 0.014493477530777454, 0.0, 0.0012505007907748222, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,8,0.032,4125,0.2733539589920187,0.6268643399901856,3,"[3, 19, 20]","[0.0, 0.0, 0.0, 0.017667733132839203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019229725003242493, 0.005814256612211466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,29,0.024,4180,0.2782172832191122,0.6738276892874672,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.10865668952465057, 0.13090527057647705, 0.12522195279598236, 0.1598447561264038, 0.12482579797506332, 0.12776748836040497, 0.1268310248851776, 0.2829546332359314, 0.1388532966375351, 0.1448029726743698, 0.14823907613754272, 0.17132379114627838, 0.197859525680542, 0.07780534029006958, 0.09131070971488953, 0.1003076434135437, 0.1669311225414276, 0.1603299230337143, 0.2588137686252594, 0.2619888484477997, 0.12341886013746262, 0.13479910790920258, 0.1169513538479805, 0.13217930495738983, 0.12207376956939697, 0.13108079135417938, 0.0899454802274704, 0.12281233072280884, 0.1191716343164444, 0.1684863269329071]",raw,32
54,beta,14,0.026,4097,0.2585700493868361,0.6710329184696637,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3347755968570709, 0.14227941632270813, 0.13605396449565887, 0.20900319516658783, 0.15399567782878876, 0.1514272540807724, 0.16531039774417877, 0.12469370663166046, 0.1930680274963379, 0.18773458898067474, 0.17609646916389465, 0.1440972536802292, 0.3463151156902313, 0.30613067746162415, 0.18797113001346588, 0.13580439984798431, 0.21206030249595642, 0.10038522630929947, 0.16234005987644196, 0.17386502027511597, 0.13887077569961548, 0.06840969622135162, 0.3312445878982544, 0.18030864000320435, 0.16440965235233307, 0.16723182797431946, 0.13286495208740234, 0.1587769240140915, 0.2701309025287628, 0.24673068523406982]",raw,32
54,beta,37,0.006,4063,0.2522637131075977,0.7247161408143673,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.9696494936943054, 0.7923121452331543, 0.7947468757629395, 0.7707053422927856, 0.899162232875824, 0.7719606161117554, 0.7643632292747498, 0.9085946083068848, 0.8739627003669739, 0.7797008752822876, 0.8242411613464355, 0.8801957964897156, 0.863914430141449, 0.8783015608787537, 0.7949292659759521, 0.8659051060676575, 0.8510836362838745, 0.880469799041748, 0.879372775554657, 0.7925106287002563, 0.9394890069961548, 0.855346143245697, 0.9945536255836487, 0.9688141345977783, 0.8472061157226562, 0.8297147750854492, 0.8581669330596924, 0.8342729806900024, 0.8304769992828369, 0.783462643623352]",raw,32
54,beta,49,0.035,4193,0.2423658329674649,0.7286666666666667,1,[14],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03948628529906273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,15,0.034,4191,0.2506629825406486,0.7434981808381621,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,41,0.026,4220,0.2460951653697169,0.7139842949132638,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.03446711599826813, 0.06438040733337402, 0.1104954406619072, 0.21065056324005127, 0.06984484195709229, 0.07119341194629669, 0.0790068507194519, 0.05208919942378998, 0.14828142523765564, 0.047278229147195816, 0.11627989262342453, 0.11734677851200104, 0.04326760023832321, 0.19927597045898438, 0.028353413566946983, 0.05513137951493263, 0.1755252331495285, 0.051997892558574677, 0.014225173741579056, 0.19962657988071442, 0.15907825529575348, 0.025580579414963722, 0.07394318282604218, 0.07031140476465225, 0.06089883670210838, 0.05131535977125168, 0.13519425690174103, 0.021746337413787842, 0.19983699917793274, 0.143838569521904]",raw,32
54,beta,19,0.028,4233,0.2516080874251568,0.7284948133512101,20,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 15, 17, 19, 20, 21, 23, 27, 28, 29]","[0.0, 0.02157587744295597, 0.011178877204656601, 0.049871526658535004, 0.04848490655422211, 0.049798235297203064, 0.06102462112903595, 0.029656246304512024, 0.0, 0.0, 0.3115866482257843, 0.023455241695046425, 0.0970657616853714, 0.042086925357580185, 0.0, 0.13032115995883942, 0.0, 0.004691122565418482, 0.0, 0.21294257044792175, 0.030325856059789658, 0.03194785490632057, 0.0, 0.01537037268280983, 0.0, 0.00019303277076687664, 0.0, 0.15654361248016357, 0.22164884209632874, 0.07391722500324249]",raw,32
54,beta,17,0.02,4137,0.2475801040965142,0.7080152115631193,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.22906699776649475, 0.25960955023765564, 0.2859243154525757, 0.29410648345947266, 0.2468044012784958, 0.3490855097770691, 0.24159882962703705, 0.2489655762910843, 0.2597946226596832, 0.4206724166870117, 0.3822038769721985, 0.24139100313186646, 0.2336350381374359, 0.2611503601074219, 0.23970632255077362, 0.23782995343208313, 0.2549365758895874, 0.46060967445373535, 0.35772499442100525, 0.24815961718559265, 0.2871342599391937, 0.27620553970336914, 0.2682267427444458, 0.2814198136329651, 0.2453693151473999, 0.2680533528327942, 0.24366891384124756, 0.2822924852371216, 0.34537580609321594, 0.36698976159095764]",raw,32
54,beta,30,0.024,4060,0.2410075994728861,0.7252879059250674,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.2073192149400711, 0.23146198689937592, 0.21143926680088043, 0.22541123628616333, 0.2511194050312042, 0.1869886964559555, 0.36888107657432556, 0.21723918616771698, 0.1924142688512802, 0.2675997018814087, 0.36785486340522766, 0.1553967148065567, 0.1972465217113495, 0.1788492649793625, 0.18877175450325012, 0.25708773732185364, 0.20930007100105286, 0.23846547305583954, 0.3592785596847534, 0.23203866183757782, 0.35845404863357544, 0.20668800175189972, 0.1868615746498108, 0.22816140949726105, 0.20974856615066528, 0.2211800515651703, 0.21630863845348358, 0.22689181566238403, 0.16877776384353638, 0.20535443723201752]",raw,32
54,beta,42,0.034,4166,0.2346741515578183,0.7329594611296502,1,[1],"[0.0, 0.1948121339082718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,4,0.038,4246,0.269820845559042,0.6501766509470669,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,20,0.035,4119,0.2405610615758391,0.7297359817407932,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,20,0.002,4119,0.2395689517694253,0.7387036580099933,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.9497422575950623, 0.9343137741088867, 0.9597700238227844, 0.9318645596504211, 0.9851874709129333, 1.0065053701400757, 1.0493803024291992, 0.9399231672286987, 0.96751469373703, 0.9825584292411804, 0.92694491147995, 1.0986777544021606, 0.9662105441093445, 0.9666261672973633, 0.9179523587226868, 1.0343682765960693, 0.9205336570739746, 0.9827026724815369, 0.9336623549461365, 0.9887143969535828, 0.941337525844574, 0.9770520329475403, 0.9946643114089966, 0.967223584651947, 0.9851974844932556, 0.959913432598114, 1.0309476852416992, 1.0432937145233154, 0.9667205810546875, 0.9570736885070801]",raw,32
54,beta,5,0.002,4232,0.264753215360523,0.6719988820734595,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8914812803268433, 0.8901172280311584, 0.9197283387184143, 0.886454701423645, 0.8938214778900146, 0.8947338461875916, 0.9504030346870422, 1.0051006078720093, 0.9314097762107849, 0.8980981111526489, 0.9936142563819885, 0.9176254868507385, 0.8911126852035522, 0.9514214396476746, 0.9037821888923645, 0.8935077786445618, 0.9556567668914795, 0.8854578733444214, 0.878338634967804, 0.888467013835907, 0.9040279388427734, 0.9641488194465637, 0.9141576886177063, 0.91611647605896, 0.9672173857688904, 1.0633596181869507, 0.9485068321228027, 0.9348605275154114, 0.8963754773139954, 1.0088717937469482]",raw,32
54,beta,40,0.012,4176,0.2480995617877829,0.7457532720690616,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5564588904380798, 0.526066243648529, 0.5487704277038574, 0.5451857447624207, 0.5605840086936951, 0.5442853569984436, 0.7131624221801758, 0.6505405306816101, 0.6385439038276672, 0.5589278340339661, 0.5400986671447754, 0.5620036721229553, 0.6219421625137329, 0.5516400933265686, 0.7284138798713684, 0.5551672577857971, 0.5517348647117615, 0.5807432532310486, 0.6560643315315247, 0.5855660438537598, 0.5629622340202332, 0.5918416976928711, 0.55396968126297, 0.5678276419639587, 0.571429431438446, 0.7154806852340698, 0.5926905870437622, 0.5280136466026306, 0.6402992606163025, 0.5507305860519409]",raw,32
54,beta,18,0.014,4212,0.2446715723166544,0.7156492912665752,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.552544355392456, 0.5083794593811035, 0.5401725769042969, 0.5885502696037292, 0.5590088367462158, 0.5091663002967834, 0.502284049987793, 0.6606640219688416, 0.6315493583679199, 0.5280672907829285, 0.5523436665534973, 0.6189162731170654, 0.4980761408805847, 0.5106164813041687, 0.5972117781639099, 0.5100224614143372, 0.48931172490119934, 0.5615030527114868, 0.5174052119255066, 0.5063592791557312, 0.48047128319740295, 0.6552351713180542, 0.5300216674804688, 0.542489767074585, 0.49299195408821106, 0.5297307968139648, 0.5020808577537537, 0.5532021522521973, 0.5053344368934631, 0.5048641562461853]",raw,32
54,beta,47,0.002,4141,0.2320455260974468,0.7245270462971765,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.9628375768661499, 0.9904652833938599, 1.0426424741744995, 0.9906459450721741, 0.9829844236373901, 1.0041147470474243, 0.9916073679924011, 0.9781984090805054, 1.020883560180664, 1.1162207126617432, 1.0068169832229614, 0.9864603877067566, 1.0608725547790527, 1.0566562414169312, 0.9965742230415344, 1.040596842765808, 1.0396641492843628, 1.0071992874145508, 1.1143277883529663, 1.0351051092147827, 1.0262442827224731, 1.0093894004821777, 1.0088489055633545, 1.0476818084716797, 0.9495609998703003, 1.0687971115112305, 1.1473257541656494, 0.9687275290489197, 1.0054806470870972, 1.0421550273895264]",raw,32
54,beta,23,0.022,4106,0.257231650450604,0.7414107086523846,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3603458106517792, 0.29507631063461304, 0.334050714969635, 0.283962607383728, 0.27096736431121826, 0.2995665371417999, 0.2486877590417862, 0.23345285654067993, 0.39892226457595825, 0.2501254379749298, 0.29644227027893066, 0.31215986609458923, 0.2954178750514984, 0.236628919839859, 0.3821415901184082, 0.2419046312570572, 0.2982501685619354, 0.24669988453388214, 0.25785475969314575, 0.25970056653022766, 0.4028046131134033, 0.343548983335495, 0.24966341257095337, 0.3919886648654938, 0.2406177669763565, 0.26465171575546265, 0.2705681025981903, 0.2570641040802002, 0.2477085441350937, 0.23705808818340302]",raw,32
54,beta,26,0.036,4094,0.2536610960366474,0.7126106016190193,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,0,0.036,4075,0.2656222932341048,0.7475614514241125,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,15,0.0151,4191,0.2487197295537592,0.7465900073365374,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4664149582386017, 0.4702882170677185, 0.5047995448112488, 0.6185575723648071, 0.4674839973449707, 0.531339704990387, 0.44654548168182373, 0.5440466403961182, 0.49587059020996094, 0.4564913511276245, 0.5934314727783203, 0.5763666033744812, 0.5772466659545898, 0.5538710951805115, 0.485567569732666, 0.5292568206787109, 0.5700380206108093, 0.499310165643692, 0.4571724832057953, 0.4946751892566681, 0.44958847761154175, 0.6181290745735168, 0.4840628504753113, 0.469005286693573, 0.4495640695095062, 0.47818535566329956, 0.4992820620536804, 0.6175459623336792, 0.6414715051651001, 0.4846978485584259]",raw,32
54,beta,38,0.04,4204,0.287669187500382,0.6425462827248742,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
54,beta,49,0.01,4193,0.2435336999484819,0.7267954545454546,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6825499534606934, 0.6960725784301758, 0.6785687804222107, 0.7744420766830444, 0.6616098880767822, 0.6678693890571594, 0.7043604850769043, 0.8073428869247437, 0.7751551270484924, 0.6707018613815308, 0.7426142692565918, 0.680770754814148, 0.734051525592804, 0.7037860155105591, 0.8371336460113525, 0.6923320889472961, 0.7396712303161621, 0.6760676503181458, 0.6638212203979492, 0.6833463907241821, 0.6728519201278687, 0.6589513421058655, 0.6501818299293518, 0.7300050258636475, 0.6579339504241943, 0.6842555403709412, 0.8157423734664917, 0.6583243608474731, 0.7328484058380127, 0.7396156191825867]",raw,32
54,beta,42,0.026,4166,0.2338714992851442,0.7352459522926708,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.18883101642131805, 0.4122334122657776, 0.1518923044204712, 0.2516370117664337, 0.13112875819206238, 0.13104088604450226, 0.21622778475284576, 0.23182636499404907, 0.1527022272348404, 0.25467702746391296, 0.25873997807502747, 0.18076007068157196, 0.18069644272327423, 0.1989685297012329, 0.16514752805233002, 0.131125345826149, 0.12338361144065857, 0.19551245868206024, 0.18131360411643982, 0.20346108078956604, 0.21959996223449707, 0.20494794845581055, 0.3447192907333374, 0.15831072628498077, 0.2850920557975769, 0.1667700856924057, 0.15430164337158203, 0.17368628084659576, 0.2920657694339752, 0.15447740256786346]",raw,32
54,beta,16,0.034,4141,0.2401737586360707,0.775440132891289,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,32
