seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
4,beta,1,64,1.0,1.0,raw,6,0.3404370533096523,0.8808604497456155,0.3808900674043677,0.8372849630951806
35,beta,1,64,1.0,1.0,raw,2,0.3331564182939096,0.8681271631459602,0.3777852731238526,0.8436079168176769
40,beta,1,64,1.0,1.0,raw,4,0.3086427215155806,0.9001356807741978,0.3650382428188112,0.8519450560973053
42,beta,1,64,1.0,1.0,raw,2,0.3586786821966168,0.858210660508972,0.3888073402384961,0.8291696411943633
27,beta,1,64,1.0,1.0,raw,2,0.3513599129942131,0.8734635692388603,0.362423406927872,0.8585818990903737
0,beta,1,64,1.0,1.0,raw,11,0.2792805620244552,0.9292838880550084,0.3795829903837986,0.8505852559762511
15,beta,1,64,1.0,1.0,raw,2,0.3682531355305467,0.8532918678895758,0.3886060035899517,0.8248821301920556
34,beta,1,64,1.0,1.0,raw,2,0.3384741777004749,0.8786864048058078,0.3784385035696039,0.8271817540814664
7,beta,1,64,1.0,1.0,raw,2,0.3380930079487171,0.8749852361836843,0.391281529883699,0.8160938953490277
10,beta,1,64,1.0,1.0,raw,2,0.3590686362981396,0.8398884597883536,0.3680172938826208,0.8484284906165952
18,beta,1,64,1.0,1.0,raw,6,0.2955124228773996,0.922246724090042,0.3756535517334889,0.8474455343966389
39,beta,1,64,1.0,1.0,raw,5,0.3439296339751738,0.8679910710201543,0.3847935855213864,0.8276102833999668
2,beta,1,64,1.0,1.0,raw,2,0.3543362024722802,0.8469690049933017,0.3697208305353871,0.8300116904066824
46,beta,1,64,1.0,1.0,raw,2,0.3342342668795031,0.8885032196142193,0.3521931925011478,0.8732029883589976
3,beta,1,64,1.0,1.0,raw,3,0.3073760768022947,0.8895204806636321,0.3856930665235884,0.8210162589523907
6,beta,1,64,1.0,1.0,raw,2,0.3352132797627025,0.872530160539565,0.3654586796802229,0.8312381338954866
26,beta,1,64,1.0,1.0,raw,2,0.3368048338811337,0.8595769092016631,0.3596109569315039,0.8573755740249135
31,beta,1,64,1.0,1.0,raw,2,0.346703122918412,0.8642843874802637,0.3745960404267239,0.8469085207273639
13,beta,1,64,1.0,1.0,raw,2,0.3334809351501803,0.8810962362874931,0.3686195207345771,0.8599902830860918
19,beta,1,64,1.0,1.0,raw,2,0.3370299430259437,0.8749008371676296,0.3634884766230543,0.851468061765193
12,beta,1,64,1.0,1.0,raw,2,0.3393704747237275,0.8539997877903892,0.3695358703517991,0.844844480950341
30,beta,1,64,1.0,1.0,raw,3,0.3328310030060649,0.8915169634983877,0.3632817832368608,0.8493444480677768
14,beta,1,64,1.0,1.0,raw,2,0.3568354940176778,0.8517128517128517,0.3774489072619382,0.8286875763641565
22,beta,1,64,1.0,1.0,raw,2,0.3072679020156892,0.9025624087337458,0.3706357237436833,0.8466577115290176
11,beta,1,64,1.0,1.0,raw,5,0.3336691344623564,0.8830521289769478,0.3668860354542813,0.839051952827463
43,beta,1,64,1.0,1.0,raw,2,0.3402437070843412,0.8742230620430053,0.3676455461246561,0.8543887190503732
47,beta,1,64,1.0,1.0,raw,2,0.3397445424289269,0.8713995324563237,0.357414745822535,0.8597325737178236
23,beta,1,64,1.0,1.0,raw,2,0.3401129084228432,0.8668706065355751,0.3856434176543157,0.8368030447193148
49,beta,1,64,1.0,1.0,raw,6,0.3426983960381566,0.8663626274486295,0.3732171593722972,0.8433450246599834
20,beta,1,64,1.0,1.0,raw,6,0.347970381271725,0.8509684112642434,0.3880699711180429,0.8271723290661125
28,beta,1,64,1.0,1.0,raw,2,0.3272245631681131,0.8885108193677396,0.3765254386296993,0.8442305745676532
8,beta,1,64,1.0,1.0,raw,2,0.3306598052434071,0.8759295499021524,0.355281025709554,0.8541365777080063
24,beta,1,64,1.0,1.0,raw,2,0.3378051693850532,0.8602841192614771,0.3756641229195321,0.8350898869862793
25,beta,1,64,1.0,1.0,raw,3,0.3179577007763975,0.8856479887423464,0.3744489873398443,0.8501376497164124
37,beta,1,64,1.0,1.0,raw,2,0.3211303945268687,0.9029086678301336,0.379102793578046,0.8443439271304846
4,beta,1,64,1.0,1.0,raw,7,0.3413045007026404,0.886264775050339,0.3772983452626938,0.8405042854615918
48,beta,1,64,1.0,1.0,raw,2,0.3606954241701658,0.8460834888754023,0.3675303988632156,0.8488323872952909
35,beta,1,64,1.0,1.0,raw,3,0.3284324046174343,0.8758458646616543,0.3781964250367874,0.8469273070547184
33,beta,1,64,1.0,1.0,raw,2,0.3053335773685332,0.903197466865647,0.3617318243708202,0.8603581844695589
42,beta,1,64,1.0,1.0,raw,3,0.3505628679171226,0.8622772045028144,0.3913252276471169,0.8260357176112733
1,beta,1,64,1.0,1.0,raw,2,0.3179077736688577,0.9070582549537156,0.3723567951076682,0.8407016021608942
29,beta,1,64,1.0,1.0,raw,2,0.3340411779273938,0.8632332063906979,0.3642389123835371,0.8437764379641333
41,beta,1,64,1.0,1.0,raw,2,0.3443152483665805,0.8795018159842515,0.3762348427365038,0.8315226877522228
36,beta,1,64,1.0,1.0,raw,2,0.3493908566849927,0.8720207487530239,0.3969764474685391,0.8114371769089765
38,beta,1,64,1.0,1.0,raw,2,0.3257060121887298,0.8804905172218145,0.3711922966460418,0.8422674513967188
40,beta,1,64,1.0,1.0,raw,5,0.3141846665914247,0.8978664086800029,0.367287723579958,0.8519211361014993
44,beta,1,64,1.0,1.0,raw,2,0.3496343934042133,0.8478540993999439,0.3679186258375481,0.841374270903366
5,beta,1,64,1.0,1.0,raw,2,0.3288495601629071,0.8849129719151363,0.3684491134185105,0.8363686674702412
27,beta,1,64,1.0,1.0,raw,3,0.3482953209171721,0.8784252665960819,0.3576404549380255,0.8612289771611805
9,beta,1,64,1.0,1.0,raw,2,0.3485148681823954,0.8673467400666591,0.3720937606351464,0.8462373244815611
15,beta,1,64,1.0,1.0,raw,3,0.3493751615104233,0.8662710196609951,0.3840152956988374,0.8269173205548997
45,beta,1,64,1.0,1.0,raw,2,0.3314047231643519,0.8773955900017505,0.3728483980263355,0.8435352918560736
0,beta,1,64,1.0,1.0,raw,12,0.3023288225338116,0.9105009249186392,0.3777543876261854,0.848753320139576
34,beta,1,64,1.0,1.0,raw,3,0.3275001912262045,0.8816827865335329,0.380364551414472,0.8162610382331595
7,beta,1,64,1.0,1.0,raw,3,0.3360108140300797,0.8764085428300179,0.3907188112145517,0.8232091035911213
16,beta,1,64,1.0,1.0,raw,2,0.3131477556697302,0.8943217665615143,0.3789567815375926,0.8322926069511043
18,beta,1,64,1.0,1.0,raw,7,0.3141801608958431,0.9105364681401548,0.379140525832007,0.8461670159157324
39,beta,1,64,1.0,1.0,raw,6,0.3050964252292508,0.8995779471275094,0.3895753873262926,0.8264350897467934
10,beta,1,64,1.0,1.0,raw,3,0.3537964943299707,0.8472724568015028,0.3665451355940883,0.8500871682396647
2,beta,1,64,1.0,1.0,raw,3,0.3576505586063817,0.8562355376933382,0.375974164682644,0.8315559343508558
3,beta,1,64,1.0,1.0,raw,4,0.3105320477094881,0.8983910013776133,0.3799634911541655,0.839708682443671
6,beta,1,64,1.0,1.0,raw,3,0.3269032826596653,0.8822610905291157,0.381623230833519,0.8311569533735745
46,beta,1,64,1.0,1.0,raw,3,0.3306256329939611,0.8904600574445074,0.3536236213409097,0.8745403672391154
26,beta,1,64,1.0,1.0,raw,3,0.3234341100616456,0.876285565589719,0.3628342041568238,0.8573895528278467
17,beta,1,64,1.0,1.0,raw,2,0.3316885582170413,0.8900773390998323,0.3780331137435341,0.8407136041058477
31,beta,1,64,1.0,1.0,raw,3,0.3607888192117577,0.8622106320237763,0.3743961757791156,0.8575228737348946
19,beta,1,64,1.0,1.0,raw,3,0.3394392061178351,0.8733593412165841,0.3615710910775466,0.8535411750703759
13,beta,1,64,1.0,1.0,raw,3,0.3292699773444048,0.8859882275182822,0.3674636776159862,0.861351946621753
32,beta,1,64,1.0,1.0,raw,2,0.3211280860084393,0.8962322357428368,0.3649566737026667,0.857393045921663
30,beta,1,64,1.0,1.0,raw,4,0.3386747599900154,0.8832749753802385,0.3634338673601131,0.8489994721217128
14,beta,1,64,1.0,1.0,raw,3,0.35051252611282,0.8567798567798568,0.3783565348318318,0.831570566979489
22,beta,1,64,1.0,1.0,raw,3,0.3097489861232368,0.9011427114479752,0.3628293580074164,0.8438992796497778
11,beta,1,64,1.0,1.0,raw,6,0.3140409030415764,0.8953148814059821,0.3789428614596209,0.8318083024715677
43,beta,1,64,1.0,1.0,raw,3,0.3389698499674203,0.8764890844044783,0.3671140597333334,0.8551067621959136
47,beta,1,64,1.0,1.0,raw,3,0.3357552877004088,0.876212863778019,0.3569620228103209,0.8611900209414549
12,beta,1,64,1.0,1.0,raw,3,0.3403100946654899,0.8629692775716244,0.3776875195639739,0.8460326692840872
23,beta,1,64,1.0,1.0,raw,3,0.3284196439003284,0.8778453619264748,0.3782818949527277,0.8418110830407821
21,beta,1,64,1.0,1.0,raw,2,0.3235497408917869,0.885721916971917,0.3558241984864696,0.8625297076581794
49,beta,1,64,1.0,1.0,raw,7,0.3449846981635714,0.8727158676011072,0.3804275607895584,0.8447773517148639
20,beta,1,64,1.0,1.0,raw,7,0.3416512315256462,0.8495909147687055,0.381283880510613,0.8273801355316381
28,beta,1,64,1.0,1.0,raw,3,0.3195262540132893,0.8962347945629404,0.3696290473484188,0.8500068780967657
8,beta,1,64,1.0,1.0,raw,3,0.32434540308542,0.8835914234663491,0.3610305179115361,0.8520820251177394
25,beta,1,64,1.0,1.0,raw,4,0.3192046125831917,0.8852782227278851,0.3778166293793354,0.8477948417922091
24,beta,1,64,1.0,1.0,raw,3,0.3403304440695314,0.8587637225548903,0.3803771071148444,0.8394208936299594
37,beta,1,64,1.0,1.0,raw,3,0.3118788386970605,0.9106122745782432,0.3737905389750826,0.8477993266533689
4,beta,1,64,1.0,1.0,raw,8,0.3364897447081876,0.8867550992176332,0.3768907011060573,0.8415299017479536
35,beta,1,64,1.0,1.0,raw,4,0.333948323049617,0.872001432151808,0.3789551300296519,0.845121072043983
48,beta,1,64,1.0,1.0,raw,3,0.3456155698431368,0.8612345269040067,0.3670858891896451,0.8511325839949684
42,beta,1,64,1.0,1.0,raw,4,0.3323837877053702,0.8786350844277673,0.3890174786053565,0.8315460301694706
33,beta,1,64,1.0,1.0,raw,3,0.2836664553255608,0.9133763630406196,0.3681499164808127,0.8568316754335712
38,beta,1,64,1.0,1.0,raw,3,0.3248317278297452,0.8831276903175047,0.3807484196162347,0.8405529531344644
1,beta,1,64,1.0,1.0,raw,3,0.3098440434218348,0.913010892598238,0.3703154986296338,0.8442911855497025
29,beta,1,64,1.0,1.0,raw,3,0.3244087857271409,0.8805402197835214,0.3755089961217513,0.8500151447103181
41,beta,1,64,1.0,1.0,raw,3,0.3432041950239542,0.8848390744762966,0.3827530561732512,0.8346435250500345
36,beta,1,64,1.0,1.0,raw,3,0.3469069045232218,0.8722709440362609,0.3937863787239951,0.8157267397359927
44,beta,1,64,1.0,1.0,raw,3,0.3497929330935035,0.8524967933123977,0.3699091424734664,0.8421848109086095
27,beta,1,64,1.0,1.0,raw,4,0.3476322572980044,0.8761153438933753,0.362288996518638,0.8598429422158236
40,beta,1,64,1.0,1.0,raw,6,0.3031256823187945,0.9012428240028652,0.3650963670420803,0.8509505740798992
5,beta,1,64,1.0,1.0,raw,3,0.3224643441383641,0.8919115074067834,0.3675383251343745,0.8443463375317127
15,beta,1,64,1.0,1.0,raw,4,0.3497523223344487,0.8650867104422444,0.3848791971426927,0.8265166873845647
9,beta,1,64,1.0,1.0,raw,3,0.3588919087767793,0.8655446953525822,0.3802801373581695,0.8488111394921855
34,beta,1,64,1.0,1.0,raw,4,0.3288875642483919,0.8852401744192789,0.3744689041591971,0.8295127293201817
7,beta,1,64,1.0,1.0,raw,4,0.3287878380601165,0.8829479790391185,0.3866798689591602,0.8192276244735931
45,beta,1,64,1.0,1.0,raw,3,0.3239711252469315,0.8823874714038232,0.3715922571045915,0.8426015850400137
39,beta,1,64,1.0,1.0,raw,7,0.3201063702415709,0.8834643100014943,0.381005518335143,0.8234105603448274
18,beta,1,64,1.0,1.0,raw,8,0.2976782998355852,0.91911161035585,0.3757754692219874,0.8473433310353851
10,beta,1,64,1.0,1.0,raw,4,0.3507279769783625,0.8494805096314273,0.3679333477443675,0.8522850649543978
0,beta,1,64,1.0,1.0,raw,13,0.2873127145897107,0.9220589652845674,0.379612726140623,0.8484082860267694
16,beta,1,64,1.0,1.0,raw,3,0.3170134875086211,0.8896007086988462,0.3837505253281865,0.8259745477503614
2,beta,1,64,1.0,1.0,raw,4,0.3567288459889712,0.8569753988551942,0.3752995923480455,0.8346101347335698
3,beta,1,64,1.0,1.0,raw,5,0.3109211136223772,0.9014835719264144,0.375502666698846,0.8413143850502033
6,beta,1,64,1.0,1.0,raw,4,0.3195317452573785,0.895367269877458,0.3754703234680454,0.8387152527725769
26,beta,1,64,1.0,1.0,raw,4,0.3411046020207432,0.8601520501037915,0.3639283108934256,0.8583329594816269
46,beta,1,64,1.0,1.0,raw,4,0.3313138167069613,0.8911834857785451,0.3537519518592823,0.8755689455628733
31,beta,1,64,1.0,1.0,raw,4,0.3522078101725393,0.8715984025262378,0.373329474973467,0.8593173913497594
19,beta,1,64,1.0,1.0,raw,4,0.3238499508670547,0.8886529720850792,0.3673299959334598,0.8541847781089584
17,beta,1,64,1.0,1.0,raw,3,0.3302000599295009,0.8913004170519413,0.376694605436096,0.8441682455774604
13,beta,1,64,1.0,1.0,raw,4,0.3287223419550232,0.8879809726804262,0.3679243769689211,0.8611478914296818
14,beta,1,64,1.0,1.0,raw,4,0.3510986659168875,0.8600528600528601,0.3842323208987807,0.8294869628512751
30,beta,1,64,1.0,1.0,raw,5,0.3353097173036722,0.8890421142743125,0.3716993510125924,0.8477113449570701
11,beta,1,64,1.0,1.0,raw,7,0.3082802665103125,0.90424068870261,0.3770274350937269,0.8386330207758779
22,beta,1,64,1.0,1.0,raw,4,0.3030751924789335,0.9044340912778436,0.372460708658101,0.8454470609553373
43,beta,1,64,1.0,1.0,raw,4,0.3072958948631132,0.901490017999716,0.3616928527987015,0.8588766526467924
47,beta,1,64,1.0,1.0,raw,4,0.3358162616815109,0.8707473722974695,0.3526879310659356,0.8601917248735058
32,beta,1,64,1.0,1.0,raw,3,0.3219759708658553,0.8962647088344522,0.3675863656266518,0.8562772689522873
23,beta,1,64,1.0,1.0,raw,4,0.3242486457369956,0.8798550750451221,0.3819760702025184,0.8399534105449655
12,beta,1,64,1.0,1.0,raw,4,0.333574902897686,0.8637861392240396,0.3755461371684181,0.8462619228214692
49,beta,1,64,1.0,1.0,raw,8,0.3415508365646547,0.8754794174027604,0.379891598950444,0.8482309730421107
21,beta,1,64,1.0,1.0,raw,3,0.3242307109235087,0.885696968629661,0.3589185220549235,0.8618227906866327
20,beta,1,64,1.0,1.0,raw,8,0.341257629082187,0.8577708845123593,0.3895388762289482,0.8297940886248832
8,beta,1,64,1.0,1.0,raw,4,0.3225780821874345,0.8857993703735217,0.3619979217756798,0.8532522239665097
28,beta,1,64,1.0,1.0,raw,4,0.3099988864870992,0.9032029613406972,0.3732311931849293,0.8501145916876254
25,beta,1,64,1.0,1.0,raw,5,0.3130922427527131,0.8872453180436831,0.3764875234459172,0.8468178050802008
24,beta,1,64,1.0,1.0,raw,4,0.3357507497107344,0.8631190743512973,0.3760854786247389,0.8390359871395948
35,beta,1,64,1.0,1.0,raw,5,0.3212009065498276,0.8840874507697816,0.3802622687174464,0.8491345641812017
37,beta,1,64,1.0,1.0,raw,4,0.3138497884849928,0.9069866201279811,0.3738963456521885,0.8482724296785101
4,beta,1,64,1.0,1.0,raw,9,0.3435959579202542,0.878788484298867,0.382771918033652,0.8363368549696881
42,beta,1,64,1.0,1.0,raw,5,0.3187692145558774,0.8926402318756915,0.3872411647919115,0.8320329474206964
38,beta,1,64,1.0,1.0,raw,4,0.3344323683929406,0.8717075052766157,0.3712651108065157,0.8391380884668189
48,beta,1,64,1.0,1.0,raw,4,0.3235780290867553,0.8792797925087885,0.3670797798743933,0.8545901082341126
33,beta,1,64,1.0,1.0,raw,4,0.3150136347309953,0.8933047358909825,0.3627549327354591,0.852918467788136
1,beta,1,64,1.0,1.0,raw,4,0.317934935175286,0.9108457563478196,0.3719122443261391,0.8435358597886777
29,beta,1,64,1.0,1.0,raw,4,0.3378025998685998,0.8675169569822205,0.3783586418653589,0.8451192254264019
27,beta,1,64,1.0,1.0,raw,5,0.3416161086408075,0.883316379137343,0.361624498219938,0.8590298409789935
44,beta,1,64,1.0,1.0,raw,4,0.3527202404819096,0.8527901867987675,0.3732083156033877,0.8404605476628673
41,beta,1,64,1.0,1.0,raw,4,0.3472790976143308,0.8833327349859688,0.3852537902135638,0.8368680074805603
15,beta,1,64,1.0,1.0,raw,5,0.3508608598153178,0.8566210926933969,0.3830347972742029,0.8194340419246601
40,beta,1,64,1.0,1.0,raw,7,0.3094611712581964,0.9010793531905787,0.3680533285593439,0.8494783474887281
36,beta,1,64,1.0,1.0,raw,4,0.3409227801955663,0.8791134941080465,0.3925082965447781,0.8183873546540155
34,beta,1,64,1.0,1.0,raw,5,0.320024616851768,0.8884279070846234,0.3707869616814859,0.8235341975375603
7,beta,1,64,1.0,1.0,raw,5,0.3297557723962306,0.8778572656664649,0.3787091125790566,0.820786960754085
5,beta,1,64,1.0,1.0,raw,4,0.3152589483503685,0.9021031247164946,0.3712841749998355,0.8472410571479011
39,beta,1,64,1.0,1.0,raw,8,0.3424070742465682,0.8740138630950748,0.3890819973637062,0.8272380736714977
18,beta,1,64,1.0,1.0,raw,9,0.2994199141336799,0.9207182985984828,0.3741820275559784,0.8491569524650214
9,beta,1,64,1.0,1.0,raw,4,0.334278155946316,0.8788525633823916,0.3752380052907565,0.8521409638663959
10,beta,1,64,1.0,1.0,raw,5,0.3454932098149269,0.860638906065874,0.3692811163729093,0.8527700313276367
45,beta,1,64,1.0,1.0,raw,4,0.320946705230219,0.8878863879180775,0.3722673430107958,0.8436309241112822
2,beta,1,64,1.0,1.0,raw,5,0.3560665260477031,0.8598161003531848,0.3769198190473061,0.8328448180149821
3,beta,1,64,1.0,1.0,raw,6,0.2999773305036711,0.9082378886704324,0.3818130681440654,0.8362273949303548
16,beta,1,64,1.0,1.0,raw,4,0.3107914591244442,0.8923802527363307,0.3747797358856113,0.8299674411566738
0,beta,1,64,1.0,1.0,raw,14,0.2676118425718887,0.9367061880040576,0.3791320953573023,0.8490924951825426
26,beta,1,64,1.0,1.0,raw,5,0.3332601469381011,0.8643391941521921,0.3582784051528494,0.8598543733822788
6,beta,1,64,1.0,1.0,raw,5,0.3222200650464029,0.89228442338748,0.3724468858665755,0.8385512550246814
46,beta,1,64,1.0,1.0,raw,5,0.3293287698451914,0.8943708680423743,0.354738407430836,0.8760256589907672
31,beta,1,64,1.0,1.0,raw,5,0.3622673200477562,0.864455628308721,0.377089401674004,0.8569888921383286
19,beta,1,64,1.0,1.0,raw,5,0.3149903015505639,0.889027846478825,0.3654944773764279,0.8548581356598774
14,beta,1,64,1.0,1.0,raw,5,0.352971369314417,0.8548958548958548,0.3819442166221787,0.8314555333142694
17,beta,1,64,1.0,1.0,raw,4,0.3303741166272226,0.8904066293177079,0.3863891391382352,0.8327244579803665
30,beta,1,64,1.0,1.0,raw,6,0.3226705377107783,0.8996688400713168,0.3751036580188328,0.8448278667663843
13,beta,1,64,1.0,1.0,raw,5,0.3322129257426491,0.8870037066758378,0.3688389792013796,0.8619576342553605
22,beta,1,64,1.0,1.0,raw,5,0.3104273368081143,0.8999779802053637,0.367076796218363,0.844650683978182
11,beta,1,64,1.0,1.0,raw,8,0.3318279204766953,0.8914406315488663,0.381711095513802,0.8365383605179524
43,beta,1,64,1.0,1.0,raw,5,0.3332940826055827,0.8820428557558013,0.3637469598308817,0.8562739921493949
47,beta,1,64,1.0,1.0,raw,5,0.3448750983691239,0.8745824633808825,0.3617204340654557,0.8623310700953422
23,beta,1,64,1.0,1.0,raw,5,0.3376990420133893,0.8729962239954403,0.3843986000011227,0.8400045933265529
32,beta,1,64,1.0,1.0,raw,4,0.3139835191930007,0.9006485762025378,0.3660527001883548,0.8529318875671122
12,beta,1,64,1.0,1.0,raw,5,0.3338639560916653,0.8646407916290575,0.3705909535175208,0.8492566290297859
21,beta,1,64,1.0,1.0,raw,4,0.327749866669611,0.8834105264393727,0.3590705037698211,0.8645838553879999
49,beta,1,64,1.0,1.0,raw,9,0.3357741269136708,0.8758040248397798,0.3794276985193142,0.8393133846583861
20,beta,1,64,1.0,1.0,raw,9,0.3220928075555848,0.8736745499715479,0.387576471750816,0.8303064165147328
28,beta,1,64,1.0,1.0,raw,5,0.3088181319720098,0.902768520281851,0.3751015525641329,0.8492892200757368
8,beta,1,64,1.0,1.0,raw,5,0.3258479102748892,0.8890155704926401,0.363120771669073,0.8558038984824698
35,beta,1,64,1.0,1.0,raw,6,0.3169652686497205,0.8867525957751522,0.3761856488551314,0.8507419236239315
25,beta,1,64,1.0,1.0,raw,6,0.3216464828650856,0.8827497417626012,0.372475611093108,0.8533404839679521
42,beta,1,64,1.0,1.0,raw,6,0.33840527232222,0.8748451556261125,0.3907350575853793,0.8298854677509467
24,beta,1,64,1.0,1.0,raw,5,0.3227063142484706,0.8726250623752494,0.3786499690477577,0.8393749636117814
37,beta,1,64,1.0,1.0,raw,5,0.3106232315335503,0.9104123036649214,0.377997517967401,0.8462188648375076
4,beta,1,64,1.0,1.0,raw,10,0.3403320750341839,0.8851980509998617,0.3774485124755525,0.8400958399665525
38,beta,1,64,1.0,1.0,raw,5,0.3053377011849467,0.8935704721341736,0.3772411333271974,0.8275008104313819
48,beta,1,64,1.0,1.0,raw,5,0.3316677459842206,0.8739636890380057,0.3678846639788992,0.8539473675563171
27,beta,1,64,1.0,1.0,raw,6,0.3409325379378558,0.8820015639380792,0.3649402801112479,0.8528669589686539
1,beta,1,64,1.0,1.0,raw,5,0.3118677299546588,0.908699951671066,0.3711326177219321,0.8407188129370482
33,beta,1,64,1.0,1.0,raw,5,0.2968676465780167,0.9092155210281344,0.368849523497671,0.8572418103223791
29,beta,1,64,1.0,1.0,raw,5,0.3182592058858023,0.8878713447656819,0.3780962160677814,0.8492592147728816
15,beta,1,64,1.0,1.0,raw,6,0.3471623673771818,0.8669976884038582,0.382352104485468,0.8275996387112292
7,beta,1,64,1.0,1.0,raw,6,0.3317923976990422,0.8794405448035103,0.3851746258791591,0.8214965831420168
44,beta,1,64,1.0,1.0,raw,5,0.3496793325320929,0.85542777949784,0.3721220125739005,0.8400659853544701
41,beta,1,64,1.0,1.0,raw,5,0.341893928917379,0.8897754402340734,0.3912796257307664,0.8343338036024804
34,beta,1,64,1.0,1.0,raw,6,0.3210539029681883,0.8930870124899976,0.3805340869425335,0.8249256799861562
39,beta,1,64,1.0,1.0,raw,9,0.3168771324612645,0.8932700254024597,0.3852288995901789,0.828516080501416
36,beta,1,64,1.0,1.0,raw,5,0.3384573819316425,0.8867517233654757,0.3939918191793887,0.8206227422062367
18,beta,1,64,1.0,1.0,raw,10,0.3089804098113566,0.9155253348801736,0.378018548656689,0.8470647129550246
10,beta,1,64,1.0,1.0,raw,6,0.3401940612034086,0.8640166143578856,0.3671720785595531,0.8540390156439698
40,beta,1,64,1.0,1.0,raw,8,0.3070363328236353,0.9024175847038872,0.3710828478366175,0.847102403795743
