seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,novelty_bin,novelty_bin_order,num_items,num_pairs,mean_dmin,q50_dmin,q80_dmin,auc_knn,rmse_knn,brier_knn,logloss_knn,ece_knn,mean_ae_knn,p90ae_knn,p95ae_knn,auc_araf,rmse_araf,brier_araf,logloss_araf,ece_araf,mean_ae_araf,p90ae_araf,p95ae_araf
45,0.044,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2462482899427414,0.1214606165885925,0.1894596815109253,0.6773504273504274,0.4256124774418276,0.1811459780150649,0.639420845675835,0.210046359422532,0.3805638905614614,0.6832263350486756,0.7041413486003876,0.6581196581196581,0.4456759859961461,0.1986270906714027,0.6995884002174563,0.2570410851727832,0.3566118729385463,0.7090559221804144,0.8825936090201141
0,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0758636817336082,0.1097242832183837,0.2074004858732223,0.5581481481481482,0.4796684391819826,0.2300818099740798,0.7501744318413687,0.1580468625403367,0.4317995233891102,0.718873816728592,0.7852300487458703,0.5051851851851852,0.521568862985935,0.2720340875901236,0.8868063436623087,0.226650169907281,0.4445392692175049,0.839877824485302,0.8834723033010959
0,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1522439271211624,0.1097242832183837,0.2074004858732223,0.5347923681257014,0.4980694485204921,0.2480731833687096,0.9645169629813984,0.2184329050983667,0.4508273476113876,0.6995084643363952,0.7491243898868559,0.5162738496071829,0.5358820817059902,0.2871696097516192,0.8683925937247923,0.311423072591424,0.4639089996616045,0.8049814388155937,0.8540188509970902
0,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.239254280924797,0.1097242832183837,0.2074004858732223,0.4895833333333333,0.4923046971615992,0.242363917104835,0.795880047558671,0.2292262543978799,0.435830825262449,0.7437247455120088,0.8417622104287148,0.6749999999999999,0.448722449097143,0.2013518355422897,0.6759872214205204,0.2011412038383159,0.3764773405749689,0.7874333307147026,0.8056008197367192
12,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0899186804890632,0.1617202162742614,0.2155329436063766,0.6732553448971359,0.4301511170745786,0.1850299974855508,0.6060769396259785,0.1251154781963963,0.389267111197114,0.5893013805150986,0.6790790885686873,0.6954417103670835,0.4526853236960218,0.2049239989352551,0.6437389095312879,0.1751148709310935,0.3928262273995922,0.7174355030059815,0.7404843337833881
12,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1842176467180252,0.1617202162742614,0.2155329436063766,0.7332549941245593,0.3745069043423234,0.1402554286360138,0.6248560846192086,0.1738975975662469,0.3373370784024397,0.5017261937260628,0.6382145885378121,0.7191539365452408,0.3818855936294825,0.145836603268049,0.6310648440534224,0.1815992821007966,0.3190430454909801,0.6635271690785884,0.750073429942131
12,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2902524173259735,0.1617202162742614,0.2155329436063766,0.7644628099173554,0.4270539816407813,0.1823750984358722,0.5920560440178182,0.1800270734185522,0.389748041941361,0.603799331188202,0.676891277730465,0.8119834710743802,0.4084721276650911,0.1668494646068302,0.5504495945208231,0.1164108125323599,0.3531745126978917,0.6988319575786591,0.7251489713788033
4,5.0,1,beta,16,0.5,sae,raw,inlier,0,27,102,0.0808397755026817,0.1258331537246704,0.1999344080686569,0.743421052631579,0.4043708217646725,0.163515754540426,0.553185992311266,0.1160112245633882,0.3528190146328187,0.6344515860080719,0.6850665599107741,0.7273848684210527,0.4426147156258285,0.1959077797893419,0.6715424163293882,0.1542020000736503,0.3315821725729049,0.777660693228245,0.9129588324576614
4,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1647197157144546,0.1258331537246704,0.1999344080686569,0.5179425837320575,0.4699168781322435,0.2208218719831824,0.7025162688051467,0.1764675930142402,0.4397744557509819,0.6778848201036454,0.6970670595765114,0.4880382775119617,0.4879245065205283,0.2380703323760666,0.7613246454032975,0.2089854856332143,0.4039441268891096,0.8277871355414391,0.8625671330839395
4,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2591677010059356,0.1258331537246704,0.1999344080686569,0.6314699792960663,0.4449789404172042,0.1980062611014203,0.6701114984231964,0.1477019001137126,0.4067423904145306,0.6369997650384904,0.6679204761981964,0.536231884057971,0.5105882343330755,0.2607003374587535,0.956864661214668,0.2679191437041895,0.4088404493999075,0.8543136849999429,0.8752486110664904
36,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0792197436094284,0.1272546350955963,0.1913685500621795,0.6777365491651206,0.4304165117861139,0.1852583733239196,0.6562963099042493,0.1177892442076252,0.3778843214878669,0.6916550725698472,0.7598251886665819,0.7461966604823748,0.4354781537089431,0.1896412308834422,0.6592347857661979,0.1565073625757717,0.3501971257635607,0.7710841231048108,0.8359370920807122
36,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1545192748308181,0.1272546350955963,0.1913685500621795,0.5533108866442199,0.460025612724472,0.2116235640275732,0.7235027321743511,0.2479049561545253,0.3996057714646061,0.7134628832340241,0.7701384097337722,0.6835016835016835,0.4525505074349099,0.2048019392494386,0.6925222116203309,0.1573564587160945,0.3689281105374296,0.7588242202997209,0.8381487086415291
36,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2429006248712539,0.1272546350955963,0.1913685500621795,0.6476190476190476,0.4217142222593561,0.1778428914695584,0.618821387651225,0.1436133472756906,0.3956640753895044,0.5459204733371735,0.6265139520168305,0.6738095238095239,0.3805635526068995,0.1448286241500339,0.5775560724001741,0.1575387235392223,0.3331839559091763,0.586938425898552,0.6785073161125185
32,5.0,1,beta,16,0.5,sae,raw,inlier,0,27,99,0.0712793543934822,0.1282019615173339,0.207775667309761,0.6727272727272727,0.454055193102565,0.2061661171842554,0.6689551042984765,0.1497016270259944,0.387318935734455,0.7237528562545777,0.7875115022063255,0.7330578512396695,0.4721975859669994,0.2229705698965338,0.7059525625799371,0.2008986932912258,0.3840160373635966,0.8214380502700805,0.8321725368499755
32,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1650576889514923,0.1282019615173339,0.207775667309761,0.7409502262443438,0.4195968257012589,0.1760615179585219,0.592213343280612,0.1143470597763856,0.380343339468042,0.6234210044145584,0.744197279214859,0.7171945701357466,0.4249255479786084,0.1805617112251623,0.6119927406238924,0.1547008238732815,0.342317638422052,0.7214348316192627,0.8093924961984158
32,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2826242744922638,0.1282019615173339,0.207775667309761,0.3916666666666666,0.5084350291393149,0.2585061909846795,0.8222689070058012,0.2327378282154148,0.4614125888117335,0.6945662498474121,0.777269108593464,0.5645833333333333,0.492620550108923,0.2426749902846327,0.7858887577464092,0.2584292441606521,0.4319662411104549,0.7986617192626,0.8444316796958447
20,5.0,1,beta,16,0.5,sae,raw,inlier,0,27,102,0.0699623972177505,0.1154608726501464,0.1724020093679428,0.6010802469135802,0.4603671246480888,0.211937868054228,0.6853899058541156,0.132863745433237,0.4075028382095636,0.6645333915948868,0.7177548781037328,0.6334876543209876,0.4598271687687683,0.2114410164952203,0.6820073147509021,0.140965965266029,0.4042602374638412,0.7055925279855728,0.74695588350296
20,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1405348777770996,0.1154608726501464,0.1724020093679428,0.5716666666666667,0.4503487844627157,0.2028140238378381,0.6986994088197657,0.1558870802323023,0.395265377809604,0.6497224181890487,0.6917983934283256,0.59,0.4480485851251879,0.2007475662670677,0.7319485586792418,0.2117455489933491,0.3986719861626625,0.707712858915329,0.7268354892730713
20,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.3086156249046325,0.1154608726501464,0.1724020093679428,0.7272727272727273,0.4549718577201974,0.2069994037663349,0.6644124009591083,0.2642644760403634,0.3886099596592513,0.7503904283046723,0.7582830250263214,0.721763085399449,0.4194708953009101,0.1759558454768041,0.5972456460487577,0.2694154967638579,0.3803960680961609,0.6160611391067506,0.6469009548425675
28,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0922349244356155,0.1437455415725708,0.1969734281301498,0.5161290322580645,0.4573386861861616,0.2091586803984449,0.7502725977695147,0.1780145769365705,0.4088146087641899,0.678174901008606,0.7174694396555423,0.5318740399385561,0.4761159555773434,0.2266864093840978,0.7970772751037022,0.2199369850210272,0.4074102711075774,0.7538883179426193,0.8092912927269935
28,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1740551739931106,0.1437455415725708,0.1969734281301498,0.6430995475113122,0.4324365932092864,0.1870013906327703,0.6711283882547318,0.1523300995429357,0.3896866977214813,0.6321540653705597,0.6706066399812697,0.5576923076923077,0.4811661628672719,0.2315208764035453,0.7970002385759085,0.2066184313657383,0.4169289830761651,0.7353370845317841,0.8000488400459289
28,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2359771281480789,0.1437455415725708,0.1969734281301498,0.7124183006535948,0.4199108743335607,0.1763251320600866,0.6138974143567825,0.1505661051381718,0.3781305001201955,0.6660169631242754,0.6882489085197449,0.7494553376906318,0.4097055229278906,0.1678586208006459,0.5785466055943931,0.2313367886976762,0.3688583175905726,0.6079915821552276,0.6255001470446586
44,5.0,1,beta,16,0.5,sae,raw,inlier,0,27,105,0.07440996915102,0.1291084289550781,0.1785232424736023,0.7209724238026125,0.4299033403153255,0.1848168761683158,0.6290789465220074,0.1008817258272398,0.3656123127256121,0.6410438597202301,0.7543479561805725,0.7311320754716981,0.4319540758514012,0.1865843207843811,0.615429090579779,0.1092296723453771,0.3562452342183817,0.7199247241020204,0.7911018013954162
44,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1500861048698425,0.1291084289550781,0.1785232424736023,0.7002314814814815,0.4325742678739861,0.1871204974346175,0.651186161778278,0.1154833511759837,0.3760749903817971,0.6680065542459488,0.7000588238239288,0.6724537037037038,0.431805954422386,0.1864563687995263,0.6575266313507356,0.1145746195067962,0.369694888840119,0.6732750095427036,0.7213777706027031
44,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.242673859000206,0.1291084289550781,0.1785232424736023,0.5263157894736843,0.4786743990565577,0.2291291760210528,0.7696477423851406,0.220609826930252,0.4181138004430316,0.6736953496932984,0.7273271009325981,0.64,0.467258895088259,0.218330894327939,0.735864268273327,0.2291393131017685,0.3989946699955247,0.7369449049234391,0.7944828301668168
8,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0861896947026252,0.1273963153362274,0.1796216964721679,0.6658923732094464,0.4307110300208774,0.185511971221157,0.6468754640610636,0.1273258436452666,0.3604511563630345,0.682836151123047,0.7687906920909882,0.5950445218737902,0.4669651382634399,0.2180564504464632,0.7619484438982226,0.1964595763442608,0.3836373146623373,0.7809752896428109,0.8495009571313857
8,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1474774628877639,0.1273963153362274,0.1796216964721679,0.7833894500561167,0.3975913468851726,0.158078875857846,0.5509989603723253,0.1091060160188515,0.3467584617435932,0.6547194331884384,0.7033763244748116,0.813692480359147,0.3769374508143743,0.1420818331234045,0.538770112690015,0.218257880024612,0.3168476388479272,0.5914092630147934,0.7044480860233306
8,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2368298023939132,0.1273963153362274,0.1796216964721679,0.7333333333333333,0.4341692498960666,0.188502940716198,0.6013525572670191,0.1877351926470344,0.3954841100018132,0.5784261971712114,0.7359751492738724,0.7880952380952381,0.4117809994162614,0.1695635870367878,0.5587721979628434,0.1962175360796126,0.3572954774241555,0.6563917815685273,0.7079920291900634
40,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0755012780427932,0.132134735584259,0.1946310847997665,0.7016369047619048,0.4121656876548671,0.1698805544701809,0.5925607952923627,0.1172727273162328,0.3576695833068627,0.619620943069458,0.6681664735078812,0.7581845238095238,0.4007760774453384,0.1606214490435427,0.5795841139627501,0.0827925490716902,0.3483485919423401,0.6454999774694443,0.701977515220642
40,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1610496342182159,0.132134735584259,0.1946310847997665,0.5960648148148149,0.4706579954427651,0.2215189553568537,0.6890219209487453,0.1780632420132557,0.4211159204443296,0.6888408184051514,0.7172414004802702,0.5925925925925926,0.4499942554001241,0.2024948440592393,0.6677970395719092,0.1514368365208308,0.41391931536297,0.6066815368831158,0.6675488959997893
40,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2478326857089996,0.132134735584259,0.1946310847997665,0.4761904761904762,0.4660199455323148,0.2171745982560003,0.744646326775123,0.1843753426589749,0.4134513312442736,0.6876379430294037,0.7007624223828316,0.4523809523809523,0.5130860211416234,0.2632572902516336,0.8667205401670376,0.35613419378007,0.4496491940014742,0.839988571405411,0.8860172085464001
24,5.0,1,beta,16,0.5,sae,raw,inlier,0,27,102,0.0841637477278709,0.138043999671936,0.1946607083082199,0.5023291925465838,0.4893183870564382,0.2394324725482854,0.7741037919263749,0.1723527516168332,0.4459475297846046,0.7014006018638611,0.76861754655838,0.5489130434782609,0.5050166412009988,0.2550418236584059,0.8345741834197096,0.2485751436621534,0.4369993171855515,0.774840697646141,0.8746095895767209
24,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1685301214456558,0.138043999671936,0.1946607083082199,0.728468899521531,0.4100336527388044,0.1681275912489759,0.5979205514731815,0.1107099919269482,0.3660262287904819,0.6213833451271057,0.6602498829364777,0.604066985645933,0.4171434436352362,0.1740086708729895,0.6189614147327426,0.2110029441614946,0.362473996480306,0.7248650670051575,0.7479108147323131
24,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,41,0.2518600225448608,0.138043999671936,0.1946607083082199,0.5878787878787879,0.5283624487695401,0.2791668950871869,1.6449212201367267,0.3072391278399956,0.4734544984814597,0.7498853802680969,1.0,0.6757575757575758,0.4512697419209619,0.2036443876681231,0.6343021614453623,0.2937749555198157,0.4079134451543412,0.700203537940979,0.7125367224216461
16,5.0,1,beta,16,0.5,sae,raw,inlier,0,27,99,0.0692753866314888,0.1173799037933349,0.1943123787641525,0.6131687242798354,0.4367934379790381,0.1907884937169874,0.6999970911192572,0.1565932212564391,0.388516333669123,0.650797176361084,0.7012883745133877,0.6502057613168725,0.4476931831343174,0.2004292008747643,0.7278099908387968,0.1813562788219765,0.3545410743340699,0.7744856864213944,0.8212653450667857
16,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1464016437530517,0.1173799037933349,0.1943123787641525,0.5430622009569378,0.4336899143838423,0.1880869426930892,0.704644214360314,0.1618234382321437,0.3928786393254995,0.6412098050117493,0.672449943423271,0.4665071770334928,0.4722575878787783,0.223027228657894,0.7767044862422166,0.2155047663797935,0.4213354914138714,0.714591333270073,0.7734333157539367
16,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2353450655937194,0.1173799037933349,0.1943123787641525,0.4395833333333334,0.483716224481942,0.2339813982854407,0.8381980160460057,0.2644706791774793,0.442647166380828,0.6754031002521516,0.8164946928620339,0.4104166666666666,0.5612260644732273,0.3149746796945479,1.1301361324669847,0.4466865730725906,0.4939452689987691,0.8731308490037919,0.884332212805748
48,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.073489710688591,0.1211202144622802,0.1966209709644317,0.7387084733109369,0.3931151365792462,0.1545395306868332,0.5969541511412146,0.1208906595666821,0.3403128823981835,0.5959546603262424,0.6605751164257526,0.7271369914147069,0.4194889054337405,0.1759709457356481,0.6428679442287193,0.1690967059156929,0.3466239299517698,0.698948772251606,0.7787677109241482
48,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1603033691644668,0.1211202144622802,0.1966209709644317,0.5532407407407407,0.4587145560134128,0.2104190463767747,0.7051701424720169,0.2150284028652151,0.4005262864753603,0.6573376834392548,0.7527735128998754,0.5277777777777778,0.5023074254122194,0.2523127451492922,0.8601370845849623,0.2801754779492815,0.4219464646652341,0.7651333034038544,0.8218524694442747
48,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2646775543689728,0.1211202144622802,0.1966209709644317,0.6689655172413793,0.436110059705845,0.1901919808610433,0.6700817670950682,0.2337323457679965,0.3989801887761462,0.5807205647230148,0.6551704846322537,0.7241379310344828,0.4751362485981691,0.2257544346038879,0.7297667082751023,0.3000692129135132,0.4272183542224494,0.661185348033905,0.7373975917696953
2,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0794902965426445,0.1404512226581573,0.2242787629365921,0.776271186440678,0.4083736738726963,0.1667690754236844,0.541680769725201,0.1008097197618862,0.3249803346832497,0.7043378829956055,0.7360670119524002,0.7273069679849341,0.4274981469119772,0.1827546521886742,0.6014505222227277,0.1391831675651841,0.3453940423742796,0.7532656937837601,0.782444129884243
2,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1739432066679,0.1404512226581573,0.2242787629365921,0.6092796092796093,0.4565336338659624,0.2084229712552859,0.6934872351513656,0.1821130022406578,0.4184987333913644,0.6790864944458008,0.7221093386411666,0.586080586080586,0.4843995949438324,0.2346429475300937,0.8032880224655551,0.1876825156311194,0.4155581067005793,0.7828039892017842,0.8566017895936966
2,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2867608666419983,0.1404512226581573,0.2242787629365921,0.5363247863247864,0.4853957557130763,0.2356090297835861,0.7413388378800072,0.1954997737299312,0.4514206566593863,0.6660202085971832,0.7506800949573517,0.5064102564102564,0.4967519643789845,0.2467625410306842,0.7712737405486781,0.2885092178528959,0.4474104703827338,0.7197032690048218,0.767926686257124
35,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0825454890727996,0.1299178600311279,0.1986659914255142,0.7148692810457516,0.4154796998875379,0.1726233706620283,0.5665870788228171,0.1113005158116955,0.3396895835892512,0.6605515450239182,0.7149943590164184,0.7254901960784313,0.4231715236200787,0.1790741358311328,0.5981124147040183,0.1145405303686857,0.3181435777447544,0.7737476885318757,0.8684067048132418
35,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1619152277708053,0.1299178600311279,0.1986659914255142,0.7025,0.4419652555573406,0.1953332980538248,0.6405630305666855,0.1778117631872495,0.3912525894741217,0.6861503034830093,0.7553902782499787,0.77125,0.4374032254134582,0.1913215782677233,0.6228313449549358,0.1569811875000596,0.3418544011190533,0.7596076831221582,0.8710586369037627
35,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2749284207820892,0.1299178600311279,0.1986659914255142,0.4865424430641821,0.5295158862161401,0.2803870828863081,0.8537407707387348,0.2854902917011217,0.4682810836556283,0.7535300374031068,0.8541180849075318,0.5445134575569358,0.5390291341876875,0.2905524111426188,0.9059667354725304,0.3375778403133154,0.4498123116791248,0.8529766023159027,0.8736244536936283
19,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0799513012170791,0.1244975626468658,0.1913105249404907,0.6140350877192983,0.4535471495351119,0.2057050178706569,0.6731778629589766,0.1233524881978034,0.3894012611932479,0.6998585015535355,0.7729415290057658,0.7207913400522583,0.4388572212992432,0.1925956493996574,0.6413461985645552,0.1515297416884165,0.3646327884724507,0.7365020871162414,0.8009793326258658
19,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1560674309730529,0.1244975626468658,0.1913105249404907,0.6302083333333334,0.4628972725048871,0.2142738833351436,0.7105023753768064,0.1904996186494827,0.4148513060063123,0.7044920086860657,0.728106778860092,0.7094907407407408,0.4343706336590982,0.1886778365350601,0.6358800899930248,0.1620692275464534,0.3526843665788571,0.8151079207658768,0.8390406273305416
19,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2314512282609939,0.1244975626468658,0.1913105249404907,0.4758620689655172,0.488891647281716,0.2390150436007863,0.7251298462083814,0.2834416072476994,0.4621570706367492,0.6552284121513366,0.6999077886343003,0.6689655172413793,0.4431853772178318,0.1964133034802458,0.6302533884487752,0.1496974990110506,0.3887694730338725,0.701721951365471,0.7475966133177281
23,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0767970532178878,0.1111983954906463,0.1985295414924621,0.7221532091097309,0.4022412030542522,0.1617979834888611,0.6218803304222715,0.1620235934566993,0.3597343661464177,0.593996149301529,0.6978263869881629,0.7991718426501035,0.3647370650107226,0.1330331258979887,0.5315150672423582,0.1499646176906445,0.3084047912225987,0.5805757649242879,0.6884641766548154
23,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1397185623645782,0.1111983954906463,0.1985295414924621,0.5873192436040043,0.4560396898568662,0.2079721917326935,0.6967547383138545,0.1450682749350866,0.4193004737297693,0.609330415725708,0.7134157299995421,0.7252502780867631,0.4305845087666701,0.1854030028598043,0.6242997707362898,0.1464047564814488,0.3675223073611657,0.6847921431064606,0.7799719013273715
23,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2500455677509308,0.1111983954906463,0.1985295414924621,0.5869565217391304,0.4684855509894224,0.2194787512638552,0.6810517316531915,0.2418339807878841,0.423577031628652,0.6497149705886841,0.7378754794597626,0.5693581780538302,0.4915696913914003,0.2416407456956552,0.7474047648389923,0.294695106673647,0.4192308537154035,0.7487098693847659,0.8699952229857445
1,5.0,1,beta,16,0.5,sae,raw,inlier,0,27,105,0.0893003344535827,0.1416001319885254,0.2305708229541778,0.4727272727272728,0.4749362589080333,0.2255644624482734,0.7796296288483718,0.1993373589701788,0.4327940940147354,0.6880790293216705,0.721812480688095,0.512,0.4962095140570219,0.2462238801473884,0.824395964271366,0.3107359632140113,0.4335639399432001,0.7510067790746688,0.7895568370819092
1,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1929147392511367,0.1416001319885254,0.2305708229541778,0.4688601645123384,0.4752267503354079,0.2258404469047541,0.796086662394121,0.2138881328205268,0.4282395926614602,0.7244088381528855,0.7797822892665863,0.4641598119858989,0.4939755401472846,0.2440118370385836,0.8478501599272733,0.2719942683974902,0.4306948880354563,0.7936642184853554,0.8274526700377465
1,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.3114114999771118,0.1416001319885254,0.2305708229541778,0.5860566448801743,0.4552936125629621,0.2072922792768901,0.6863105345097723,0.2251620546660639,0.4189072164960883,0.6789913773536683,0.7353212893009187,0.6296296296296297,0.4542231079196947,0.2063186282882657,0.6814138608887278,0.1929016346111893,0.4010908028788187,0.7421301126480102,0.7566756278276444
10,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0885832011699676,0.1499739587306976,0.2148591727018356,0.6236385639370714,0.4518451703515785,0.2041640710642822,0.670331903640985,0.1731196933965545,0.4006672445684671,0.6927406311035157,0.7373744800686836,0.6821298910851149,0.4418961329984351,0.1952721835376991,0.6628041876023484,0.1759431607877979,0.3656322457469426,0.706403061747551,0.8106982082128523
10,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1848786771297454,0.1499739587306976,0.2148591727018356,0.7205387205387205,0.3826272866754954,0.1464036327870995,0.6197625877145184,0.1168211576839288,0.331317201256752,0.5539477586746216,0.6674891270697115,0.6139169472502806,0.4392846017473423,0.1929709546365762,0.7441608370955008,0.1933077933266759,0.3645007230962316,0.7282349333167076,0.8122044533491134
10,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2647636830806732,0.1499739587306976,0.2148591727018356,0.5322916666666666,0.4801544308837434,0.2305482940775683,0.7776184910322553,0.245410759811759,0.4230654717169024,0.7205206483602525,0.7626840725541115,0.5854166666666667,0.4784947449157406,0.2289572151928783,0.7983486120799934,0.2894639455797997,0.4080752279948104,0.7552683413028718,0.84143103659153
7,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0851828306913375,0.1268646717071533,0.1659414917230606,0.7626050420168068,0.4047536435072241,0.1638255017514502,0.6805719958710512,0.1380305629935425,0.3394382872905295,0.6387275755405426,0.6947751522064209,0.8008403361344538,0.3702969680619257,0.1371198464862329,0.5035821602146865,0.0580070465444945,0.2925831409386144,0.6493028342723847,0.769000545889139
7,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.142582431435585,0.1268646717071533,0.1659414917230606,0.6830143540669856,0.4402050621204841,0.1937804914978186,0.6125599081491238,0.1765501203906695,0.3909657172858715,0.6227363497018814,0.736749893426895,0.6351674641148326,0.4563553858240568,0.2082602311117675,0.6559455474710582,0.1779696952551603,0.3854662645608186,0.7713913127779961,0.8310270249843598
7,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2071016281843185,0.1268646717071533,0.1659414917230606,0.5854700854700854,0.4591557446609881,0.2108239958373204,0.7105205826098389,0.1711152856322852,0.4177973719144409,0.6342613995075227,0.6927264884114266,0.8632478632478633,0.4029882694470495,0.1623995523242437,0.5724024795630084,0.2219044892964038,0.3511344800618561,0.6361519783735275,0.6942080810666085
6,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0748927593231201,0.1297706365585327,0.1979666948318481,0.5944940476190477,0.4525629866215081,0.2048132671252752,0.6780270135315836,0.1486122967818608,0.4074858048787483,0.6377173006534577,0.6843981176614761,0.6599702380952381,0.4551151571636964,0.2071298124175359,0.6987707461274909,0.1728003921273809,0.3786131363505354,0.7868764162063602,0.8345234096050262
6,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1500701606273651,0.1297706365585327,0.1979666948318481,0.518925518925519,0.5019553217858361,0.2519590962434214,0.7631197718009927,0.2218930209676425,0.4597324509173631,0.7063988804817201,0.7730017751455306,0.4688644688644688,0.5348999634917271,0.2861179762104886,0.8540663030266606,0.3107395035525163,0.4831500886629025,0.7555258557200432,0.7824677288532255
6,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2599265277385711,0.1297706365585327,0.1979666948318481,0.5604166666666667,0.4440128535169327,0.197147414340448,0.6719834362104187,0.1940428288025422,0.3907082609154961,0.6389463752508163,0.6863381028175354,0.5416666666666667,0.4750780374018458,0.2256991350550751,0.7653576528248209,0.2412346665832129,0.4195856570520184,0.6777555882930757,0.8591219410300256
38,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0936615467071533,0.1330163478851318,0.2102287262678146,0.5028801843317972,0.5015974157426509,0.2515999473992335,0.7963484567187152,0.2304461573166251,0.4430734330358413,0.78610487729311,0.8252302043139933,0.6336405529953917,0.4710505299646076,0.2218885951936942,0.706047189166142,0.1569911532748777,0.3955460148147092,0.7656639605760575,0.845694052428007
38,5.0,1,beta,16,0.5,sae,raw,moderate,1,15,60,0.1714556962251663,0.1330163478851318,0.2102287262678146,0.6412037037037037,0.3841206329214146,0.1475486655292338,0.6227546592558447,0.1517557469236692,0.3161474414169788,0.591890561580658,0.6977688446640968,0.6446759259259259,0.3850299875854672,0.1482480932913093,0.6437768100367426,0.1654506797591845,0.3264084940155347,0.6245653837919235,0.6535568922758103
38,5.0,1,beta,16,0.5,sae,raw,outlier,2,11,44,0.2593883275985718,0.1330163478851318,0.2102287262678146,0.7884615384615385,0.3699746574602359,0.1368812558778281,0.5570116227428363,0.223585747224702,0.3024734298867935,0.5460861206054688,0.5898512244224549,0.8782051282051283,0.3505852999455597,0.1229100416344917,0.4561264798145373,0.1751396762291815,0.2692542053674432,0.5340880781412125,0.8086470089852813
42,5.0,1,beta,16,0.5,sae,raw,inlier,0,26,104,0.0924270451068878,0.1551615595817566,0.2052315771579742,0.702982202982203,0.4033085080098048,0.162657750846687,0.5477409740197647,0.1311909013483157,0.3377019426283928,0.6222474038600923,0.6766070500016211,0.7171717171717172,0.3859844943635777,0.1489840161767676,0.5121767447892114,0.0965101878122928,0.3019390161185024,0.6491572260856628,0.7282613009214401
