n_samples,model_type,seed,lambda_tau,rmse_naive,rmse_rasch,rmse_amortized,auc_naive,auc_rasch,auc_amortized,active_dims,active_indices,tau_values,embedding_type
1.0,bernoulli,8.0,0.00775,0.2637514488804148,0.3642577511375723,0.2533004723561051,0.5,0.6204255825365433,0.6918244137459293,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5155467391014099, 0.5158171653747559, 0.514763355255127, 0.5156778693199158, 0.5146187543869019, 0.5158550143241882, 0.5161745548248291, 0.5162246227264404, 0.5152391791343689, 0.5152662396430969, 0.5159029364585876, 0.5157240629196167, 0.5162408947944641, 0.5156059265136719, 0.5150964856147766, 0.5146504044532776, 0.5157328844070435, 0.5149325132369995, 0.5151505470275879, 0.5154756903648376, 0.5151440501213074, 0.5150042772293091, 0.5156222581863403, 0.5154871344566345, 0.5152576565742493, 0.5152725577354431, 0.5164912343025208, 0.514853835105896, 0.5156736373901367, 0.5156794786453247]",pca
1.0,bernoulli,16.0,0.00775,0.2755815506984068,0.3722566753644603,0.23812152637240952,0.5,0.5738504155124654,0.7327181440443213,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5130912661552429, 0.5141909122467041, 0.5146846771240234, 0.5148354768753052, 0.5148856043815613, 0.5139670968055725, 0.5140374898910522, 0.5135310292243958, 0.5145178437232971, 0.5137240886688232, 0.5134050250053406, 0.5138571262359619, 0.5145953893661499, 0.514312207698822, 0.5141768455505371, 0.5140501260757446, 0.5150905251502991, 0.5139014720916748, 0.5152177214622498, 0.5134415626525879, 0.5144400596618652, 0.5138752460479736, 0.5136247277259827, 0.5138252377510071, 0.5141299962997437, 0.5144163370132446, 0.5135013461112976, 0.5142030715942383, 0.5141616463661194, 0.5140089988708496]",pca
1.0,bernoulli,1.0,0.00775,0.2829605510625509,0.3378900957930285,0.2733424839057179,0.5,0.5424092292448156,0.6157902186991295,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5156432390213013, 0.5144143104553223, 0.515622615814209, 0.5151522755622864, 0.5151228308677673, 0.515172004699707, 0.514988362789154, 0.5152126550674438, 0.5131694674491882, 0.5152427554130554, 0.5132942795753479, 0.5156978368759155, 0.5156769752502441, 0.5149884819984436, 0.5150718688964844, 0.5143793225288391, 0.5136213302612305, 0.5139106512069702, 0.5151968002319336, 0.5155076384544373, 0.5150366425514221, 0.515427827835083, 0.5140576362609863, 0.5152272582054138, 0.51353919506073, 0.5149102807044983, 0.5137832760810852, 0.5156102776527405, 0.5151190757751465, 0.5140573382377625]",pca
1.0,bernoulli,3.0,0.00775,0.2600582453703543,0.3020987081999814,0.2552353040236329,0.5,0.5560541492869941,0.6112499811772502,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5082156658172607, 0.5093551278114319, 0.5090668797492981, 0.5094960331916809, 0.5093123316764832, 0.5092719197273254, 0.5095454454421997, 0.5092810392379761, 0.5093483328819275, 0.509488046169281, 0.5094015598297119, 0.5092641711235046, 0.5092684030532837, 0.5092318058013916, 0.5100377202033997, 0.5104213953018188, 0.5078634023666382, 0.5096210837364197, 0.5088011622428894, 0.5093811750411987, 0.5093815326690674, 0.5097628831863403, 0.5093748569488525, 0.5089892148971558, 0.509541392326355, 0.5095556378364563, 0.5092415809631348, 0.5087172985076904, 0.5092889070510864, 0.5092334151268005]",pca
1.0,bernoulli,20.0,0.00775,0.2628846602875599,0.3521012945879425,0.22166260472826912,0.5,0.5807707729319598,0.8517287644192214,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5154470205307007, 0.5155207514762878, 0.5159119963645935, 0.5161527395248413, 0.5156435966491699, 0.5146267414093018, 0.5159592032432556, 0.514929473400116, 0.5153371691703796, 0.5144383311271667, 0.5150095224380493, 0.5153480768203735, 0.5160646438598633, 0.5155558586120605, 0.5161562561988831, 0.5159657001495361, 0.5150935053825378, 0.515476405620575, 0.5143876075744629, 0.51560378074646, 0.5155852437019348, 0.5152278542518616, 0.5152296423912048, 0.5153605341911316, 0.5153735876083374, 0.5154687762260437, 0.5155624151229858, 0.5160943865776062, 0.5167556405067444, 0.5153985619544983]",pca
1.0,bernoulli,17.0,0.00775,0.2649028863966695,0.287543092483577,0.2507994357018686,0.5,0.5982267332502268,0.6825306670404,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5055604577064514, 0.5059128999710083, 0.506024181842804, 0.5057266354560852, 0.50539630651474, 0.5053465962409973, 0.5053608417510986, 0.5057964324951172, 0.50566565990448, 0.5056543946266174, 0.5052093863487244, 0.5055277347564697, 0.5052226185798645, 0.5051544904708862, 0.5049338936805725, 0.5049726963043213, 0.505813717842102, 0.5056254863739014, 0.5055474042892456, 0.5053499937057495, 0.5052222609519958, 0.5053203105926514, 0.5048288106918335, 0.5056407451629639, 0.5055957436561584, 0.5057883858680725, 0.505575954914093, 0.5054575204849243, 0.5056402087211609, 0.5054227113723755]",pca
1.0,bernoulli,2.0,0.00775,0.2499669917488663,0.2909059766005308,0.2274142401831274,0.5,0.6282611448834853,0.7150139311043566,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5071974992752075, 0.5077643394470215, 0.5080931782722473, 0.5085569620132446, 0.5079815983772278, 0.5084311962127686, 0.5082893371582031, 0.508420467376709, 0.5077927112579346, 0.5081993937492371, 0.5083454251289368, 0.5081023573875427, 0.5084643363952637, 0.5084882378578186, 0.5081626772880554, 0.5079455971717834, 0.5083311796188354, 0.5074670910835266, 0.5081697106361389, 0.5082425475120544, 0.5078440308570862, 0.5094341039657593, 0.5085492134094238, 0.5083322525024414, 0.5084043145179749, 0.5083613395690918, 0.5077338218688965, 0.5082150101661682, 0.5074309706687927, 0.5080884099006653]",pca
1.0,bernoulli,10.0,0.00775,0.271026595864877,0.3671093715579237,0.24988791068921448,0.5,0.5730466428995841,0.7280525846702317,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5154451131820679, 0.5156860947608948, 0.51451176404953, 0.5157994031906128, 0.5152384042739868, 0.5158705711364746, 0.5142493844032288, 0.5152376294136047, 0.5148811936378479, 0.5153542757034302, 0.5150954723358154, 0.5147978663444519, 0.51414954662323, 0.5152337551116943, 0.5149033665657043, 0.5154630541801453, 0.5154519081115723, 0.514719545841217, 0.5148863792419434, 0.5149970054626465, 0.5141452550888062, 0.515020489692688, 0.5155439972877502, 0.5152555108070374, 0.5152048468589783, 0.5152629017829895, 0.5152609348297119, 0.5157884955406189, 0.5150359272956848, 0.5154417753219604]",pca
1.0,bernoulli,19.0,0.00775,0.2607330720715428,0.2930655764473007,0.24467385615752535,0.5,0.6128801778279585,0.5874761837555571,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5079790949821472, 0.5076329112052917, 0.5082173347473145, 0.5076910853385925, 0.5080325603485107, 0.5066940784454346, 0.506779670715332, 0.5071801543235779, 0.50785893201828, 0.5079106688499451, 0.5077949166297913, 0.5081750154495239, 0.5075972676277161, 0.5079694986343384, 0.5082739591598511, 0.5079042911529541, 0.5065472722053528, 0.507207989692688, 0.5077396631240845, 0.5077252984046936, 0.5082467794418335, 0.5073046088218689, 0.5082927346229553, 0.506938636302948, 0.5074332356452942, 0.5078145265579224, 0.5079210996627808, 0.5080336928367615, 0.5064997673034668, 0.5078184008598328]",pca
1.0,bernoulli,11.0,0.00775,0.2602790691528482,0.3504109171559362,0.24806272651304484,0.5,0.6088133343166899,0.7100671140939597,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5138993859291077, 0.5140364170074463, 0.5142503380775452, 0.5141518712043762, 0.5144090056419373, 0.5148443579673767, 0.5145089030265808, 0.5135483741760254, 0.5137567520141602, 0.5143335461616516, 0.5141218900680542, 0.5134119987487793, 0.5137837529182434, 0.5142546892166138, 0.5148943662643433, 0.5154439210891724, 0.5137417316436768, 0.514943540096283, 0.5141046047210693, 0.5141764283180237, 0.5139427781105042, 0.5143653750419617, 0.5140715837478638, 0.5136616826057434, 0.5145853757858276, 0.514244794845581, 0.5133745074272156, 0.5151601433753967, 0.5134904384613037, 0.5137038230895996]",pca
1.0,bernoulli,12.0,0.00775,0.2597873219771969,0.3024187226699046,0.2509423021020942,0.5,0.5741255961844197,0.6941534181240064,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5088008642196655, 0.5077680349349976, 0.5077842473983765, 0.5078108310699463, 0.5077359676361084, 0.5074886679649353, 0.5081599950790405, 0.5080536603927612, 0.5077781677246094, 0.5076184868812561, 0.5080476999282837, 0.5077200531959534, 0.5082220435142517, 0.507885754108429, 0.5080830454826355, 0.5081399083137512, 0.5079732537269592, 0.5079498887062073, 0.5080079436302185, 0.5078422427177429, 0.5082616806030273, 0.5078120827674866, 0.5076528191566467, 0.5077884197235107, 0.5080344080924988, 0.508056640625, 0.5076736807823181, 0.5078904628753662, 0.5081498622894287, 0.5083139538764954]",pca
1.0,bernoulli,9.0,0.00775,0.257511685902505,0.3535140653965727,0.24858480980488232,0.5,0.5121030405405405,0.585464527027027,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5156099796295166, 0.5163402557373047, 0.5162033438682556, 0.5163769125938416, 0.5152159333229065, 0.5159524083137512, 0.51708984375, 0.5153347253799438, 0.517302930355072, 0.5160543918609619, 0.5146214365959167, 0.5152971148490906, 0.516139566898346, 0.5177403688430786, 0.5169747471809387, 0.5159938931465149, 0.5161013603210449, 0.5168883800506592, 0.5174667239189148, 0.5142335295677185, 0.5158182978630066, 0.516781210899353, 0.5181418657302856, 0.515960156917572, 0.5164260864257812, 0.5160672664642334, 0.5163049697875977, 0.5160470008850098, 0.5147566795349121, 0.5172093510627747]",pca
1.0,bernoulli,21.0,0.00775,0.2567557147967751,0.3737471234647867,0.2464402423771843,0.5,0.5073669344769088,0.5978626848192066,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5176330804824829, 0.5165298581123352, 0.5175889730453491, 0.5179317593574524, 0.5186495184898376, 0.5151463150978088, 0.5171035528182983, 0.5186769962310791, 0.5181803703308105, 0.5157144665718079, 0.5176945924758911, 0.5175448060035706, 0.5180855989456177, 0.5169660449028015, 0.5178494453430176, 0.5151240825653076, 0.5184374451637268, 0.5179880857467651, 0.5187277793884277, 0.5188994407653809, 0.5179924964904785, 0.5188735127449036, 0.5189102292060852, 0.5184555649757385, 0.5196612477302551, 0.5184386968612671, 0.5190680027008057, 0.5155249238014221, 0.5162405967712402, 0.5176050066947937]",pca
1.0,bernoulli,22.0,0.00775,0.2838110745236054,0.3328144933076724,0.2728924359540809,0.5,0.49828428404182307,0.6152490143043614,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5065560340881348, 0.506136953830719, 0.5062716603279114, 0.506223201751709, 0.506499707698822, 0.506431519985199, 0.5060645341873169, 0.5061236619949341, 0.5061830282211304, 0.5064241886138916, 0.5061668157577515, 0.5065752267837524, 0.5062869191169739, 0.5063331127166748, 0.5063676834106445, 0.5067402720451355, 0.5064478516578674, 0.5064820051193237, 0.5065367221832275, 0.5063869953155518, 0.5064347386360168, 0.5063548684120178, 0.5068233013153076, 0.5062198638916016, 0.5064544677734375, 0.5063503384590149, 0.5060696005821228, 0.5060489177703857, 0.5065038800239563, 0.505693793296814]",pca
1.0,bernoulli,23.0,0.00775,0.2748087017142998,0.3758645621595762,0.23154304147218024,0.5,0.5570420717542803,0.7973056296423756,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5166035294532776, 0.5163500308990479, 0.5169544219970703, 0.5169974565505981, 0.5167972445487976, 0.5165135860443115, 0.5157638192176819, 0.5163366794586182, 0.5158395171165466, 0.5160509943962097, 0.5164048671722412, 0.5161150097846985, 0.5165161490440369, 0.5168036818504333, 0.5166093707084656, 0.5168470740318298, 0.5166283249855042, 0.5171161890029907, 0.5168253779411316, 0.5158973932266235, 0.5161716938018799, 0.5164782404899597, 0.5167977809906006, 0.5164406299591064, 0.5162153244018555, 0.516744077205658, 0.5162594318389893, 0.5169804692268372, 0.5169532299041748, 0.5155777335166931]",pca
1.0,bernoulli,24.0,0.00775,0.2889280264174157,0.3350659531107812,0.2691697861994579,0.5,0.5857663797226208,0.5818567670970827,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5073301196098328, 0.5065293312072754, 0.5064531564712524, 0.5070487260818481, 0.5072855949401855, 0.5072951316833496, 0.5067088603973389, 0.5069695115089417, 0.5071157217025757, 0.5067420601844788, 0.5071234107017517, 0.5070238709449768, 0.5072942972183228, 0.5070209503173828, 0.5069308876991272, 0.5069567561149597, 0.5071080923080444, 0.507237434387207, 0.5070947408676147, 0.506880521774292, 0.5066195130348206, 0.5064796209335327, 0.5075113773345947, 0.5073530673980713, 0.5072843432426453, 0.5073544383049011, 0.5069629549980164, 0.5070148706436157, 0.5064020156860352, 0.5075574517250061]",pca
1.0,bernoulli,13.0,0.00775,0.2576262494880105,0.2864921968847106,0.23021797502329525,0.5,0.6504178272980501,0.6474875203397776,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5082998275756836, 0.5079208612442017, 0.5082758665084839, 0.5078795552253723, 0.5087555646896362, 0.5081756711006165, 0.5083796977996826, 0.5082896947860718, 0.5080540776252747, 0.5081514120101929, 0.5077468156814575, 0.5083394646644592, 0.508503794670105, 0.5075822472572327, 0.5083208084106445, 0.5079123377799988, 0.5085712671279907, 0.5084447860717773, 0.5086361169815063, 0.508492648601532, 0.5081816911697388, 0.5080082416534424, 0.5083515048027039, 0.5084681510925293, 0.5078651905059814, 0.5084712505340576, 0.5075140595436096, 0.5076912045478821, 0.5079554319381714, 0.5085721015930176]",pca
1.0,bernoulli,25.0,0.00775,0.284441627305693,0.3830196442982,0.23284124958537344,0.5,0.5711384144108148,0.8225818266573435,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5116481781005859, 0.511618435382843, 0.5119015574455261, 0.511603593826294, 0.511710524559021, 0.5124664902687073, 0.5118114352226257, 0.5122752785682678, 0.511706531047821, 0.5114802718162537, 0.5109057426452637, 0.5110573768615723, 0.5119927525520325, 0.510742723941803, 0.5121231079101562, 0.5117522478103638, 0.5109407305717468, 0.5122529864311218, 0.5113690495491028, 0.5110762715339661, 0.5116211771965027, 0.5117068886756897, 0.5112167596817017, 0.5120564103126526, 0.5114068388938904, 0.5120298862457275, 0.5104701519012451, 0.5109938979148865, 0.5113852620124817, 0.5113358497619629]",pca
1.0,bernoulli,26.0,0.00775,0.2699841688292108,0.3697737255131985,0.25029288956860063,0.5,0.5757066401312427,0.7145604173950462,30.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5117974877357483, 0.5107163190841675, 0.5113509893417358, 0.5114507079124451, 0.5111356973648071, 0.5110331773757935, 0.5116198658943176, 0.5116985440254211, 0.5107811093330383, 0.5114505290985107, 0.51120924949646, 0.5117043852806091, 0.5115402340888977, 0.5112699866294861, 0.5101738572120667, 0.5109743475914001, 0.5107812881469727, 0.5112861394882202, 0.5111151337623596, 0.5114682912826538, 0.5119322538375854, 0.510900616645813, 0.5106144547462463, 0.5106009840965271, 0.511011004447937, 0.5108941793441772, 0.5115743279457092, 0.5118820071220398, 0.5113951563835144, 0.5105190873146057]",pca
