seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive
49,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4835982092927541
37,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.5129659174719791
40,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5,0.4720177712358075
9,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5,0.4452507411226662
45,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.4729808606959226
17,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4507772362859267
36,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4533013625418388
24,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4385957449720542
41,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5,0.472789461894481
25,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4928965381141251
28,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5,0.4897825278880853
