seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
9,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5030194805194805,0.4445363357869806,29,2,30,2
26,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5236492068737607,0.4478527696262999,25,2,30,2
6,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5097390744121121,0.4408830225414413,19,2,30,2
20,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.506799451394691,0.4445506824074136,25,2,30,2
13,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5083479244810725,0.4520705384613424,29,2,30,2
25,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5293201015496065,0.4497064016795437,23,2,30,2
47,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5163931706819109,0.4510183857671893,9,2,30,2
32,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4987402869005783,0.4542327363256059,27,2,30,2
48,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5626942725450631,0.4514085553441478,16,2,30,2
15,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5036604119151289,0.4313448069199601,10,2,30,2
41,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5089218850718538,0.4519572172911064,18,2,30,2
34,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4885168171072427,0.4507249873071654,6,2,30,2
30,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.537913959412657,0.4495688525381768,11,2,30,2
16,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4944705683926463,0.4549008625883141,15,2,30,2
21,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5321348899776919,0.4410551413308304,10,2,30,2
8,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5218970740990994,0.4441807905704609,13,2,30,2
37,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5259812516071721,0.4586600273628112,13,2,30,2
17,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5093860482396062,0.4512022924697244,6,2,30,2
45,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5193211907245446,0.4558593364280808,18,2,30,2
40,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5094652642333055,0.4645137577247114,23,2,30,2
33,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5224327669253412,0.4513044616613071,20,2,30,2
24,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5528095509588374,0.4484472366764634,19,2,30,2
28,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.526288252360037,0.4573098499126947,19,2,30,2
36,bernoulli,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5026941042333296,0.4586911502583216,26,2,30,2
