seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
47,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5450956484411748,0.4669841406690118
23,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5346476374832194,0.4624188751520401
18,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4862409796090363,0.4814708463076373
27,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5113471030176726,0.4758071698173715
28,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5605520116059762,0.4681401418113844
38,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5105341512975415,0.4639370674903166
34,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4994152986250879,0.4731903368938287
22,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4740769195527063,0.4722838392760317
42,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.5652251170514595,0.4714284666172753
46,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5109647863051471,0.4713725952283344
19,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5082959054337044,0.4662090574753198
39,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5490025406140414,0.4637302397299346
9,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.5039315547221275,0.4703598828700919
31,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.531968942902188,0.4693886538778736
24,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.5681028166720938,0.4672366668192859
16,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.4986003914944166,0.4729650765343457
43,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5436622561338702,0.4691570422041924
48,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.525216225501912,0.4622789196058041
25,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5828429431807275,0.4575652727611802
32,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4922367870589876,0.4702298487787514
37,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.4899488021139772,0.4707469682337556
17,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.51094890260631,0.4754360205510844
29,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5759714545878067,0.4720392534978462
41,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.49735983843573,0.4745552754278648
21,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.485716392751791,0.4648231854417879
44,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5243116177695617,0.4651256956419731
49,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4517191575517957,0.4870141334695657
20,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4912113279320806,0.4576210389766866
12,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5124197141361293,0.4648172867879716
45,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5009878700009905,0.4722834291091712
33,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5182298440437121,0.4675878104702214
13,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5048651740810074,0.4773025707207613
36,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5301271095152603,0.4750151136152195
40,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.4782559651269502,0.46728258919484117
