seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
47,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5075180072714083,0.4423758735702008,13,2,30,2
23,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5200399722548673,0.4429336385923291,6,2,30,2
39,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5044481619313438,0.4580735116780898,17,2,30,2
18,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4960187890599583,0.4620324077985162,7,2,30,2
46,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5090394861557905,0.4561918326100393,6,2,30,2
26,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5198066454189617,0.4535594206042213,29,2,30,2
34,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5029028953175392,0.4613689246293136,6,2,30,2
38,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4926417967593703,0.4529482562563297,15,2,30,2
22,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5120841864874485,0.4538134245249056,16,2,30,2
14,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5107168196407454,0.4447372301218644,11,2,30,2
4,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5031503560192085,0.4625694834864048,6,2,30,2
43,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.507621373758171,0.4505558680177105,14,2,30,2
42,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.4978000793082025,0.4604336198933506,15,2,30,2
30,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5068895239880059,0.4649421523628426,12,2,30,2
12,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5161786495207656,0.452650446513866,16,2,30,2
5,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.5158009544663544,0.4436069587065833,24,2,30,2
24,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.522060878649734,0.4577290677024833,21,2,30,2
8,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5296167964512629,0.4502621019845563,22,2,30,2
17,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5076025377229081,0.4585220930794054,22,2,30,2
45,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5123218096841878,0.4563680058551723,5,2,30,2
33,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5085876530947196,0.4523838657913351,18,2,30,2
29,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.50862775705543,0.4605678272091934,18,2,30,2
41,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5098216633798691,0.4562843610287674,3,2,30,2
40,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.4834241485673498,0.4556039547344174,7,2,30,2
48,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5300542244263862,0.4521806182284939,30,2,30,2
37,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.487812438712208,0.4561757451863593,13,2,30,2
16,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.5057775762472099,0.4458831176264834,4,2,30,2
32,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5040391856087018,0.4574314386816042,22,2,30,2
21,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5244865851945498,0.4484088895224097,20,2,30,2
36,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5161906642728905,0.463592721149163,5,2,30,2
49,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4993355514593136,0.4599427302618197,16,2,30,2
20,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5117901301709744,0.447010050553955,30,2,30,2
28,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5164002471593188,0.4598875695937345,2,2,30,2
44,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4991303974261643,0.4498987275978727,7,2,30,2
25,bernoulli,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5037476605240426,0.4503588100289913,23,2,30,2
