seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
48,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4839261173518164,0.4587774743784261
38,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5028745904777687,0.4673478294763333
40,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.4899446823697359,0.4632163048907231
36,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4731533213644524,0.4794654450271891
8,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5304818253138075,0.4705164685686253
20,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4584374485548317,0.465154672068366
32,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4915677729744805,0.4734819938978207
17,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5116707818930041,0.4762660652364607
21,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5210366624525916,0.4557166633707289
25,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5654952040742873,0.4549295567645653
13,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5146321921060786,0.4749753506438555
49,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.5426951879416604,0.4798351855741903
29,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.4750542259976222,0.4779618464829009
37,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.5793260794393006,0.4685887854231396
33,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,50,0.4973566120080379,0.4638396726780009
41,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,20,0.509482156030956,0.4721759531160657
5,beta,1,8,1.0,1.0,raw,transport_binary_strength,1,8,8.0,10,0.48543389455447633,0.4654240712328429
