seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_naive,rmse_naive
35,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.4979038706402821
26,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.5322254705855342
38,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4718157964791622
25,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.465661763653626
36,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,2,0.5,0.472767730050589
39,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4325343756713333
41,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5,0.4542273234479113
16,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5,0.512374806813792
40,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.5070601244964494
45,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.441057472507386
29,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.448207679367664
37,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4329893005846407
11,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4394362382823207
44,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5,0.457687265758879
23,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.4010878841801925
43,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.5070532184185342
4,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.5035082997809502
27,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4549698926061199
31,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4404412583144366
47,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4951236581473597
28,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4857185097243257
24,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.5038432000510992
32,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.4581989141792709
19,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4691773056441133
12,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,2,0.5,0.4893575174611936
49,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4594830827006347
9,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5,0.4981365048409313
48,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4583977054416189
21,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.4807032036374389
13,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,2,0.5,0.5008825916698381
33,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4139348499098645
17,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,2,0.5,0.4525502769453773
5,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,2,0.5,0.4809431354819638
