seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
39,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4927660290876411,0.4581103017044231
47,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5192763628011433,0.4708985204075566
23,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5458506350550381,0.4628223578094164
35,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.506610796770968,0.4574355269169436
43,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5177969554427941,0.4729705900239013
13,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5224486564011397,0.471212103987
25,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5281301799508142,0.4675051052916317
28,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5384701750604044,0.4755141186388069
21,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5065634183775715,0.4589658043533688
33,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5066937605922754,0.4728267929478416
49,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5654088276269515,0.4614273797870376
9,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5136525974025974,0.4619618687478788
17,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4960870070814449,0.4662588362585152
12,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4956346717885816,0.4747035714066357
29,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5387706293824428,0.4768696561191461
24,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5827364726424002,0.4586235251175545
37,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5245342123103537,0.4668029561305075
48,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.511861844635952,0.4666976504031113
32,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5191575745309807,0.4701861316316695
40,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,5,0.4950775517785827,0.4817753989200941
41,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4752718215599287,0.4728778918442823
16,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5409235958846349,0.4772383790537159
20,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5212509349672984,0.4581733843557355
36,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5661257441297163,0.4677653302025693
44,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.480459675683026,0.467818638284148
45,beta,1,32,0.7,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5566612557786432,0.46827161537826173
