seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
29,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5004902494825144,0.44494213630821,18,2,30,2
18,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5044097841845182,0.453406246640942,29,2,30,2
48,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5317266148119245,0.4579337411942033,25,2,30,2
33,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5116217822100175,0.438635017973111,21,2,30,2
8,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5141733279117741,0.4598060881797762,11,2,30,2
32,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5284938681165097,0.4594157363060611,5,2,30,2
30,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5301174204937545,0.4373166517535199,18,2,30,2
49,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.53117210849828,0.456324854680513,25,2,30,2
37,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5106239481239482,0.46356760088205,16,2,30,2
40,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5397030705207513,0.4538466691851332,18,2,30,2
9,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5075794970528522,0.449798939080554,16,2,30,2
45,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5360827805027317,0.4587080590463884,16,2,30,2
17,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5132294050343249,0.4439700286335582,12,2,30,2
36,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5209985951921436,0.4554223980881808,26,2,30,2
24,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5237603077224555,0.4479666301303251,28,2,30,2
41,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,20,0.492319018404908,0.4463619448126164,19,2,30,2
25,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5433246877346256,0.4469308058032404,14,2,30,2
28,bernoulli,1,32,0.5,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4963971311109125,0.45242847973352296,19,2,30,2
