seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
42,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5340986074028393,0.4555270555188875,21,2,30,2
26,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5283166798212284,0.4508017305584212,9,2,30,2
8,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5169579556020456,0.4504205797991771,11,2,30,2
18,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5023133100535724,0.4532256343507806,7,2,30,2
28,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.534461138105323,0.4560956752745612,21,2,30,2
9,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5086722517169159,0.447805453695589,23,2,30,2
16,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.51673303337921,0.4464801070575863,14,2,30,2
25,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5291339739898262,0.4446178003403355,16,2,30,2
12,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5160024226911718,0.4439523739133586,25,2,30,2
24,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5193714045370672,0.4445694529873079,4,2,30,2
20,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.535767988170551,0.440499902782581,23,2,30,2
48,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5190170142208413,0.4520741313079839,30,2,30,2
17,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5118741426611797,0.4578072082161619,12,2,30,2
40,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5306649587029673,0.4444293248896315,24,2,30,2
36,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5230021543985638,0.4608444831228216,17,2,30,2
13,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.512336353096556,0.4565256696881326,14,2,30,2
32,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5163655696555571,0.4529679453731784,22,2,30,2
44,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.518626813294213,0.4465303332287149,12,2,30,2
49,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5069966596209841,0.4593592310164681,12,2,30,2
5,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.518196632910956,0.4431750212550528,17,2,30,2
21,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5223029919932575,0.4458954325176614,20,2,30,2
41,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5242949210075404,0.4530464137101789,19,2,30,2
29,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5249999243709935,0.4521009613883738,18,2,30,2
37,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5068545556828622,0.4508514918139033,13,2,30,2
33,beta,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5222275220293253,0.4476706657285489,20,2,30,2
