seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
9,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5222017924114754,0.4667816798079259
38,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5054819015061865,0.4662904266493417
35,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5361548849760918,0.4723061770563234
23,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.4737942940542608,0.470916398986248
43,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4840780102475079,0.4719049141098705
45,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5296336986441177,0.4684516115970518
32,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4942480128294519,0.4732668219628065
49,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5432768689470057,0.4793156223003918
37,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.5810724589436307,0.4676512238002668
33,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4981926420186324,0.4667430671101406
17,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5138189300411522,0.4755875667724273
28,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5201729980465789,0.4751190149381407
40,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.4925945753033547,0.4679262871176452
25,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5668261559410692,0.4579569253530519
41,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.511359909647943,0.473426931408046
13,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5165060221082605,0.4746409276199117
21,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5253286978508218,0.4600208024835957
48,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4843481118546845,0.4666075542028523
12,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4975944182290401,0.4677435879351946
24,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.4679325409747096,0.4719476511271097
8,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5320702338059817,0.4701660542909505
16,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5024782937740893,0.4702793920783055
44,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5470407669418115,0.4650973742061319
20,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4582515110180851,0.4653214796697271
36,beta,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4752337522441652,0.4789034147940966
