seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_naive,rmse_naive
30,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4864446354910865
19,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4473160960943145
26,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,2,0.5,0.4792104075687963
15,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4750170899127634
47,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4365978305585821
39,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.439267471091948
16,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4500159446222724
8,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4568901007070599
45,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4359373899343481
32,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,2,0.5,0.4817343844123333
29,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4570556536296971
48,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4896310688311744
13,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4894137257810718
40,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.45213387055959
17,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,2,0.5,0.5004453463862922
28,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4779158745731129
20,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4343772202030223
36,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.5121727014606704
44,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4664553586067914
9,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4600054806403528
24,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4518227774173694
49,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.490949587755101
37,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.478240576344644
21,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,2,0.5,0.4570455141368386
33,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4659768887046294
41,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,2,0.5,0.4735054238068172
25,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,2,0.5,0.45979758113496133
