seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
18,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4894825882054031,0.478202296846642
17,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.513968792866941,0.4717941145382666
40,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4846410727031712,0.4621555108638318
19,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5165945662956023,0.4608782229050882
10,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.554624417713521,0.4643010409413947
26,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4345297809258621,0.4660333590078969
37,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4960969353523468,0.4674717641147132
44,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5262575674890133,0.4611177738489022
38,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5156338431911563,0.460389118175931
5,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4832448169932348,0.4706848742480569
9,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5023558886561785,0.4725596116321667
11,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5799793150664977,0.4632106431288847
14,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5235043264448073,0.4582897205265797
24,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5694718061434929,0.4668714711108248
23,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5366328726312459,0.4598717734702446
39,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5524538395476991,0.4620477108027561
15,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.52162686177782,0.4666348738853221
33,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.519398713588305,0.4637566364461258
16,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4992518177666936,0.4712917398945039
45,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5033172140324967,0.4723388615089306
25,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5851201830789903,0.4537488490476277
36,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5354362657091563,0.4737970755546816
28,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5635849017191318,0.4673730653925296
20,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4965197343665483,0.4544515594040998
41,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5017612529351613,0.471620180787337
49,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4571699438433814,0.4818967671803021
48,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5258495907026769,0.4587049567121734
32,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4992685817877562,0.4674541681946628
21,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4900498665542913,0.464615148544039
29,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5764282537867442,0.4711069140010511
13,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5085651632633978,0.47215285173455984
