seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
23,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5376296538923463,0.4257066118808477,28,2,30,2
27,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5064734870885077,0.4489219016437961,6,2,30,2
25,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5082383655878331,0.4436688624335326,27,2,30,2
13,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4730021158854166,0.4624857681249823,28,2,30,2
11,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4964278264497288,0.4460449719859629,21,2,30,2
45,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.544096047712302,0.4528075289930563,21,2,30,2
36,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5323242059145674,0.4633597077551962,11,2,30,2
41,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4969500727730625,0.4511616363024182,12,2,30,2
43,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5106230972194032,0.4605423963489146,11,2,30,2
30,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5084845329637473,0.4552424056557748,16,2,30,2
20,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5124762872628726,0.4638669144479048,18,2,30,2
31,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5070719480657369,0.4375968553416153,19,2,30,2
29,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5153759093379796,0.4424840209252592,22,2,30,2
38,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5210089083710407,0.447884443883532,7,2,30,2
37,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5191817490494297,0.4500179975937231,13,2,30,2
26,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.4852049149773974,0.470918582341385,25,2,30,2
4,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.535252808988764,0.4573163341597657,29,2,30,2
47,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5030125195618154,0.4510128351941661,28,2,30,2
19,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4947073176125431,0.4572300274899743,8,2,30,2
40,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5217730147064762,0.4594501485794662,16,2,30,2
9,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.509628336074617,0.464453413107408,16,2,30,2
44,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5092917524486867,0.4427775964596301,12,2,30,2
21,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5581068000872504,0.4575042070653955,3,2,30,2
49,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.509678416821274,0.4491384019728657,22,2,30,2
16,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5367609669478187,0.4512732751026888,20,2,30,2
28,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5512614678899083,0.4636481802075423,27,2,30,2
33,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4857443114319656,0.4375526192220645,4,2,30,2
17,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5538965858485898,0.4370038761735185,5,2,30,2
24,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4921390754132231,0.4716679668352429,22,2,30,2
12,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4831223628691983,0.4560539686699701,13,2,30,2
48,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5261515895179262,0.4619606752647936,17,2,30,2
32,bernoulli,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5008287393669454,0.44137245656514684,6,2,30,2
