seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
37,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5173840304182509,0.4532243849843219,21,2,30,2
49,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5131570810142239,0.449885876409894,22,2,30,2
45,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5556235534983087,0.4515661853257108,21,2,30,2
28,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5438073394495413,0.4637343367016152,27,2,30,2
36,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5140284775465499,0.4640683189823596,27,2,30,2
16,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5365955042576375,0.4493544332177558,20,2,30,2
12,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.483167424521732,0.4564930934488002,13,2,30,2
29,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5165858779904842,0.4442132969218653,16,2,30,2
48,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5415333841076415,0.4599742199059181,12,2,30,2
24,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4921996061466942,0.4715165355620614,22,2,30,2
17,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4839270987959755,0.437867061719448,8,2,30,2
44,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5076423981533471,0.4413538538799869,5,2,30,2
20,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4814600271002709,0.4637959154487489,30,2,30,2
32,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5152604870212844,0.44121285649625736,6,2,30,2
