seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
46,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5585156780388091,0.4727802744420465
26,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.4973703650990518,0.4904479515232797
34,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4664584290307763,0.4765278068796834
47,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.3835645184236733,0.4788154441285875
21,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5521321845348457,0.4662873747626426
25,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5735112510878123,0.4530367929830382
33,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4427659234213652,0.4736632347168282
13,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5781005859375,0.4739157234852389
40,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5342706928438173,0.4674250952233379
41,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4803022126281706,0.479160761451269
37,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5061079847908745,0.4733922603130818
49,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.4478470933828077,0.4704459504804925
45,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5968191798706308,0.4655847973717172
28,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5211940940366973,0.474971272202165
36,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4720438116100767,0.4882742461655893
16,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5238064490092417,0.4577981269585209
12,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5687517922248166,0.4586543093569649
29,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5568871415700553,0.4592617252069942
48,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5182364390285181,0.4781734099221229
24,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5357050619834711,0.4811628646737814
17,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.507644730331519,0.463423715722117
44,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,50,0.4421751200948282,0.4630885606399438
20,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5282046070460704,0.47751628298733
32,beta,1,32,0.3,1.0,raw,transport_binary_strength,1,32,32.0,5,0.5059545106056734,0.46381541716143115
