data_source,dataset_selector,dataset_names,corpus_slug,embedding_slug,method,embedding_type,model_type,seed,test_size,train_retention,n_samples,dataset_count,subject_count,item_count,observed_response_count,density,train_item_count,test_item_count,train_observed_count,test_observed_count,artifact_path,config_path,log_path,lambda_tau,epochs,knn_k_grid,selected_knn_k,val_auc,val_rmse,test_auc,test_rmse,active_dims,status
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.065,1000.0,,,,,0.7791229320109849,0.4214333765890904,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.066,1000.0,,,,,0.7790921884712121,0.4214455396634107,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.068,1000.0,,,,,0.7790330030651789,0.4214689631998605,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.07,1000.0,,,,,0.7789768384213906,0.4214911657428004,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.072,1000.0,,,,,0.7789236762079675,0.4215122005126845,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.074,1000.0,,,,,0.7788731018480537,0.421532209084332,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.075,1000.0,,,,,0.7788487845258978,0.4215418418477193,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.076,1000.0,,,,,0.7788250660390245,0.4215512092780666,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.078,1000.0,,,,,0.778779058067591,0.4215693426177777,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.08,1000.0,,,,,0.7787349998528399,0.4215866799061806,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.082,1000.0,,,,,0.778692768359297,0.421603309601573,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.084,1000.0,,,,,0.7786522278020798,0.4216193024730725,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.085,1000.0,,,,,0.7786324854539883,0.421627007109555,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.086,1000.0,,,,,0.7786132089751692,0.4216346232517383,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.088,1000.0,,,,,0.77857573944087,0.4216493426911867,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.09,1000.0,,,,,0.7785397942899337,0.4216636022103321,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.092,1000.0,,,,,0.7785049615064408,0.4216773135112673,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.094,1000.0,,,,,0.7784714130047384,0.4216904589791045,0.0,complete
hf,all-ready,afrimedqa|agentdojo|ai2d_test|bfcl|hle|livecodebench|matharena|mathvista_mini|mmbench_v11|mmlupro|rewardbench|swebench,src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1,rawemb-src-hf_all-ready_mins4_mini50_bounded01_mdb-raw-matrix-v1_model-qwen3-8b_maxchars20000_mdb-raw-embedding-v1,araf,raw,bernoulli,2,0.1,1.0,1,12,858,39735,3429086,0.10058144531530715,35762,3973,3083430,345656,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv,model/result/measurement_db_raw/araf/araf_raw_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.csv.config.json,/Data/home/v-qizhengli/workspace/reeval-multi/model/result/measurement_db_raw/logs/20_araf_corpus-src-hf-all-ready-mins4-mini50-bounded01-mdb-raw-matrix-v1-emb-raw-qwen3-embedding-8b-mc20000-model-bernoulli-seed-0-1-2-test-0-1-ret-1-0-n-1-tau-sweep-107-epochs-1000.log,0.095,1000.0,,,,,0.7784551611387805,0.4216969255508093,0.0,complete
