seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
41,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.6189615771351961,0.4189294843195691,15,2,30,2
37,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,20,0.5698026930172005,0.4382114586026659,22,2,30,2
25,bernoulli,54,none,1.0,1.0,sae,none,,54,31.0,50,0.5513788001076136,0.4274878640710985,2,2,30,2
13,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,10,0.5831554080705184,0.4405456525633781,8,2,30,2
17,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.5756425263115408,0.4245529130246073,5,2,30,2
16,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.567760592019734,0.4524766624607726,30,2,30,2
36,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.5761874558627363,0.4406727967818177,5,2,30,2
28,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.5775525638454339,0.4407441397497501,3,2,30,2
24,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,5,0.5563716660662584,0.4551146496698816,24,2,30,2
12,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,20,0.6129406701924057,0.4401026693766328,19,2,30,2
44,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.5911420221064891,0.4156599359959056,3,2,30,2
48,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6106073400045371,0.4345424514583214,30,2,30,2
40,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.5611868242136304,0.4273888572862996,3,2,30,2
20,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.5496510394961043,0.41523727171956,3,2,30,2
32,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.5939625850340136,0.4204657647442604,9,2,30,2
8,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.5871599842767294,0.44272617042361373,29,2,30,2
