seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
37,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.6092793175462816,0.4472874965067637,29,2,30,2,2.0
22,bernoulli,54,none,1.0,1.0,pca,none,,54,13.0,50,0.5448564813113309,0.4579447070408874,20,2,30,2,2.0
43,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,20,0.4677437356995368,0.4421921881437307,24,2,30,2,2.0
28,bernoulli,54,none,1.0,1.0,pca,none,,54,13.0,50,0.570309359219493,0.4581475603864029,19,2,30,2,2.0
34,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.6201330659861465,0.4322123991054434,10,2,30,2,2.0
45,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.511058627396499,0.4418766587157459,29,2,30,2,2.0
9,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,20,0.6271994535519125,0.4345678950896158,5,2,30,2,2.0
32,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.6498639313376595,0.4298487100762215,8,2,30,2,2.0
25,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,20,0.5166559897501601,0.4225474226312256,11,2,30,2,2.0
47,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.5635616438356165,0.4367080229941399,11,2,30,2,2.0
19,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.6154251918158568,0.4257716781520225,7,2,30,2,2.0
18,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,10,0.5874931280923584,0.3972190852178438,2,2,30,2,2.0
24,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.4851851851851852,0.4519213277038398,18,2,30,2,2.0
13,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.6156714492155243,0.4535094143280411,19,2,30,2,2.0
17,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.4933008130081301,0.435304736925997,19,2,30,2,2.0
42,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,20,0.5224203902223066,0.4358138732899461,7,2,30,2,2.0
11,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.6033654777119398,0.4437071154920377,28,2,30,2,2.0
36,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.5126262626262625,0.4666647145395093,15,2,30,2,2.0
15,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,50,0.5745817705542656,0.4281348874697598,15,2,30,2,2.0
39,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.5868104806934594,0.4335181367945401,11,2,30,2,2.0
41,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,20,0.5706901615271659,0.4182972552914162,12,2,30,2,2.0
33,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,50,0.5968612847453119,0.4339957221167546,5,2,30,2,2.0
10,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.5699098069624128,0.414646241033543,3,2,30,2,2.0
26,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,10,0.5672262773722627,0.4415891487843439,2,2,30,2,2.0
16,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.6008416647291328,0.4471771785789861,23,2,30,2,2.0
31,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.6187916975537435,0.4448979104196836,24,2,30,2,2.0
29,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.5825354360274101,0.4529773701863734,15,2,30,2,2.0
49,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.5888090587797619,0.4536086329621315,20,2,30,2,2.0
35,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.5672212351262587,0.4281551259989916,5,2,30,2,2.0
23,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.5496167205653372,0.4226369158823109,5,2,30,2,2.0
48,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,0.5216776950647919,0.4688984635802008,20,2,30,2,2.0
20,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.5492797619047619,0.4147855455619737,2,2,30,2,2.0
40,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.598026045070559,0.4384853812437491,21,2,30,2,2.0
44,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,0.6227198536401628,0.4284196181012298,4,2,30,2,2.0
