seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
31,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.6004447739065975,0.3671735598576098,16,2,30,2,2.0
27,beta,54,none,1.0,1.0,sae,none,,54,13.0,50,0.593192666465615,0.3507624211175003,21,2,30,2,2.0
38,beta,54,none,1.0,1.0,sae,none,,54,16.0,20,0.5468962971376647,0.2963575571913204,27,2,30,2,2.0
46,beta,54,none,1.0,1.0,sae,none,,54,14.0,10,0.6186657457856906,0.3395944535983649,23,2,30,2,2.0
11,beta,54,none,1.0,1.0,sae,none,,54,15.0,10,0.621383757406762,0.2855867637191339,13,2,30,2,2.0
18,beta,54,none,1.0,1.0,sae,none,,54,15.0,10,0.5291368884002199,0.2692442762214549,24,2,30,2,2.0
26,beta,54,none,1.0,1.0,sae,none,,54,16.0,50,0.5665693430656935,0.3137400817823227,29,2,30,2,2.0
9,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.6147745901639344,0.3173955944128402,3,2,30,2,2.0
34,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.6232956616842873,0.3434734966375951,29,2,30,2,2.0
42,beta,54,none,1.0,1.0,sae,none,,54,15.0,10,0.6028523542990861,0.2767646008010992,4,2,30,2,2.0
39,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.609091804570528,0.3713815476576377,17,2,30,2,2.0
49,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.6369396391369049,0.3624899254418379,11,2,30,2,2.0
15,beta,54,none,1.0,1.0,sae,none,,54,16.0,50,0.5557242364707984,0.2909095365974009,16,2,30,2,2.0
19,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5804987212276216,0.3792326592911121,29,2,30,2,2.0
43,beta,54,none,1.0,1.0,sae,none,,54,15.0,20,0.5021485573971761,0.3046892483978969,20,2,30,2,2.0
35,beta,54,none,1.0,1.0,sae,none,,54,15.0,5,0.5621601249125074,0.2879858457320677,6,2,30,2,2.0
47,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5553424657534246,0.3061577828394127,12,2,30,2,2.0
29,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5772943458806596,0.3539859319925005,15,2,30,2,2.0
13,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5757380264244427,0.3748601612984219,11,2,30,2,2.0
41,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.583920704845815,0.2738108810458792,5,2,30,2,2.0
33,beta,54,none,1.0,1.0,sae,none,,54,16.0,50,0.5105200159595691,0.3020500693696714,4,2,30,2,2.0
25,beta,54,none,1.0,1.0,sae,none,,54,16.0,10,0.5835201793721972,0.3814709960916375,14,2,30,2,2.0
21,beta,54,none,1.0,1.0,sae,none,,54,15.0,5,0.5395033860045146,0.2872145583363951,9,2,30,2,2.0
37,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5992531237832288,0.3551348490881638,17,2,30,2,2.0
17,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.4896260162601626,0.3181302000493887,9,2,30,2,2.0
